lon1,lat1,dep1,lon2,lat2,dep2,lon3,lat3,dep3,mesh_idx,strike_slip_rate,dip_slip_rate,strike_slip_rate_kinematic,dip_slip_rate_kinematic,strike_slip_coupling,dip_slip_coupling
232.06,49.636,0.0,232.155,49.468,0.0,232.174,49.619,-3.1,0,-0.9155252758349812,30.068171696116465,-2.5091271729009677,37.95647378048027,0.37598866473912895,0.7936565618372936
232.411,49.299,-3.8,232.173,49.109,0.0,232.41500000000002,49.088,-2.1,0,2.190302776556734,30.310440142401262,4.78081004340218,35.65682746237982,0.4566099194497371,0.851456646700767
234.663,43.131,0.0,234.711,42.959,0.0,234.957,43.141,-3.6,0,-1.7795686927539902,19.9895378018461,-3.8948646204306385,24.347899451844228,0.45523765186038073,0.8195478379905755
235.01600000000002,40.553,0.0,235.0,40.375,0.0,235.122,40.45,-3.7,0,1.4165611147549206,10.973879363326027,4.749183901645466,24.721024198949664,0.5748301026547357,0.4403287120386656
234.215,47.089,-2.3,234.514,47.122,-4.8,234.43099999999998,47.282,-4.8,0,-0.11245258866180516,29.413993747377233,-1.397287796747431,30.527651566592382,0.09765183685374214,0.963331019554955
232.16500000000002,49.288,0.0,232.173,49.109,0.0,232.411,49.299,-3.8,0,-8.221133893013002,26.17151716062838,-18.5271833354816,31.027735440832153,0.4465735090066702,0.8443666440378297
235.189,41.661,-4.5,234.916,41.672,-2.1,234.963,41.518,-2.0,0,8.285345150910844,9.003159823912727,12.22195235727159,12.709298436737583,0.6921787155365121,0.6760502715332911
235.236,41.503,-4.6,235.189,41.661,-4.5,234.963,41.518,-2.0,0,6.692631677493435,9.972627648674942,10.048004182768011,14.66447065721323,0.6859591604740783,0.6589760812447402
235.248,41.188,-4.2,235.276,41.348,-4.6,235.05200000000002,41.214,-2.0,0,4.609593775663435,12.39778770774082,7.060370295774447,18.173157604092637,0.7081408040128501,0.6747334332936183
234.951,42.568,-2.7,234.80700000000002,42.44,0.0,235.09699999999998,42.386,-4.2,0,3.8320567897567135,8.150818381808556,9.808199326918071,8.90306884486867,0.41308577374088695,0.6996879259132769
235.269,40.744,-6.5,235.312,40.919,-6.5,235.058,40.907,0.0,0,-0.22070204320329193,14.187048849995856,0.9877252579147182,22.25399559820974,0.6575337253574519,0.633554828601898
234.047,47.495,-2.2,234.162,47.276,-2.5,234.334,47.443,-4.7,0,-0.49759139459722823,31.030538584056576,-6.34318827090409,32.05439741587282,0.09024034406074026,0.9680204549902914
235.269,40.744,-6.5,235.058,40.907,0.0,235.055,40.729,0.0,0,3.1655228005989327,13.769208350881993,6.141402443589243,22.067482592843078,0.6615851680376057,0.6192559326562773
233.725,47.955,-2.3,233.893,48.09,-4.5,233.588,48.137,-2.0,0,-0.2945423074507389,32.18965171575232,-1.4142539413535609,33.73710667050321,0.2546142195894178,0.9541741278792176
