lon1,lat1,dep1,lon2,lat2,dep2,lon3,lat3,dep3,mesh_idx,strike_slip_rate,dip_slip_rate,strike_slip_rate_kinematic,dip_slip_rate_kinematic,strike_slip_coupling,dip_slip_coupling
232.0596,49.636,-3.5,232.1548,49.4678,-3.5,232.1742,49.6195,-6.6,0,-3.3875104648239813,29.468857133179867,-5.854728230797292,40.60554408332184,0.583780924587963,0.7240293138783676
232.4114,49.2987,-7.3,232.1726,49.1089,-3.5,232.4154,49.0882,-5.6,0,1.328446559012467,30.755116138582878,1.9942985425560176,38.516257861619856,0.6559370089333122,0.7971498041842582
234.6635,43.1307,-3.5,234.711,42.9588,-3.5,234.9572,43.1414,-7.1,0,-1.9917653102320831,21.336423673581685,-3.9969705493526533,24.67488175066856,0.4991639109076526,0.8645801156134121
235.016,40.5532,-3.5,234.9999,40.3753,-3.5,235.122,40.4502,-7.2,0,2.1048987284092497,15.55962105463207,4.905184482519445,25.269384610582648,0.5503894834894829,0.6121272521775277
234.2151,47.0893,-5.8,234.5144,47.1223,-8.3,234.4305,47.2817,-8.3,0,-0.5013481751885187,28.834441898845405,-1.2018186617472075,30.150749508110316,0.3435876266995711,0.9559091541328233
232.1647,49.2884,-3.5,232.1726,49.1089,-3.5,232.4114,49.2987,-7.3,0,-14.702173980071318,24.931594466595055,-22.64670604786285,31.47598293117362,0.6507468175250896,0.7911093696897691
235.1892,41.6612,-8.0,234.9156,41.6717,-5.6,234.963,41.5177,-5.5,0,8.554287067451684,10.600021768504782,13.078256823050125,14.29871179169271,0.6658392309133022,0.742453966671488
235.2359,41.5029,-8.1,235.1892,41.6612,-8.0,234.963,41.5177,-5.5,0,6.859797956430435,11.774955503432375,10.685156346207208,16.3227322221438,0.6576845237071228,0.7220004787030491
235.2482,41.1879,-7.7,235.2755,41.3479,-8.1,235.0525,41.2136,-5.5,0,4.883964319500916,14.33305823287627,7.542213360784501,19.525414778472197,0.6793733231477337,0.7333360416225355
234.9507,42.5682,-6.2,234.8067,42.4398,-3.5,235.0968,42.3855,-7.7,0,4.20973933766006,9.2012159933083,10.62847132238781,11.559780536893498,0.41453572706579994,0.8005253318456604
235.269,40.7443,-10.0,235.3123,40.9188,-10.0,235.0581,40.907,-3.5,0,0.25994933974200574,16.77041186209617,1.0578505250494175,23.294130535309137,0.6303643126090512,0.7171529103918752
234.0471,47.4954,-5.7,234.1621,47.2765,-6.0,234.3344,47.4425,-8.2,0,-3.219088287611964,30.588130125300506,-9.578631472660827,31.960227983877168,0.33558153548756153,0.9569707115736651
235.269,40.7443,-10.0,235.0581,40.907,-3.5,235.0555,40.7291,-3.5,0,3.6882441476494137,16.493773739150704,6.461920638039402,22.973759500295472,0.6375402811881962,0.7159770703231586
233.7247,47.9549,-5.8,233.8927,48.0903,-8.0,233.5879,48.1368,-5.5,0,-2.0456021036179246,31.973024782796898,-4.602571127980013,34.75882760859047,0.4486335863419511,0.9196290725472892
234.1621,47.2765,-6.0,234.2151,47.0893,-5.8,234.4305,47.2817,-8.3,0,-1.5003656666252616,28.854180899073775,-4.2296966803744525,30.032140034853754,0.34698271395115793,0.9603851505839405
235.093,42.2003,-7.8,234.8624,42.1597,-5.5,234.9225,42.0015,-5.9,0,4.583917560327686,11.101712622745088,9.17983799366462,14.523784985077867,0.5195247439557179,0.7673365152259581
234.9572,43.1414,-7.1,234.711,42.9588,-3.5,235.0134,42.9793,-7.7,0,-3.7724672709525846,19.782712691457316,-8.604897810637254,23.544044482044953,0.43898834018718813,0.8400900761024376
232.1548,49.4678,-3.5,232.1647,49.2884,-3.5,232.4114,49.2987,-7.3,0,-13.962523286511917,24.521500093533316,-22.293557550568075,32.011775181243564,0.6279732231041559,0.7648809133864929
235.1333,42.0069,-8.0,235.093,42.2003,-7.8,234.9225,42.0015,-5.9,0,4.274648760104321,11.029146760624272,8.648794246019634,14.952394121329036,0.5145930934789761,0.7405926420255788
235.2755,41.3479,-8.1,235.0359,41.3655,-5.7,235.0525,41.2136,-5.5,0,7.496061987116749,12.965584817407118,11.141399651693945,17.45899273416194,0.6916309754632523,0.7424954249004345
234.9138,41.8261,-5.5,235.166,41.8509,-8.0,234.9225,42.0015,-5.9,0,5.818401474279473,11.186021380358092,10.122357454727364,15.066104031382736,0.591319184100612,0.7445227468082255
233.4875,48.4902,-7.7,233.2424,48.3163,-3.5,233.5215,48.295,-6.2,0,1.7393577304921513,31.910430045584246,3.1447803741789526,35.94719401191393,0.5455008406872794,0.8872561932845192
233.8927,48.0903,-8.0,233.7861,48.2213,-8.1,233.5879,48.1368,-5.5,0,1.3683411791837459,31.829049752035544,2.9799621868477812,35.16063866418186,0.45239013930426225,0.9049459690732158
233.2424,48.3163,-3.5,233.4875,48.4902,-7.7,233.2653,48.5276,-6.0,0,4.043143101747658,31.26681719437088,7.091301636026804,35.61744228304345,0.5670373205519552,0.8773055636575485
235.166,41.8509,-8.0,235.1333,42.0069,-8.0,234.9225,42.0015,-5.9,0,5.456852427425442,10.561936460205176,10.164437807369922,14.5702611810529,0.5526705143990914,0.7275664095716593
