lon,lat,corr,other1,name,east_vel,north_vel,east_sig,north_sig,flag,up_vel,up_sig,east_adjust,north_adjust,up_adjust,depth,x,y,z,block_label,model_east_vel,model_north_vel,model_east_vel_residual,model_north_vel_residual,model_east_vel_rotation,model_north_vel_rotation,model_east_elastic_segment,model_north_elastic_segment,model_east_vel_tde,model_north_vel_tde,model_up_vel_tde,model_east_vel_block_strain_rate,model_north_vel_block_strain_rate,model_east_vel_mogi,model_north_vel_mogi,model_up_vel,model_up_vel_residual,model_up_vel_rotation,model_up_elastic_segment,model_up_vel_block_strain_rate,model_up_vel_mogi
236.5130,48.3900,0,8,albh_PAN,6.5110,4.3720,0.0680,0.0570,1,0,1,0,0,0,0.0000,-2332979.5871,-3526485.8735,4760825.0431,5,6.4964,5.2587,-0.0146,0.8867,6.9098,6.7713,2.1666,2.0572,-1.7532,-0.5446,0.1779,0.0000,0.0000,0.0000,0.0000,1.1938,1.1938,0.0000,-1.3717,0.0000,0.0000
297.6600,82.4940,0,47,alrt_PAN,-2.5460,-1.8080,0.1720,0.2200,1,0,1,0,0,0,0.0000,386131.8000,-736721.9233,6312883.2163,44,-2.4579,-0.6509,0.0881,1.1571,-2.4416,-0.7935,0.0173,-0.1425,-0.0010,-0.0002,-0.0010,0.0000,0.0000,0.0000,0.0000,-0.0139,-0.0139,0.0000,0.0149,0.0000,0.0000
237.8580,48.1740,0,13,arli_PAN,4.2960,3.0500,0.0890,0.0780,1,0,1,0,0,0,0.0000,-2259093.9074,-3595446.7562,4744850.7671,11,4.0485,3.3787,-0.2475,0.3287,2.5300,1.8553,-0.5480,-1.1604,-0.9705,-0.3630,0.0805,0.0000,0.0000,0.0000,0.0000,0.0774,0.0774,0.0000,-0.1579,0.0000,0.0000
237.3300,42.1810,0,4,ashl_PAN,-1.9500,6.7510,0.0980,0.0840,1,0,1,0,0,0,0.0000,-2547017.7720,-3971961.0150,4275579.2153,5,-2.7776,6.2913,-0.8276,-0.4597,-4.0529,5.7355,0.0992,-0.3779,-1.3746,-0.1779,-0.0915,0.0000,0.0000,0.0000,0.0000,0.0298,0.0298,0.0000,0.0617,0.0000,0.0000
242.8460,34.4680,0,28,avry_PAN,-12.3380,13.3290,0.1940,0.1090,1,0,1,0,0,0,0.0000,-2395827.9845,-4670997.5090,3603629.0043,25,-12.9105,14.0924,-0.5725,0.7634,-12.3910,14.4824,0.5290,0.3942,-0.0095,-0.0041,-0.0125,0.0000,0.0000,0.0000,0.0000,-0.3402,-0.3402,0.0000,0.3527,0.0000,0.0000
234.8650,48.8350,0,8,bamf_PAN,10.1030,6.8710,0.0850,0.0840,1,0,1,0,0,0,0.0000,-2412079.9884,-3427590.0446,4793521.4694,5,10.2140,7.1908,0.1110,0.3198,7.5290,8.8562,1.4862,1.1542,-4.1712,0.5112,-0.9918,0.0000,0.0000,0.0000,0.0000,1.2634,1.2634,0.0000,-0.2716,0.0000,0.0000
242.7950,40.4130,0,17,bamo_PAN,-3.0240,0.8580,0.0570,0.0700,1,0,1,0,0,0,0.0000,-2216440.3074,-4311800.8313,4127967.7102,14,-3.3269,0.4360,-0.3029,-0.4220,-3.0281,0.0421,0.4144,-0.4059,-0.1156,0.0120,0.0017,0.0000,0.0000,0.0000,0.0000,-0.1119,-0.1119,0.0000,0.1103,0.0000,0.0000
236.5710,48.4290,0,8,bces_PAN,6.1920,3.9210,0.1720,0.1040,1,0,1,0,0,0,0.0000,-2327622.7712,-3526140.4061,4763702.0828,5,6.4115,4.8550,0.2195,0.9340,6.9840,6.6978,2.1947,2.3726,-1.6222,-0.5298,0.1519,0.0000,0.0000,0.0000,0.0000,2.0091,2.0091,0.0000,-2.1610,0.0000,0.0000
237.3430,49.1040,0,14,bclc_PAN,4.0350,2.6880,0.0960,0.1270,1,0,1,0,0,0,0.0000,-2249461.0030,-3509686.6748,4813146.1750,10,3.8457,3.2639,-0.1893,0.5759,3.5571,2.8939,0.4018,-0.0253,-0.6904,-0.3448,0.0432,0.0000,0.0000,0.0000,0.0000,0.1337,0.1337,0.0000,-0.1769,0.0000,0.0000
236.8530,49.1150,0,14,bcli_PAN,5.5790,3.4500,0.0900,0.0890,1,0,1,0,0,0,0.0000,-2278888.3080,-3489547.1672,4813946.4173,10,4.1923,3.2996,-1.3867,-0.1504,3.5275,2.5698,0.1258,-0.3395,-0.7907,-0.3903,0.0374,0.0000,0.0000,0.0000,0.0000,0.1481,0.1481,0.0000,-0.1855,0.0000,0.0000
237.4610,49.2210,0,14,bcmr_PAN,4.1070,2.0250,0.0950,0.1070,1,0,1,0,0,0,0.0000,-2236936.8553,-3506018.8736,4821648.7455,10,3.5144,3.1584,-0.5926,1.1334,3.4351,2.9719,0.5339,0.1303,-0.6133,-0.3169,0.0389,0.0000,0.0000,0.0000,0.0000,0.1656,0.1656,0.0000,-0.2045,0.0000,0.0000
233.1570,50.5440,0,14,bcov_PAN,2.7260,2.8150,0.0650,0.1090,1,0,1,0,0,0,0.0000,-2426331.1789,-3238274.2404,4916385.7066,10,2.3752,2.6748,-0.3508,-0.1402,1.9138,0.1214,-0.4837,-3.5011,0.0223,0.9477,0.0887,0.0000,0.0000,0.0000,0.0000,1.0707,1.0707,0.0000,-1.1594,0.0000,0.0000
232.6250,50.6860,0,14,bcph_PAN,2.3890,2.1940,0.0880,0.1570,1,0,1,0,0,0,0.0000,-2448890.0730,-3205913.3931,4926399.1097,10,1.8707,2.7555,-0.5183,0.5615,1.7602,-0.2313,0.0095,-3.6801,-0.1200,0.6933,-0.0186,0.0000,0.0000,0.0000,0.0000,0.9924,0.9924,0.0000,-0.9738,0.0000,0.0000
236.2000,48.5590,0,8,bcsm_PAN,7.3740,4.3610,0.2490,0.2560,1,0,1,0,0,0,0.0000,-2344387.4152,-3502004.1103,4773276.2669,5,8.0496,5.5758,0.6756,1.2148,7.1807,7.1678,1.0894,2.2205,-1.9583,-0.6285,0.0888,0.0000,0.0000,0.0000,0.0000,-1.6901,-1.6901,0.0000,1.6013,0.0000,0.0000
236.9110,49.2760,0,14,bcvc_PAN,5.1180,3.0910,0.0940,0.1070,1,0,1,0,0,0,0.0000,-2267960.7339,-3480505.1885,4825638.7353,10,3.8173,3.1638,-1.3007,0.0728,3.3553,2.6082,0.2100,-0.2054,-0.6719,-0.3503,0.0297,0.0000,0.0000,0.0000,0.0000,0.1458,0.1458,0.0000,-0.1755,0.0000,0.0000
237.5210,48.7550,0,14,beli_PAN,4.7440,2.6470,0.0860,0.0930,1,0,1,0,0,0,0.0000,-2254248.4409,-3541324.8847,4787664.7219,10,4.3414,3.4555,-0.4026,0.8085,3.9413,3.0115,0.4254,-0.0753,-0.8254,-0.3687,0.0606,0.0000,0.0000,0.0000,0.0000,0.1142,0.1142,0.0000,-0.1748,0.0000,0.0000
237.8750,47.6170,0,8,bfir_PAN,5.0250,2.6650,0.3040,0.3900,1,0,1,0,0,0,0.0000,-2282448.7967,-3635010.8268,4703347.2380,5,4.4949,3.4691,-0.5301,0.8041,5.6430,5.0439,2.3183,1.9440,-1.1702,-0.3692,0.0894,0.0000,0.0000,0.0000,0.0000,0.7970,0.7970,0.0000,-0.8864,0.0000,0.0000
235.7470,47.5390,0,8,bils_PAN,14.1680,10.5610,0.3120,0.3290,1,0,1,0,0,0,0.0000,-2419451.8549,-3553041.0803,4697499.6823,5,12.7899,9.2187,-1.3781,-1.3423,5.3294,7.7412,0.6572,0.4854,-8.1178,-1.9629,-3.7848,0.0000,0.0000,0.0000,0.0000,3.8409,3.8409,0.0000,-0.0561,0.0000,0.0000
240.3170,48.1320,0,14,brew_PAN,2.0520,1.1210,0.0410,0.0480,1,0,1,0,0,0,0.0000,-2104474.7624,-3692081.9828,4741736.8198,12,0.7584,0.4101,-1.2936,-0.7109,0.0043,-0.1031,-0.3052,-0.3533,-0.4488,-0.1598,0.0575,0.0000,0.0000,0.0000,0.0000,0.0181,0.0181,0.0000,-0.0756,0.0000,0.0000
295.3040,32.3700,0,14,brmu_PAN,0.0180,0.2010,0.1410,0.1150,1,0,1,0,0,0,0.0000,2298668.7611,-4861992.8107,3409032.0176,12,-0.5488,-1.4725,-0.5668,-1.6735,-1.0570,-1.3709,-0.5046,0.1022,-0.0036,-0.0006,0.0008,0.0000,0.0000,0.0000,0.0000,-0.0249,-0.0249,0.0000,0.0241,0.0000,0.0000
236.9840,49.2700,0,14,brn3_PAN,4.9680,3.1980,0.5230,0.5000,1,0,1,0,0,0,0.0000,-2263799.7499,-3483815.6673,4825203.6797,10,3.7821,3.1683,-1.1859,-0.0297,3.3643,2.6565,0.2459,-0.1655,-0.6637,-0.3464,0.0311,0.0000,0.0000,0.0000,0.0000,0.1434,0.1434,0.0000,-0.1746,0.0000,0.0000
236.9780,49.2750,0,14,brnb_PAN,4.3390,3.0300,0.2110,0.2120,1,0,1,0,0,0,0.0000,-2263935.0819,-3483225.5123,4825566.2297,10,3.7761,3.1646,-0.5629,0.1346,3.3587,2.6525,0.2443,-0.1663,-0.6617,-0.3458,0.0308,0.0000,0.0000,0.0000,0.0000,0.1439,0.1439,0.0000,-0.1747,0.0000,0.0000
237.8680,47.5540,0,8,bsum_PAN,4.7490,4.0050,0.1940,0.3980,1,0,1,0,0,0,0.0000,-2285642.1269,-3639109.1884,4698624.8887,5,4.4965,3.3399,-0.2525,-0.6651,5.5307,5.0528,2.2291,2.0824,-1.1949,-0.3695,0.0896,0.0000,0.0000,0.0000,0.0000,0.2975,0.2975,0.0000,-0.3871,0.0000,0.0000
237.2030,45.4860,0,7,bton_PAN,4.4490,5.4440,0.3120,0.2810,1,0,1,0,0,0,0.0000,-2418048.8508,-3752508.8438,4540492.1092,4,4.7522,6.1428,0.3032,0.6988,3.2410,5.9869,0.9546,0.3557,-2.4658,-0.5116,-0.1097,0.0000,0.0000,0.0000,0.0000,0.0810,0.0810,0.0000,0.0286,0.0000,0.0000
242.1560,42.7800,0,12,burn_PAN,-1.6660,1.1180,0.0420,0.0530,1,0,1,0,0,0,0.0000,-2182829.3577,-4132408.9709,4324673.8089,9,-2.0889,1.4195,-0.4229,0.3015,-2.3784,1.5487,-0.0332,0.1310,-0.2563,-0.0018,0.0259,0.0000,0.0000,0.0000,0.0000,-0.0689,-0.0689,0.0000,0.0430,0.0000,0.0000
235.4370,42.8360,0,4,cabl_PAN,6.1720,13.7010,0.0720,0.0730,1,0,1,0,0,0,0.0000,-2648930.4339,-3845153.3128,4329239.5428,5,5.7714,13.1083,-0.4006,-0.5927,-3.0452,8.1333,0.4361,-0.0896,-9.2527,-4.8854,1.4290,0.0000,0.0000,0.0000,0.0000,-1.4344,-1.4344,0.0000,0.0054,0.0000,0.0000
239.5690,35.8880,0,41,carh_PAN,-22.4460,28.1230,0.1730,0.1860,1,0,1,0,0,0,0.0000,-2612871.8248,-4448016.5388,3732613.1810,38,-27.9947,34.2685,-5.5487,6.1455,-28.8491,32.7477,-0.8530,-1.5045,-0.0014,-0.0163,-0.0256,0.0000,0.0000,0.0000,0.0000,0.0172,0.0172,0.0000,0.0085,0.0000,0.0000
236.6330,46.1970,0,9,cath_PAN,6.2200,6.8340,0.0790,0.1040,1,0,1,0,0,0,0.0000,-2424082.3570,-3680925.2757,4595537.5422,6,6.5182,6.5140,0.2982,-0.3200,3.3540,5.3656,0.5063,-0.2094,-3.6704,-0.9391,-0.2264,0.0000,0.0000,0.0000,0.0000,0.3049,0.3049,0.0000,-0.0785,0.0000,0.0000
237.8090,47.6140,0,8,cblv_PAN,5.0470,3.4570,0.2230,0.1900,1,0,1,0,0,0,0.0000,-2286765.7071,-3632587.6283,4703122.4931,5,4.6618,3.5890,-0.3852,0.1320,5.6334,5.1277,2.1789,1.9195,-1.2074,-0.3808,0.0915,0.0000,0.0000,0.0000,0.0000,0.5260,0.5260,0.0000,-0.6176,0.0000,0.0000
238.1740,47.5270,0,13,ch2m_PAN,4.2720,4.1260,0.4790,0.8960,1,0,1,0,0,0,0.0000,-2267341.5791,-3653145.0530,4696599.2854,11,4.0049,2.9171,-0.2671,-1.2089,2.4953,1.8312,-0.4606,-0.7650,-1.0490,-0.3208,0.0834,0.0000,0.0000,0.0000,0.0000,0.6690,0.6690,0.0000,-0.7524,0.0000,0.0000
237.8810,37.7240,0,43,chab_PAN,-15.4580,19.6520,0.1340,0.1810,1,0,1,0,0,0,0.0000,-2677772.0290,-4265591.4537,3895974.5857,41,-17.1069,20.1453,-1.6489,0.4933,-11.0201,8.9547,6.0735,-11.1424,0.0133,-0.0481,-0.0503,0.0000,0.0000,0.0000,0.0000,0.6863,0.6863,0.0000,-0.6360,0.0000,0.0000
237.2240,48.0110,0,8,chcm_PAN,5.7130,4.1790,0.0870,0.0860,1,0,1,0,0,0,0.0000,-2306038.0202,-3581564.4410,4732751.4477,5,5.6827,4.4467,-0.0303,0.2677,6.2963,5.8699,1.9860,1.8912,-1.3725,-0.4680,0.1314,0.0000,0.0000,0.0000,0.0000,0.9424,0.9424,0.0000,-1.0738,0.0000,0.0000
238.2140,43.2240,0,3,chem_PAN,-0.5440,4.6760,0.0820,0.1100,1,0,1,0,0,0,0.0000,-2444027.5744,-3943964.4118,4360759.7268,2,-0.8932,4.9860,-0.3492,0.3100,-1.5172,5.5545,0.3359,0.6608,-0.9599,-0.0923,0.0106,0.0000,0.0000,0.0000,0.0000,0.2775,0.2775,0.0000,-0.2881,0.0000,0.0000
237.0900,46.6120,0,9,chst_PAN,4.7380,5.4120,0.4710,0.5990,1,0,1,0,0,0,0.0000,-2376498.2846,-3672101.5817,4627340.2013,6,5.1512,5.6415,0.4132,0.2295,3.5164,5.2457,0.5644,0.1915,-2.1992,-0.5872,0.1397,0.0000,0.0000,0.0000,0.0000,-0.0452,-0.0452,0.0000,-0.0945,0.0000,0.0000
265.9110,58.7590,0,14,chur_PAN,0.4420,-1.5570,0.1020,0.1130,1,0,1,0,0,0,0.0000,-235481.1119,-3293998.5897,5444122.8309,12,0.2983,-0.7553,-0.1437,0.8017,0.2735,-0.7848,-0.0128,-0.0225,-0.0120,-0.0070,0.0016,0.0000,0.0000,0.0000,0.0000,0.0179,0.0179,0.0000,-0.0195,0.0000,0.0000
237.9920,49.1570,0,14,chwk_PAN,3.8400,1.9850,0.0560,0.0610,1,0,1,0,0,0,0.0000,-2207201.8491,-3531164.1136,4817000.2555,10,2.8430,2.8437,-0.9970,0.8587,3.5264,3.3227,1.2436,0.7601,-0.5603,-0.2811,0.0444,0.0000,0.0000,0.0000,0.0000,0.5022,0.5022,0.0000,-0.5466,0.0000,0.0000
236.0220,45.4870,0,15,chzz_PAN,8.4670,9.5570,0.0950,0.0760,1,0,1,0,0,0,0.0000,-2494833.4087,-3701807.8826,4540570.0220,5,9.3273,9.6796,0.8603,0.1226,1.7151,7.3931,0.3051,0.1883,-7.9173,-2.4748,-1.6706,0.0000,0.0000,0.0000,0.0000,1.6737,1.6737,0.0000,-0.0031,0.0000,0.0000
237.9110,42.9760,0,3,clcv_PAN,-0.5290,6.2930,0.2260,0.2350,1,0,1,0,0,0,0.0000,-2474854.4119,-3946939.0893,4340635.7745,2,-1.3687,5.6306,-0.8397,-0.6624,-2.1087,6.0570,0.3307,0.5484,-1.0707,-0.1221,-0.0123,0.0000,0.0000,0.0000,0.0000,0.1221,0.1221,0.0000,-0.1098,0.0000,0.0000
237.8640,42.8960,0,3,clhq_PAN,-0.4720,5.0750,0.1950,0.2110,1,0,1,0,0,0,0.0000,-2481312.7122,-3950035.8823,4334126.8111,2,-1.4774,5.5225,-1.0054,0.4475,-2.2961,6.1349,0.2662,0.7396,-1.0850,-0.1272,-0.0178,0.0000,0.0000,0.0000,0.0000,0.3890,0.3890,0.0000,-0.3712,0.0000,0.0000
237.9840,42.9230,0,3,clms_PAN,-1.2510,4.5230,0.6340,0.3740,1,0,1,0,0,0,0.0000,-2471951.2702,-3953491.8663,4336324.5315,2,-1.4570,5.5706,-0.2060,1.0476,-2.2254,5.9359,0.2519,0.4768,-1.0203,-0.1114,-0.0080,0.0000,0.0000,0.0000,0.0000,0.0858,0.0858,0.0000,-0.0779,0.0000,0.0000
235.8690,48.8200,0,14,clrs_PAN,6.9850,4.5940,0.1110,0.0820,1,0,1,0,0,0,0.0000,-2352354.7737,-3470367.4581,4792424.0407,10,6.8622,5.2062,-0.1228,0.6122,3.8175,1.9186,-1.2673,-2.7540,-1.7774,-0.5336,0.0214,0.0000,0.0000,0.0000,0.0000,2.1597,2.1597,0.0000,-2.1811,0.0000,0.0000
237.8510,42.9340,0,3,clwz_PAN,0.1330,5.1820,0.1700,0.1900,1,0,1,0,0,0,0.0000,-2480678.7492,-3947038.1739,4337219.6230,2,-1.3950,5.5243,-1.5280,0.3423,-2.2097,6.1564,0.2849,0.7621,-1.0996,-0.1300,-0.0181,0.0000,0.0000,0.0000,0.0000,0.4107,0.4107,0.0000,-0.3926,0.0000,0.0000
235.6040,40.4420,0,5,cme5_PAN,-5.5520,31.5500,0.1340,0.1490,1,0,1,0,0,0,0.0000,-2737565.9553,-3998713.0663,4130421.0336,5,-5.4248,22.3860,0.1272,-9.1640,-7.2725,7.9221,0.1932,-3.6322,-2.0409,-10.8317,3.5239,0.0000,0.0000,0.0000,0.0000,-3.1594,-3.1594,0.0000,-0.3645,0.0000,0.0000
238.2510,48.5390,0,14,cncr_PAN,3.6440,2.3370,0.0770,0.1130,1,0,1,0,0,0,0.0000,-2218428.7035,-3585080.6705,4771804.9137,10,3.4384,3.0526,-0.2056,0.7156,4.2058,3.4937,1.4869,0.7419,-0.7195,-0.3009,0.0650,0.0000,0.0000,0.0000,0.0000,0.3905,0.3905,0.0000,-0.4554,0.0000,0.0000
237.2030,45.4860,0,7,cobo_PAN,5.7530,6.1980,0.4820,0.4470,1,0,1,0,0,0,0.0000,-2418048.8508,-3752508.8438,4540492.1092,4,4.7522,6.1428,-1.0008,-0.0552,3.2410,5.9869,0.9546,0.3557,-2.4658,-0.5116,-0.1097,0.0000,0.0000,0.0000,0.0000,0.0810,0.0810,0.0000,0.0286,0.0000,0.0000
236.6950,44.5860,0,4,corv_PAN,4.3890,7.0270,0.0580,0.0650,1,0,1,0,0,0,0.0000,-2490082.6708,-3790067.7634,4469812.7593,5,4.0162,6.8500,-0.3728,-0.1770,0.1729,6.5407,0.1819,0.0479,-4.0252,-0.3573,-0.7549,0.0000,0.0000,0.0000,0.0000,0.7196,0.7196,0.0000,0.0353,0.0000,0.0000
237.3140,48.2170,0,13,coup_PAN,5.0090,3.3380,0.1100,0.0780,1,0,1,0,0,0,0.0000,-2291205.1734,-3570837.7756,4748036.2146,11,5.2827,4.3449,0.2737,1.0069,2.5195,1.8967,-1.5637,-2.0094,-1.1995,-0.4388,0.1009,0.0000,0.0000,0.0000,0.0000,1.0529,1.0529,0.0000,-1.1537,0.0000,0.0000
237.7430,46.8400,0,16,cpxf_PAN,4.7670,4.4140,0.0940,0.0760,1,0,1,0,0,0,0.0000,-2324647.6707,-3683346.3452,4644709.2880,13,4.4604,4.4163,-0.3066,0.0023,3.0140,3.5976,-0.0099,-0.4566,-1.4364,-0.3621,0.0831,0.0000,0.0000,0.0000,0.0000,0.2050,0.2050,0.0000,-0.2882,0.0000,0.0000
237.7430,46.8400,0,16,cpxx_PAN,4.7770,4.3990,0.0890,0.0790,1,0,1,0,0,0,0.0000,-2324647.6707,-3683346.3452,4644709.2880,13,4.4604,4.4163,-0.3166,0.0173,3.0140,3.5976,-0.0099,-0.4566,-1.4364,-0.3621,0.0831,0.0000,0.0000,0.0000,0.0000,0.2050,0.2050,0.0000,-0.2882,0.0000,0.0000
239.2490,35.7920,0,41,crbt_PAN,-26.3330,33.2500,0.0560,0.0610,1,0,1,0,0,0,0.0000,-2640867.3993,-4438722.7048,3723964.4991,38,-27.1757,33.6156,-0.8427,0.3656,-29.2558,33.4591,-2.0805,-0.1388,0.0004,-0.0177,-0.0264,0.0000,0.0000,0.0000,0.0000,0.2692,0.2692,0.0000,-0.2428,0.0000,0.0000
237.0870,46.2750,0,9,crok_PAN,4.2340,5.5450,0.0920,0.0820,1,0,1,0,0,0,0.0000,-2391438.0666,-3694761.9929,4601533.3586,6,5.0665,5.7921,0.8325,0.2471,3.4092,5.2465,0.5422,0.0597,-2.1995,-0.6053,0.0940,0.0000,0.0000,0.0000,0.0000,-0.0258,-0.0258,0.0000,-0.0682,0.0000,0.0000
237.7640,47.3810,0,10,cski_PAN,4.3360,3.5080,0.0850,0.0820,1,0,1,0,0,0,0.0000,-2299800.9201,-3646938.1334,4685627.9666,7,4.5059,3.9885,0.1699,0.4805,2.7279,4.4055,-0.4653,0.8011,-1.3127,-0.3841,0.0920,0.0000,0.0000,0.0000,0.0000,-0.0540,-0.0540,0.0000,-0.0380,0.0000,0.0000
237.1060,42.3770,0,4,ctpt_PAN,-1.4680,7.3890,0.0950,0.0770,1,0,1,0,0,0,0.0000,-2554568.5849,-3949668.6743,4291695.2559,5,-2.0574,6.5897,-0.5894,-0.7993,-3.7203,6.0196,0.1314,-0.3052,-1.7943,-0.2649,-0.2131,0.0000,0.0000,0.0000,0.0000,0.1625,0.1625,0.0000,0.0507,0.0000,0.0000
236.7800,47.4230,0,10,cush_PAN,7.0690,5.7330,0.1060,0.1030,1,0,1,0,0,0,0.0000,-2360208.9725,-3604031.0037,4688787.2198,7,7.3760,5.6169,0.3070,-0.1161,2.6003,3.1752,-1.9660,-1.6369,-2.8097,-0.8049,0.0612,0.0000,0.0000,0.0000,0.0000,1.9886,1.9886,0.0000,-2.0498,0.0000,0.0000
237.5040,45.6110,0,7,cvo1_PAN,4.1220,5.3790,0.0820,0.0790,1,0,1,0,0,0,0.0000,-2392974.4784,-3756796.2737,4550220.4743,4,4.4750,5.7334,0.3530,0.3544,3.4491,5.6603,0.8882,0.3396,-1.9141,-0.4127,-0.0064,0.0000,0.0000,0.0000,0.0000,0.0837,0.0837,0.0000,-0.0773,0.0000,0.0000
236.7560,43.1190,0,4,ddsn_PAN,0.4250,7.3360,0.0610,0.0590,1,0,1,0,0,0,0.0000,-2547963.8644,-3887178.4472,4352249.4559,5,-0.0674,7.1753,-0.4924,-0.1607,-2.4284,6.4633,0.1736,-0.1485,-2.5345,-0.5634,-0.3944,0.0000,0.0000,0.0000,0.0000,0.3720,0.3720,0.0000,0.0224,0.0000,0.0000
237.3270,45.5070,0,7,dea3_PAN,4.6810,6.0400,0.2290,0.2020,1,0,1,0,0,0,0.0000,-2409023.4261,-3756332.1141,4542127.9862,4,4.5990,5.9720,-0.0820,-0.0680,3.2815,5.8523,0.9040,0.3429,-2.2215,-0.4626,-0.0603,0.0000,0.0000,0.0000,0.0000,0.0769,0.0769,0.0000,-0.0165,0.0000,0.0000
236.0740,47.4690,0,8,deej_PAN,10.2300,7.5670,0.1380,0.1240,1,0,1,0,0,0,0.0000,-2402335.8636,-3571550.8895,4692244.4633,5,10.5293,8.0974,0.2993,0.5304,5.2369,7.3273,0.6387,0.5936,-5.9310,-1.3637,-3.2620,0.0000,0.0000,0.0000,0.0000,3.2894,3.2894,0.0000,-0.0274,0.0000,0.0000
