other1,other2,other3,other4,other5,other6,name,interior_lon,interior_lat,euler_lon,euler_lon_sig,euler_lat,euler_lat_sig,rotation_rate,rotation_rate_sig,rotation_flag,apriori_flag,strain_rate,strain_rate_sig,strain_rate_flag,area_steradians,area_plate_carree,block_label,euler_lon_err,euler_lat_err,euler_rate,euler_rate_err
0,0,0,0,0,0,MohawkValley     ,239.5820,39.9250,62.7957,0,-42.8655,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,0,0.0000,0.0000,1.4062,0.0000
0,0,0,0,0,0,SierraBlock      ,240.5970,36.7460,214.0581,1,-1.1157,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,1,0.0000,0.0000,0.1622,0.0000
0,0,0,0,0,0,J                ,238.8910,41.6940,61.5397,0,-43.8335,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,2,0.0000,0.0000,1.1936,0.0000
0,0,0,0,0,0,H                ,240.5120,44.0180,62.8018,0,-45.2184,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,3,0.0000,0.0000,0.5565,0.0000
0,0,0,0,0,0,C                ,237.6600,45.2130,62.4670,0,-43.4658,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,4,0.0000,0.0000,0.8464,0.0000
0,0,0,0,0,0,PP               ,236.2990,47.8140,61.7101,0,-44.6118,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,5,0.0000,0.0000,0.9108,0.0000
0,0,0,0,0,0,V                ,237.3840,46.1770,88.4956,0,-25.0345,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,6,0.0000,0.0000,0.0994,0.0000
0,0,0,0,0,0,KK               ,237.4070,47.4510,233.5489,0,48.8181,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,7,0.0000,0.0000,0.7902,0.0000
0,0,0,0,0,0,U                ,238.2100,44.0010,59.8848,0,-43.6547,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,8,0.0000,0.0000,1.6427,0.0000
0,0,0,0,0,0,wnv              ,241.7500,40.1450,64.0725,0,-44.8511,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,9,0.0000,0.0000,0.5892,0.0000
0,0,0,0,0,0,georgia          ,234.8810,50.2880,233.2539,0,52.2466,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,10,0.0000,0.0000,0.5542,0.0000
0,0,0,0,0,0,X                ,238.4760,47.7610,215.6215,0,61.3373,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,11,0.0000,0.0000,0.0811,0.0000
