lon,lat,corr,other1,name,east_vel,north_vel,east_sig,north_sig,flag,up_vel,up_sig,east_adjust,north_adjust,up_adjust,depth,x,y,z,block_label,model_east_vel,model_north_vel,model_east_vel_residual,model_north_vel_residual,model_east_vel_rotation,model_north_vel_rotation,model_east_elastic_segment,model_north_elastic_segment,model_east_vel_tde,model_north_vel_tde,model_up_vel_tde,model_east_vel_block_strain_rate,model_north_vel_block_strain_rate,model_east_vel_mogi,model_north_vel_mogi,model_up_vel,model_up_vel_residual,model_up_vel_rotation,model_up_elastic_segment,model_up_vel_block_strain_rate,model_up_vel_mogi
237.8810,37.7240,0,43,chab_PAN,-15.4580,19.6520,0.1340,0.1810,1,0,1,0,0,0,0.0000,-2677772.0290,-4265591.4537,3895974.5857,41,-17.1356,20.1324,-1.6776,0.4804,-10.8276,9.2167,6.2922,-10.8555,0.0158,-0.0602,-0.0577,0.0000,0.0000,0.0000,0.0000,0.5954,0.5954,0.0000,-0.5376,0.0000,0.0000
237.2240,48.0110,0,8,chcm_PAN,5.7130,4.1790,0.0870,0.0860,1,0,1,0,0,0,0.0000,-2306038.0202,-3581564.4410,4732751.4477,5,5.6742,4.4885,-0.0388,0.3095,5.3687,5.4773,1.7013,1.7598,-2.0067,-0.7710,-0.1231,0.0000,0.0000,0.0000,0.0000,1.0986,1.0986,0.0000,-0.9755,0.0000,0.0000
238.2140,43.2240,0,3,chem_PAN,-0.5440,4.6760,0.0820,0.1100,1,0,1,0,0,0,0.0000,-2444027.5744,-3943964.4118,4360759.7268,2,-0.8909,5.0269,-0.3469,0.3509,-1.6037,5.5739,0.5126,0.6806,-1.2253,-0.1336,-0.0298,0.0000,0.0000,0.0000,0.0000,0.2586,0.2586,0.0000,-0.2288,0.0000,0.0000
237.0900,46.6120,0,9,chst_PAN,4.7380,5.4120,0.4710,0.5990,1,0,1,0,0,0,0.0000,-2376498.2846,-3672101.5817,4627340.2013,6,5.3621,5.5807,0.6241,0.1687,2.6842,5.1218,0.4663,0.2058,-3.1442,-0.6647,-0.3725,0.0000,0.0000,0.0000,0.0000,0.4562,0.4562,0.0000,-0.0837,0.0000,0.0000
265.9110,58.7590,0,14,chur_PAN,0.4420,-1.5570,0.1020,0.1130,1,0,1,0,0,0,0.0000,-235481.1119,-3293998.5897,5444122.8309,12,0.2738,-0.7484,-0.1682,0.8086,0.2473,-0.7790,-0.0122,-0.0219,-0.0142,-0.0087,0.0019,0.0000,0.0000,0.0000,0.0000,0.0177,0.0177,0.0000,-0.0196,0.0000,0.0000
237.9920,49.1570,0,14,chwk_PAN,3.8400,1.9850,0.0560,0.0610,1,0,1,0,0,0,0.0000,-2207201.8491,-3531164.1136,4817000.2555,10,2.8335,2.7244,-1.0065,0.7394,3.3078,3.0136,1.2032,0.6873,-0.7288,-0.3981,0.0189,0.0000,0.0000,0.0000,0.0000,0.4972,0.4972,0.0000,-0.5161,0.0000,0.0000
236.0220,45.4870,0,15,chzz_PAN,8.4670,9.5570,0.0950,0.0760,1,0,1,0,0,0,0.0000,-2494833.4087,-3701807.8826,4540570.0220,5,9.0733,9.5413,0.6063,-0.0157,0.9132,6.9484,0.2326,0.1536,-8.3927,-2.7466,-1.7278,0.0000,0.0000,0.0000,0.0000,1.7260,1.7260,0.0000,0.0018,0.0000,0.0000
237.9110,42.9760,0,3,clcv_PAN,-0.5290,6.2930,0.2260,0.2350,1,0,1,0,0,0,0.0000,-2474854.4119,-3946939.0893,4340635.7745,2,-1.3037,5.6696,-0.7747,-0.6234,-2.1986,6.0789,0.4823,0.5869,-1.3771,-0.1776,-0.0681,0.0000,0.0000,0.0000,0.0000,0.3385,0.3385,0.0000,-0.2704,0.0000,0.0000
237.8640,42.8960,0,3,clhq_PAN,-0.4720,5.0750,0.1950,0.2110,1,0,1,0,0,0,0.0000,-2481312.7122,-3950035.8823,4334126.8111,2,-1.3900,5.3921,-0.9180,0.3171,-2.3871,6.1573,0.3992,0.9532,-1.3963,-0.1880,-0.0763,0.0000,0.0000,0.0000,0.0000,0.8825,0.8825,0.0000,-0.8062,0.0000,0.0000
237.9840,42.9230,0,3,clms_PAN,-1.2510,4.5230,0.6340,0.3740,1,0,1,0,0,0,0.0000,-2471951.2702,-3953491.8663,4336324.5315,2,-1.3577,5.5569,-0.1067,1.0339,-2.3160,5.9573,0.3522,0.5663,-1.3105,-0.1660,-0.0587,0.0000,0.0000,0.0000,0.0000,0.2331,0.2331,0.0000,-0.1744,0.0000,0.0000
235.8690,48.8200,0,14,clrs_PAN,6.9850,4.5940,0.1110,0.0820,1,0,1,0,0,0,0.0000,-2352354.7737,-3470367.4581,4792424.0407,10,6.9937,5.5739,0.0087,0.9799,3.5839,1.6963,-0.9239,-2.6515,-2.4859,-1.2261,-0.5061,0.0000,0.0000,0.0000,0.0000,2.4781,2.4781,0.0000,-1.9720,0.0000,0.0000
237.8510,42.9340,0,3,clwz_PAN,0.1330,5.1820,0.1700,0.1900,1,0,1,0,0,0,0.0000,-2480678.7492,-3947038.1739,4337219.6230,2,-1.3126,5.4101,-1.4456,0.2281,-2.3001,6.1789,0.4279,0.9584,-1.4155,-0.1896,-0.0779,0.0000,0.0000,0.0000,0.0000,0.9125,0.9125,0.0000,-0.8345,0.0000,0.0000
235.6040,40.4420,0,5,cme5_PAN,-5.5520,31.5500,0.1340,0.1490,1,0,1,0,0,0,0.0000,-2737565.9553,-3998713.0663,4130421.0336,5,-3.8681,19.7632,1.6839,-11.7868,-7.8299,7.4593,0.1120,-3.7096,-4.0737,-8.5943,4.7676,0.0000,0.0000,0.0000,0.0000,-4.3884,-4.3884,0.0000,-0.3793,0.0000,0.0000
238.2510,48.5390,0,14,cncr_PAN,3.6440,2.3370,0.0770,0.1130,1,0,1,0,0,0,0.0000,-2218428.7035,-3585080.6705,4771804.9137,10,3.4172,2.9184,-0.2268,0.5814,3.9449,3.1741,1.4545,0.6699,-0.9268,-0.4142,0.0273,0.0000,0.0000,0.0000,0.0000,0.4039,0.4039,0.0000,-0.4313,0.0000,0.0000
237.2030,45.4860,0,7,cobo_PAN,5.7530,6.1980,0.4820,0.4470,1,0,1,0,0,0,0.0000,-2418048.8508,-3752508.8438,4540492.1092,4,4.8086,6.1793,-0.9444,-0.0187,2.7179,6.1649,1.0138,0.5497,-3.1045,-0.5642,-0.3582,0.0000,0.0000,0.0000,0.0000,0.2955,0.2955,0.0000,0.0626,0.0000,0.0000
236.6950,44.5860,0,4,corv_PAN,4.3890,7.0270,0.0580,0.0650,1,0,1,0,0,0,0.0000,-2490082.6708,-3790067.7634,4469812.7593,5,4.1943,6.9288,-0.1947,-0.0982,-0.5897,6.1251,0.0880,-0.0004,-4.8721,-0.8033,-1.2766,0.0000,0.0000,0.0000,0.0000,1.2315,1.2315,0.0000,0.0451,0.0000,0.0000
237.3140,48.2170,0,13,coup_PAN,5.0090,3.3380,0.1100,0.0780,1,0,1,0,0,0,0.0000,-2291205.1734,-3570837.7756,4748036.2146,11,5.2945,4.2675,0.2855,0.9295,2.2680,1.6323,-1.3363,-1.9301,-1.6902,-0.7051,-0.0674,0.0000,0.0000,0.0000,0.0000,1.1171,1.1171,0.0000,-1.0498,0.0000,0.0000
237.7430,46.8400,0,16,cpxf_PAN,4.7670,4.4140,0.0940,0.0760,1,0,1,0,0,0,0.0000,-2324647.6707,-3683346.3452,4644709.2880,13,4.4864,4.4352,-0.2806,0.0212,2.6710,3.6169,0.1229,-0.3761,-1.9382,-0.4421,-0.0677,0.0000,0.0000,0.0000,0.0000,0.3075,0.3075,0.0000,-0.2398,0.0000,0.0000
237.7430,46.8400,0,16,cpxx_PAN,4.7770,4.3990,0.0890,0.0790,1,0,1,0,0,0,0.0000,-2324647.6707,-3683346.3452,4644709.2880,13,4.4864,4.4352,-0.2906,0.0362,2.6710,3.6169,0.1229,-0.3761,-1.9382,-0.4421,-0.0677,0.0000,0.0000,0.0000,0.0000,0.3075,0.3075,0.0000,-0.2398,0.0000,0.0000
239.2490,35.7920,0,41,crbt_PAN,-26.3330,33.2500,0.0560,0.0610,1,0,1,0,0,0,0.0000,-2640867.3993,-4438722.7048,3723964.4991,38,-27.1828,33.6145,-0.8498,0.3645,-29.2749,33.4458,-2.0929,-0.1484,0.0008,-0.0202,-0.0303,0.0000,0.0000,0.0000,0.0000,0.2734,0.2734,0.0000,-0.2430,0.0000,0.0000
237.0870,46.2750,0,9,crok_PAN,4.2340,5.5450,0.0920,0.0820,1,0,1,0,0,0,0.0000,-2391438.0666,-3694761.9929,4601533.3586,6,5.3044,5.7220,1.0704,0.1770,2.6303,5.1222,0.4810,0.0607,-3.1550,-0.6605,-0.3628,0.0000,0.0000,0.0000,0.0000,0.4275,0.4275,0.0000,-0.0647,0.0000,0.0000
237.7640,47.3810,0,10,cski_PAN,4.3360,3.5080,0.0850,0.0820,1,0,1,0,0,0,0.0000,-2299800.9201,-3646938.1334,4685627.9666,7,4.4945,3.9737,0.1585,0.4657,2.2350,4.0893,-0.4733,0.6222,-1.7862,-0.5066,-0.0516,0.0000,0.0000,0.0000,0.0000,0.1587,0.1587,0.0000,-0.1071,0.0000,0.0000
237.1060,42.3770,0,4,ctpt_PAN,-1.4680,7.3890,0.0950,0.0770,1,0,1,0,0,0,0.0000,-2554568.5849,-3949668.6743,4291695.2559,5,-2.1040,6.4841,-0.6360,-0.9049,-4.3788,5.6219,0.0460,-0.3463,-2.3207,-0.5159,-0.3982,0.0000,0.0000,0.0000,0.0000,0.3395,0.3395,0.0000,0.0588,0.0000,0.0000
236.7800,47.4230,0,10,cush_PAN,7.0690,5.7330,0.1060,0.1030,1,0,1,0,0,0,0.0000,-2360208.9725,-3604031.0037,4688787.2198,7,7.5749,5.6741,0.5059,-0.0589,2.1363,3.2913,-1.6019,-1.2727,-3.8367,-1.1101,-0.8447,0.0000,0.0000,0.0000,0.0000,2.5442,2.5442,0.0000,-1.6996,0.0000,0.0000
237.5040,45.6110,0,7,cvo1_PAN,4.1220,5.3790,0.0820,0.0790,1,0,1,0,0,0,0.0000,-2392974.4784,-3756796.2737,4550220.4743,4,4.4848,5.7948,0.3628,0.4158,2.9404,5.8169,0.8902,0.4743,-2.4346,-0.4522,-0.1640,0.0000,0.0000,0.0000,0.0000,0.2390,0.2390,0.0000,-0.0750,0.0000,0.0000
236.7560,43.1190,0,4,ddsn_PAN,0.4250,7.3360,0.0610,0.0590,1,0,1,0,0,0,0.0000,-2547963.8644,-3887178.4472,4352249.4559,5,0.0929,6.9151,-0.3321,-0.4209,-3.1209,6.0504,0.1001,-0.1798,-3.3140,-0.6848,-0.8245,0.0000,0.0000,0.0000,0.0000,0.7985,0.7985,0.0000,0.0260,0.0000,0.0000
237.3270,45.5070,0,7,dea3_PAN,4.6810,6.0400,0.2290,0.2020,1,0,1,0,0,0,0.0000,-2409023.4261,-3756332.1141,4542127.9862,4,4.6274,6.0265,-0.0536,-0.0135,2.7609,6.0215,0.9352,0.5043,-2.8017,-0.5092,-0.2625,0.0000,0.0000,0.0000,0.0000,0.2608,0.2608,0.0000,0.0017,0.0000,0.0000
236.0740,47.4690,0,8,deej_PAN,10.2300,7.5670,0.1380,0.1240,1,0,1,0,0,0,0.0000,-2402335.8636,-3571550.8895,4692244.4633,5,10.3295,8.3709,0.0995,0.8039,4.3411,6.8848,0.5881,0.5237,-6.5765,-2.0098,-2.1299,0.0000,0.0000,0.0000,0.0000,2.1671,2.1671,0.0000,-0.0372,0.0000,0.0000
