other1,other2,other3,other4,other5,other6,name,interior_lon,interior_lat,euler_lon,euler_lon_sig,euler_lat,euler_lat_sig,rotation_rate,rotation_rate_sig,rotation_flag,apriori_flag,strain_rate,strain_rate_sig,strain_rate_flag,area_steradians,area_plate_carree,block_label,euler_lon_err,euler_lat_err,euler_rate,euler_rate_err
0,0,0,0,0,0,MohawkValley     ,239.5820,39.9250,62.6252,0,-42.7323,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,0,0.0000,0.0000,1.4764,0.0000
0,0,0,0,0,0,SierraBlock      ,240.5970,36.7460,210.3539,1,-7.8060,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,1,0.0000,0.0000,0.1444,0.0000
0,0,0,0,0,0,J                ,238.8910,41.6940,61.6192,0,-43.8887,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,2,0.0000,0.0000,1.1622,0.0000
0,0,0,0,0,0,nitinat          ,235.4270,45.8800,71.7779,0,-38.5134,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,3,0.0000,0.0000,0.2874,0.0000
0,0,0,0,0,0,daisybanks       ,236.3880,43.3910,60.2214,0,-43.4645,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,4,0.0000,0.0000,1.4619,0.0000
0,0,0,0,0,0,eelriver         ,235.2600,41.4070,60.1216,0,-41.5076,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,5,0.0000,0.0000,3.6335,0.0000
0,0,0,0,0,0,H                ,240.5120,44.0180,62.7307,0,-45.1703,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,6,0.0000,0.0000,0.5609,0.0000
0,0,0,0,0,0,C                ,237.6600,45.2130,60.5554,0,-44.1444,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,7,0.0000,0.0000,1.2579,0.0000
0,0,0,0,0,0,PP               ,236.2990,47.8140,227.5176,0,52.6332,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,8,0.0000,0.0000,0.2965,0.0000
0,0,0,0,0,0,V                ,237.3840,46.1770,175.9332,0,48.2665,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,9,0.0000,0.0000,0.0864,0.0000
0,0,0,0,0,0,KK               ,237.4070,47.4510,61.2106,0,-46.5062,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,10,0.0000,0.0000,0.6816,0.0000
0,0,0,0,0,0,U                ,238.2100,44.0010,60.2409,0,-43.7856,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,11,0.0000,0.0000,1.3806,0.0000
0,0,0,0,0,0,wnv              ,241.7500,40.1450,64.0882,0,-44.9128,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,12,0.0000,0.0000,0.5832,0.0000
0,0,0,0,0,0,NorthAmerica     ,254.0070,38.0010,63.9927,1,-42.9480,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,13,0.0000,0.0000,0.0333,0.0000
0,0,0,0,0,0,X                ,238.4760,47.7610,60.8128,0,-45.6762,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,14,0.0000,0.0000,0.7437,0.0000
