lon1,lat1,dep1,lon2,lat2,dep2,lon3,lat3,dep3,mesh_idx,strike_slip_rate,dip_slip_rate,strike_slip_rate_kinematic,dip_slip_rate_kinematic,strike_slip_coupling,dip_slip_coupling
232.06,49.636,0.0,232.155,49.468,0.0,232.174,49.619,-3.1,0,-3.058531485856735,26.522667516310634,-5.554120505756735,40.03426606824312,0.55686842617431,0.6606838236965049
232.411,49.299,-3.8,232.173,49.109,0.0,232.41500000000002,49.088,-2.1,0,1.330196803371004,28.50144103553907,2.092825544103114,37.96809416605203,0.6200804895435358,0.7491755851694675
234.663,43.131,0.0,234.711,42.959,0.0,234.957,43.141,-3.6,0,-1.8601601335143374,21.27208734794249,-3.9344262739268205,24.486850580890668,0.47185614544445,0.8686481480004397
235.01600000000002,40.553,0.0,235.0,40.375,0.0,235.122,40.45,-3.7,0,1.9795139323714812,11.840129440561322,3.3877313203578865,25.19712372773415,0.6904246112230111,0.4663515982276983
234.215,47.089,-2.3,234.514,47.122,-4.8,234.43099999999998,47.282,-4.8,0,-0.18632097993768826,30.192833558260446,-1.505637508785906,31.558908122123107,0.10918531211424243,0.9565961963690405
232.16500000000002,49.288,0.0,232.173,49.109,0.0,232.411,49.299,-3.8,0,-13.55688747067457,23.113466059451017,-22.097371406708312,31.18625158544284,0.6156465568345205,0.7400731654495423
235.189,41.661,-4.5,234.916,41.672,-2.1,234.963,41.518,-2.0,0,8.191488498874776,10.538895485446766,11.658773164907345,15.006139778468196,0.7141179496406174,0.7043883413141782
235.236,41.503,-4.6,235.189,41.661,-4.5,234.963,41.518,-2.0,0,6.404332855680869,11.423090907786149,9.264586544930069,16.78073806786992,0.7065111842893808,0.6819802935430681
235.248,41.188,-4.2,235.276,41.348,-4.6,235.05200000000002,41.214,-2.0,0,4.249268112317777,13.634950188615665,5.948932120208468,19.74561017802779,0.744197476834286,0.6897927104916146
234.951,42.568,-2.7,234.80700000000002,42.44,0.0,235.09699999999998,42.386,-4.2,0,3.7077618800361294,9.413706054841148,9.195125200122689,12.132541842614842,0.4253488862870547,0.7839680541459724
235.269,40.744,-6.5,235.312,40.919,-6.5,235.058,40.907,0.0,0,-0.5533968287497278,15.014731793232107,-0.3922153629237073,23.014874520586602,0.7305918413538252,0.6496962640878098
234.047,47.495,-2.2,234.162,47.276,-2.5,234.334,47.443,-4.7,0,-1.0707775898550083,30.483490603640284,-9.28507511349127,31.887460289092893,0.11582871722023114,0.9559547112976944
235.269,40.744,-6.5,235.058,40.907,0.0,235.055,40.729,0.0,0,3.3567808098179612,14.76274669942111,4.8838596242291885,23.053687934994826,0.7437264383550007,0.6381660776459342
