other1,other2,other3,other4,other5,other6,name,interior_lon,interior_lat,euler_lon,euler_lon_sig,euler_lat,euler_lat_sig,rotation_rate,rotation_rate_sig,rotation_flag,apriori_flag,strain_rate,strain_rate_sig,strain_rate_flag,area_steradians,area_plate_carree,block_label,euler_lon_err,euler_lat_err,euler_rate,euler_rate_err
0,0,0,0,0,0,MohawkValley     ,239.5820,39.9250,62.6085,0,-42.7158,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,0,0.0000,0.0000,1.4906,0.0000
0,0,0,0,0,0,SierraBlock      ,240.5970,36.7460,210.6382,1,-7.2134,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,1,0.0000,0.0000,0.1456,0.0000
0,0,0,0,0,0,J                ,238.8910,41.6940,61.6256,0,-43.9009,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,2,0.0000,0.0000,1.1564,0.0000
0,0,0,0,0,0,H                ,240.5120,44.0180,62.7396,0,-45.1441,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,3,0.0000,0.0000,0.5656,0.0000
0,0,0,0,0,0,C                ,237.6600,45.2130,60.6985,0,-44.0775,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,4,0.0000,0.0000,1.1902,0.0000
0,0,0,0,0,0,PP               ,236.2990,47.8140,205.5909,0,61.1121,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,5,0.0000,0.0000,0.1011,0.0000
0,0,0,0,0,0,V                ,237.3840,46.1770,137.8952,0,26.3056,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,6,0.0000,0.0000,0.0578,0.0000
0,0,0,0,0,0,D                ,239.7320,46.4920,64.4359,0,-43.0430,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,7,0.0000,0.0000,0.3591,0.0000
0,0,0,0,0,0,daisybanks       ,236.3880,43.3910,60.2191,0,-43.4636,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,8,0.0000,0.0000,1.4593,0.0000
0,0,0,0,0,0,U                ,238.2100,44.0010,60.2089,0,-43.7977,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,9,0.0000,0.0000,1.4090,0.0000
0,0,0,0,0,0,wnv              ,241.7500,40.1450,64.0740,0,-44.8782,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,10,0.0000,0.0000,0.5867,0.0000
0,0,0,0,0,0,georgia          ,234.8810,50.2880,230.7513,0,53.6121,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,11,0.0000,0.0000,0.3597,0.0000
0,0,0,0,0,0,X                ,238.4760,47.7610,61.1974,0,-45.3514,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,12,0.0000,0.0000,0.6474,0.0000
0,0,0,0,0,0,NorthAmerica     ,254.0070,38.0010,55.9691,1,-48.7228,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,13,0.0000,0.0000,0.0212,0.0000
0,0,0,0,0,0,nitinat          ,235.4270,45.8800,203.2514,0,49.0176,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,14,0.0000,0.0000,0.1684,0.0000
0,0,0,0,0,0,cnv              ,242.7450,39.9510,63.0618,0,-51.7274,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,15,0.0000,0.0000,0.1392,0.0000
0,0,0,0,0,0,JDF              ,233.7880,46.8830,66.8811,1,-32.4065,1,1.0990,0.0100,1,0,0,0,0,-1.0000,-1.0000,16,0.0000,0.0000,1.0926,0.0000
0,0,0,0,0,0,eelriver         ,235.2600,41.4070,60.1237,0,-41.5233,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,17,0.0000,0.0000,3.6075,0.0000
0,0,0,0,0,0,carson           ,240.6520,38.7620,62.2383,0,-41.4263,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,18,0.0000,0.0000,2.1091,0.0000
0,0,0,0,0,0,Nevada           ,243.9910,36.6180,29.9474,1,-78.2345,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,19,0.0000,0.0000,0.0441,0.0000
0,0,0,0,0,0,DeathValley      ,242.9240,36.3780,236.6327,1,31.3026,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,20,0.0000,0.0000,0.3837,0.0000
0,0,0,0,0,0,SanJacinto       ,243.3470,33.3940,196.0447,1,-18.0737,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,21,0.0000,0.0000,0.3848,0.0000
0,0,0,0,0,0,Elsinore         ,243.7000,32.5460,191.0482,1,-27.1791,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,22,0.0000,0.0000,0.3848,0.0000
0,0,0,0,0,0,SanBernadino     ,243.3500,34.0630,241.9770,1,33.1809,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,23,0.0000,0.0000,6.7654,0.0000
0,0,0,0,0,0,Salton           ,243.8410,33.4870,74.5774,1,-40.2149,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,24,0.0000,0.0000,1.1241,0.0000
0,0,0,0,0,0,san_gabriel      ,241.8350,34.4290,117.2076,1,-57.5251,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,25,0.0000,0.0000,0.4841,0.0000
0,0,0,0,0,0,WhiteWolf        ,241.7320,35.2940,235.2732,1,28.3913,1,0.0000,1.0000,0,0,0,0,0,-1.0000,-1.0000,26,0.0000,0.0000,0.8201,0.0000
0,0,0,0,0,0,WesternMojave    ,242.3600,34.8800,85.9751,1,-46.1105,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,27,0.0000,0.0000,0.4779,0.0000
0,0,0,0,0,0,SouthernIslands  ,241.4010,33.4990,157.9776,1,-44.3276,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,28,0.0000,0.0000,0.4162,0.0000
0,0,0,0,0,0,Pacific          ,240.1320,32.5230,105.8508,1,-50.5600,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,29,0.0000,0.0000,0.7529,0.0000
0,0,0,0,0,0,Chino            ,242.1460,34.0720,240.4101,1,32.3413,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,30,0.0000,0.0000,8.3020,0.0000
0,0,0,0,0,0,labasin          ,241.8190,34.0370,66.7477,0,-38.5072,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,31,0.0000,0.0000,3.7686,0.0000
0,0,0,0,0,0,VerdugoHills     ,241.7160,34.2010,66.1857,1,-37.7154,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,32,0.0000,0.0000,4.1453,0.0000
0,0,0,0,0,0,SanDiego         ,242.9240,32.3840,79.9789,1,-44.5803,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,33,0.0000,0.0000,1.2729,0.0000
0,0,0,0,0,0,Landers          ,243.5550,34.6670,68.1904,1,-38.5090,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,34,0.0000,0.0000,1.2880,0.0000
0,0,0,0,0,0,Helendale        ,243.0720,34.8610,69.4480,1,-38.9139,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,35,0.0000,0.0000,1.1068,0.0000
0,0,0,0,0,0,MojaveEasternMost,243.7240,34.9420,243.3330,1,33.3888,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,36,0.0000,0.0000,0.8755,0.0000
0,0,0,0,0,0,PanamintValley   ,242.3600,36.2150,66.1683,1,-39.8750,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,37,0.0000,0.0000,1.0588,0.0000
0,0,0,0,0,0,coso             ,242.1520,35.4830,241.1858,0,34.9063,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,38,0.0000,0.0000,7.3426,0.0000
