lon,lat,corr,other1,name,east_vel,north_vel,east_sig,north_sig,flag,up_vel,up_sig,east_adjust,north_adjust,up_adjust,depth,x,y,z,block_label,model_east_vel,model_north_vel,model_east_vel_residual,model_north_vel_residual,model_east_vel_rotation,model_north_vel_rotation,model_east_elastic_segment,model_north_elastic_segment,model_east_vel_tde,model_north_vel_tde,model_up_vel_tde,model_east_vel_block_strain_rate,model_north_vel_block_strain_rate,model_east_vel_mogi,model_north_vel_mogi,model_up_vel,model_up_vel_residual,model_up_vel_rotation,model_up_elastic_segment,model_up_vel_block_strain_rate,model_up_vel_mogi
236.2000,48.5590,0,8,bcsm_PAN,7.3740,4.3610,0.2490,0.2560,1,0,1,0,0,0,0.0000,-2344387.4152,-3502004.1103,4773276.2669,5,7.0090,5.1116,-0.3650,0.7506,2.9039,2.5939,0.1391,0.0805,-4.2442,-2.5983,-0.9750,0.0000,0.0000,0.0000,0.0000,0.9162,0.9162,0.0000,0.0588,0.0000,0.0000
236.9110,49.2760,0,14,bcvc_PAN,5.1180,3.0910,0.0940,0.1070,1,0,1,0,0,0,0.0000,-2267960.7339,-3480505.1885,4825638.7353,11,4.0507,3.3966,-1.0673,0.3056,3.1156,2.5326,0.6378,0.1479,-1.5730,-1.0119,-0.0329,0.0000,0.0000,0.0000,0.0000,0.1763,0.1763,0.0000,-0.1434,0.0000,0.0000
237.5210,48.7550,0,14,beli_PAN,4.7440,2.6470,0.0860,0.0930,1,0,1,0,0,0,0.0000,-2254248.4409,-3541324.8847,4787664.7219,11,4.3512,3.4214,-0.3928,0.7744,3.5059,2.7893,0.7583,0.1731,-1.6036,-0.8052,-0.0096,0.0000,0.0000,0.0000,0.0000,0.1433,0.1433,0.0000,-0.1337,0.0000,0.0000
237.8750,47.6170,0,8,bfir_PAN,5.0250,2.6650,0.3040,0.3900,1,0,1,0,0,0,0.0000,-2282448.7967,-3635010.8268,4703347.2380,5,4.3855,3.5112,-0.6395,0.8462,3.1448,2.7452,0.5497,-0.2702,-1.7904,-0.4957,-0.0150,0.0000,0.0000,0.0000,0.0000,0.2535,0.2535,0.0000,-0.2386,0.0000,0.0000
235.7470,47.5390,0,8,bils_PAN,14.1680,10.5610,0.3120,0.3290,1,0,1,0,0,0,0.0000,-2419451.8549,-3553041.0803,4697499.6823,5,14.3264,8.5978,0.1584,-1.9632,3.0873,2.5526,0.5802,-0.5666,-11.8193,-5.4787,-2.1101,0.0000,0.0000,0.0000,0.0000,2.2471,2.2471,0.0000,-0.1370,0.0000,0.0000
240.3170,48.1320,0,14,brew_PAN,2.0520,1.1210,0.0410,0.0480,1,0,1,0,0,0,0.0000,-2104474.7624,-3692081.9828,4741736.8198,13,0.8537,0.4349,-1.1983,-0.6861,-0.0257,-0.1185,-0.2572,-0.3517,-0.6222,-0.2018,0.0500,0.0000,0.0000,0.0000,0.0000,0.0225,0.0225,0.0000,-0.0725,0.0000,0.0000
295.3040,32.3700,0,14,brmu_PAN,0.0180,0.2010,0.1410,0.1150,1,0,1,0,0,0,0.0000,2298668.7611,-4861992.8107,3409032.0176,13,-0.5567,-1.4399,-0.5747,-1.6409,-1.0684,-1.3367,-0.5075,0.1040,-0.0042,-0.0008,0.0007,0.0000,0.0000,0.0000,0.0000,-0.0252,-0.0252,0.0000,0.0244,0.0000,0.0000
236.9840,49.2700,0,14,brn3_PAN,4.9680,3.1980,0.5230,0.5000,1,0,1,0,0,0,0.0000,-2263799.7499,-3483815.6673,4825203.6797,11,4.0036,3.3731,-0.9644,0.1751,3.1223,2.5634,0.6507,0.1641,-1.5320,-0.9739,-0.0250,0.0000,0.0000,0.0000,0.0000,0.1710,0.1710,0.0000,-0.1459,0.0000,0.0000
236.9780,49.2750,0,14,brnb_PAN,4.3390,3.0300,0.2110,0.2120,1,0,1,0,0,0,0.0000,-2263935.0819,-3483225.5123,4825566.2297,11,3.9995,3.3719,-0.3395,0.3419,3.1185,2.5608,0.6500,0.1642,-1.5310,-0.9753,-0.0252,0.0000,0.0000,0.0000,0.0000,0.1713,0.1713,0.0000,-0.1462,0.0000,0.0000
237.8680,47.5540,0,8,bsum_PAN,4.7490,4.0050,0.1940,0.3980,1,0,1,0,0,0,0.0000,-2285642.1269,-3639109.1884,4698624.8887,5,4.4139,3.5925,-0.3351,-0.4125,3.1567,2.7446,0.5454,-0.3650,-1.8026,-0.4829,-0.0166,0.0000,0.0000,0.0000,0.0000,0.3130,0.3130,0.0000,-0.2964,0.0000,0.0000
237.2030,45.4860,0,7,bton_PAN,4.4490,5.4440,0.3120,0.2810,1,0,1,0,0,0,0.0000,-2418048.8508,-3752508.8438,4540492.1092,4,4.7387,6.0471,0.2897,0.6031,3.1589,5.7252,0.7759,0.0111,-2.3557,-0.3330,-0.1723,0.0000,0.0000,0.0000,0.0000,0.1337,0.1337,0.0000,0.0386,0.0000,0.0000
242.1560,42.7800,0,12,burn_PAN,-1.6660,1.1180,0.0420,0.0530,1,0,1,0,0,0,0.0000,-2182829.3577,-4132408.9709,4324673.8089,10,-2.0923,1.4206,-0.4263,0.3026,-2.3974,1.5505,-0.1073,0.1195,-0.1978,0.0104,-0.0009,0.0000,0.0000,0.0000,0.0000,-0.0585,-0.0585,0.0000,0.0594,0.0000,0.0000
235.4370,42.8360,0,4,cabl_PAN,6.1720,13.7010,0.0720,0.0730,1,0,1,0,0,0,0.0000,-2648930.4339,-3845153.3128,4329239.5428,8,4.0718,11.5092,-2.1002,-2.1918,-1.7361,10.0861,0.1973,-0.4002,-6.0052,-1.0229,0.5051,0.0000,0.0000,0.0000,0.0000,-0.4328,-0.4328,0.0000,-0.0723,0.0000,0.0000
239.5690,35.8880,0,41,carh_PAN,-22.4460,28.1230,0.1730,0.1860,1,0,1,0,0,0,0.0000,-2612871.8248,-4448016.5388,3732613.1810,41,-28.0329,34.2807,-5.5869,6.1577,-28.9168,32.7586,-0.8680,-1.5337,-0.0159,0.0116,-0.0195,0.0000,0.0000,0.0000,0.0000,0.0229,0.0229,0.0000,-0.0034,0.0000,0.0000
236.6330,46.1970,0,9,cath_PAN,6.2200,6.8340,0.0790,0.1040,1,0,1,0,0,0,0.0000,-2424082.3570,-3680925.2757,4595537.5422,6,6.5907,6.6664,0.3707,-0.1676,2.7956,5.5495,0.6984,0.0920,-4.4934,-1.2089,-0.7275,0.0000,0.0000,0.0000,0.0000,0.6700,0.6700,0.0000,0.0574,0.0000,0.0000
237.8090,47.6140,0,8,cblv_PAN,5.0470,3.4570,0.2230,0.1900,1,0,1,0,0,0,0.0000,-2286765.7071,-3632587.6283,4703122.4931,5,4.4881,3.5847,-0.5589,0.1277,3.1430,2.7393,0.5195,-0.3299,-1.8645,-0.5155,-0.0237,0.0000,0.0000,0.0000,0.0000,0.2545,0.2545,0.0000,-0.2307,0.0000,0.0000
238.1740,47.5270,0,13,ch2m_PAN,4.2720,4.1260,0.4790,0.8960,1,0,1,0,0,0,0.0000,-2267341.5791,-3653145.0530,4696599.2854,12,3.9569,3.2075,-0.3151,-0.9185,2.7041,2.5664,0.2631,-0.2400,-1.5159,-0.4012,0.0122,0.0000,0.0000,0.0000,0.0000,0.1928,0.1928,0.0000,-0.2051,0.0000,0.0000
237.8810,37.7240,0,43,chab_PAN,-15.4580,19.6520,0.1340,0.1810,1,0,1,0,0,0,0.0000,-2677772.0290,-4265591.4537,3895974.5857,44,-17.1823,20.1657,-1.7243,0.5137,-11.1917,9.6106,6.0218,-10.5879,-0.0313,0.0328,-0.0338,0.0000,0.0000,0.0000,0.0000,0.5436,0.5436,0.0000,-0.5098,0.0000,0.0000
237.2240,48.0110,0,8,chcm_PAN,5.7130,4.1790,0.0870,0.0860,1,0,1,0,0,0,0.0000,-2306038.0202,-3581564.4410,4732751.4477,5,5.3600,3.9445,-0.3530,-0.2345,3.0457,2.6867,0.3349,-0.2969,-2.6492,-0.9609,-0.1644,0.0000,0.0000,0.0000,0.0000,0.1658,0.1658,0.0000,-0.0015,0.0000,0.0000
238.2140,43.2240,0,3,chem_PAN,-0.5440,4.6760,0.0820,0.1100,1,0,1,0,0,0,0.0000,-2444027.5744,-3943964.4118,4360759.7268,2,-0.7378,4.9451,-0.1938,0.2691,-1.6614,5.5114,-0.3646,0.5693,-0.5590,-0.0030,-0.0530,0.0000,0.0000,0.0000,0.0000,0.3684,0.3684,0.0000,-0.3154,0.0000,0.0000
237.0900,46.6120,0,9,chst_PAN,4.7380,5.4120,0.4710,0.5990,1,0,1,0,0,0,0.0000,-2376498.2846,-3672101.5817,4627340.2013,6,5.2793,5.7025,0.5413,0.2905,2.8654,5.5044,0.5307,0.4340,-2.9445,-0.6322,-0.2035,0.0000,0.0000,0.0000,0.0000,0.2763,0.2763,0.0000,-0.0728,0.0000,0.0000
265.9110,58.7590,0,14,chur_PAN,0.4420,-1.5570,0.1020,0.1130,1,0,1,0,0,0,0.0000,-235481.1119,-3293998.5897,5444122.8309,13,0.2650,-0.7414,-0.1770,0.8156,0.2343,-0.7761,-0.0124,-0.0221,-0.0183,-0.0126,0.0030,0.0000,0.0000,0.0000,0.0000,0.0167,0.0167,0.0000,-0.0197,0.0000,0.0000
237.9920,49.1570,0,14,chwk_PAN,3.8400,1.9850,0.0560,0.0610,1,0,1,0,0,0,0.0000,-2207201.8491,-3531164.1136,4817000.2555,11,2.9598,2.7919,-0.8802,0.8069,3.2393,2.9873,1.3767,0.7880,-1.0972,-0.5926,0.0348,0.0000,0.0000,0.0000,0.0000,0.4754,0.4754,0.0000,-0.5102,0.0000,0.0000
236.0220,45.4870,0,15,chzz_PAN,8.4670,9.5570,0.0950,0.0760,1,0,1,0,0,0,0.0000,-2494833.4087,-3701807.8826,4540570.0220,14,9.2857,9.7759,0.8187,0.2189,1.5283,6.7131,0.1125,0.0711,-7.8699,-3.1340,-1.6921,0.0000,0.0000,0.0000,0.0000,1.6587,1.6587,0.0000,0.0334,0.0000,0.0000
237.9110,42.9760,0,3,clcv_PAN,-0.5290,6.2930,0.2260,0.2350,1,0,1,0,0,0,0.0000,-2474854.4119,-3946939.0893,4340635.7745,2,-1.2963,5.2814,-0.7673,-1.0116,-2.2347,5.9973,-0.3330,0.7207,-0.6054,-0.0049,-0.0712,0.0000,0.0000,0.0000,0.0000,-0.3712,-0.3712,0.0000,0.4423,0.0000,0.0000
237.8640,42.8960,0,3,clhq_PAN,-0.4720,5.0750,0.1950,0.2110,1,0,1,0,0,0,0.0000,-2481312.7122,-3950035.8823,4334126.8111,2,-1.4290,5.4559,-0.9570,0.3809,-2.4163,6.0726,-0.3760,0.6190,-0.6113,-0.0023,-0.0754,0.0000,0.0000,0.0000,0.0000,-0.6786,-0.6786,0.0000,0.7541,0.0000,0.0000
237.9840,42.9230,0,3,clms_PAN,-1.2510,4.5230,0.6340,0.3740,1,0,1,0,0,0,0.0000,-2471951.2702,-3953491.8663,4336324.5315,2,-1.4971,5.4288,-0.2461,0.9058,-2.3476,5.8802,-0.2715,0.4518,-0.5790,-0.0004,-0.0677,0.0000,0.0000,0.0000,0.0000,-0.1770,-0.1770,0.0000,0.2447,0.0000,0.0000
235.8690,48.8200,0,14,clrs_PAN,6.9850,4.5940,0.1110,0.0820,1,0,1,0,0,0,0.0000,-2352354.7737,-3470367.4581,4792424.0407,11,6.6597,5.2199,-0.3253,0.6259,3.4069,2.0935,0.8376,-0.2863,-4.0904,-2.8401,-1.0639,0.0000,0.0000,0.0000,0.0000,1.1590,1.1590,0.0000,-0.0951,0.0000,0.0000
237.8510,42.9340,0,3,clwz_PAN,0.1330,5.1820,0.1700,0.1900,1,0,1,0,0,0,0.0000,-2480678.7492,-3947038.1739,4337219.6230,2,-1.3126,5.3876,-1.4456,0.2056,-2.3326,6.0935,-0.4006,0.7106,-0.6193,-0.0047,-0.0757,0.0000,0.0000,0.0000,0.0000,-0.7189,-0.7189,0.0000,0.7946,0.0000,0.0000
235.6040,40.4420,0,5,cme5_PAN,-5.5520,31.5500,0.1340,0.1490,1,0,1,0,0,0,0.0000,-2737565.9553,-3998713.0663,4130421.0336,18,-5.0795,24.3488,0.4725,-7.2012,-7.1460,23.9786,1.2069,-0.0806,-3.2734,-0.2896,-0.0070,0.0000,0.0000,0.0000,0.0000,0.3361,0.3361,0.0000,-0.3291,0.0000,0.0000
238.2510,48.5390,0,14,cncr_PAN,3.6440,2.3370,0.0770,0.1130,1,0,1,0,0,0,0.0000,-2218428.7035,-3585080.6705,4771804.9137,11,3.4486,2.9546,-0.1954,0.6176,3.6868,3.0961,1.4738,0.6647,-1.2356,-0.5233,0.0336,0.0000,0.0000,0.0000,0.0000,0.3881,0.3881,0.0000,-0.4217,0.0000,0.0000
237.2030,45.4860,0,7,cobo_PAN,5.7530,6.1980,0.4820,0.4470,1,0,1,0,0,0,0.0000,-2418048.8508,-3752508.8438,4540492.1092,4,4.7387,6.0471,-1.0143,-0.1509,3.1589,5.7252,0.7759,0.0111,-2.3557,-0.3330,-0.1723,0.0000,0.0000,0.0000,0.0000,0.1337,0.1337,0.0000,0.0386,0.0000,0.0000
236.6950,44.5860,0,4,corv_PAN,4.3890,7.0270,0.0580,0.0650,1,0,1,0,0,0,0.0000,-2490082.6708,-3790067.7634,4469812.7593,8,4.9891,7.1901,0.6001,0.1631,3.5292,7.4054,1.1443,0.3649,-2.6042,-0.1496,-0.4484,0.0000,0.0000,0.0000,0.0000,0.2615,0.2615,0.0000,0.1869,0.0000,0.0000
237.3140,48.2170,0,13,coup_PAN,5.0090,3.3380,0.1100,0.0780,1,0,1,0,0,0,0.0000,-2291205.1734,-3570837.7756,4748036.2146,12,5.0515,3.7817,0.0425,0.4437,3.4600,3.2597,0.7113,0.4114,-2.3028,-0.9334,-0.1033,0.0000,0.0000,0.0000,0.0000,0.1153,0.1153,0.0000,-0.0120,0.0000,0.0000
237.7430,46.8400,0,16,cpxf_PAN,4.7670,4.4140,0.0940,0.0760,1,0,1,0,0,0,0.0000,-2324647.6707,-3683346.3452,4644709.2880,15,4.5316,4.4774,-0.2354,0.0634,2.6517,3.6480,-0.0017,-0.4545,-1.8782,-0.3750,-0.0320,0.0000,0.0000,0.0000,0.0000,0.3214,0.3214,0.0000,-0.2894,0.0000,0.0000
237.7430,46.8400,0,16,cpxx_PAN,4.7770,4.3990,0.0890,0.0790,1,0,1,0,0,0,0.0000,-2324647.6707,-3683346.3452,4644709.2880,15,4.5316,4.4774,-0.2454,0.0784,2.6517,3.6480,-0.0017,-0.4545,-1.8782,-0.3750,-0.0320,0.0000,0.0000,0.0000,0.0000,0.3214,0.3214,0.0000,-0.2894,0.0000,0.0000
239.2490,35.7920,0,41,crbt_PAN,-26.3330,33.2500,0.0560,0.0610,1,0,1,0,0,0,0.0000,-2640867.3993,-4438722.7048,3723964.4991,41,-27.1953,33.6303,-0.8623,0.3803,-29.3205,33.4617,-2.1114,-0.1797,-0.0137,0.0112,-0.0200,0.0000,0.0000,0.0000,0.0000,0.2796,0.2796,0.0000,-0.2595,0.0000,0.0000
237.0870,46.2750,0,9,crok_PAN,4.2340,5.5450,0.0920,0.0820,1,0,1,0,0,0,0.0000,-2391438.0666,-3694761.9929,4601533.3586,6,5.1373,5.8626,0.9033,0.3176,2.8344,5.5047,0.5125,0.2477,-2.8154,-0.6056,-0.1792,0.0000,0.0000,0.0000,0.0000,0.2024,0.2024,0.0000,-0.0232,0.0000,0.0000
237.7640,47.3810,0,10,cski_PAN,4.3360,3.5080,0.0850,0.0820,1,0,1,0,0,0,0.0000,-2299800.9201,-3646938.1334,4685627.9666,7,4.4311,3.9092,0.0951,0.4012,2.2051,3.1484,-0.3024,-0.2890,-1.9237,-0.4718,-0.0317,0.0000,0.0000,0.0000,0.0000,0.2087,0.2087,0.0000,-0.1770,0.0000,0.0000
237.1060,42.3770,0,4,ctpt_PAN,-1.4680,7.3890,0.0950,0.0770,1,0,1,0,0,0,0.0000,-2554568.5849,-3949668.6743,4291695.2559,8,-1.6887,7.0347,-0.2207,-0.3543,-2.9185,6.5287,-0.2654,-0.5923,-0.9644,0.0864,-0.2192,0.0000,0.0000,0.0000,0.0000,0.0859,0.0859,0.0000,0.1334,0.0000,0.0000
236.7800,47.4230,0,10,cush_PAN,7.0690,5.7330,0.1060,0.1030,1,0,1,0,0,0,0.0000,-2360208.9725,-3604031.0037,4688787.2198,7,6.8621,5.6009,-0.2069,-0.1321,2.2025,3.8348,-0.1581,-0.5744,-4.5015,-1.1917,-0.7294,0.0000,0.0000,0.0000,0.0000,-0.4933,-0.4933,0.0000,1.2227,0.0000,0.0000
237.5040,45.6110,0,7,cvo1_PAN,4.1220,5.3790,0.0820,0.0790,1,0,1,0,0,0,0.0000,-2392974.4784,-3756796.2737,4550220.4743,4,4.5026,5.5781,0.3806,0.1991,3.4240,5.3007,0.8169,-0.0172,-1.8956,-0.2602,-0.0779,0.0000,0.0000,0.0000,0.0000,0.0850,0.0850,0.0000,-0.0071,0.0000,0.0000
236.7560,43.1190,0,4,ddsn_PAN,0.4250,7.3360,0.0610,0.0590,1,0,1,0,0,0,0.0000,-2547963.8644,-3887178.4472,4352249.4559,8,0.5777,7.6829,0.1527,0.3469,-0.7698,7.2753,0.1005,-0.3195,-1.4480,-0.0881,-0.2707,0.0000,0.0000,0.0000,0.0000,0.1789,0.1789,0.0000,0.0918,0.0000,0.0000
237.3270,45.5070,0,7,dea3_PAN,4.6810,6.0400,0.2290,0.2020,1,0,1,0,0,0,0.0000,-2409023.4261,-3756332.1141,4542127.9862,4,4.5931,5.8283,-0.0879,-0.2117,3.2086,5.5504,0.7475,0.0127,-2.1320,-0.2906,-0.1260,0.0000,0.0000,0.0000,0.0000,0.1127,0.1127,0.0000,0.0134,0.0000,0.0000
236.0740,47.4690,0,8,deej_PAN,10.2300,7.5670,0.1380,0.1240,1,0,1,0,0,0,0.0000,-2402335.8636,-3571550.8895,4692244.4633,5,11.3392,7.0535,1.1092,-0.5135,3.1116,2.5824,0.6988,-0.8205,-8.9264,-3.6507,-2.6952,0.0000,0.0000,0.0000,0.0000,2.9430,2.9430,0.0000,-0.2478,0.0000,0.0000
