lon,lat,corr,other1,name,east_vel,north_vel,east_sig,north_sig,flag,up_vel,up_sig,east_adjust,north_adjust,up_adjust,depth,x,y,z,block_label,model_east_vel,model_north_vel,model_east_vel_residual,model_north_vel_residual,model_east_vel_rotation,model_north_vel_rotation,model_east_elastic_segment,model_north_elastic_segment,model_east_vel_tde,model_north_vel_tde,model_up_vel_tde,model_east_vel_block_strain_rate,model_north_vel_block_strain_rate,model_east_vel_mogi,model_north_vel_mogi,model_up_vel,model_up_vel_residual,model_up_vel_rotation,model_up_elastic_segment,model_up_vel_block_strain_rate,model_up_vel_mogi
234.5990,46.7000,0,0,NGH1_ACO,28.2000,8.6000,0.4500,0.4800,1,0,1,0,0,0,0.0000,-2529731.1063,-3559545.9027,4634052.7573,14,25.3836,13.1258,-2.8164,4.5258,2.1574,6.5084,0.4105,0.7060,-23.6367,-7.3235,2.4698,0.0000,0.0000,0.0000,0.0000,-2.3473,-2.3473,0.0000,-0.1225,0.0000,0.0000
235.0340,45.3020,0,0,NCL1_ACO,20.8000,23.2000,0.6500,0.6800,1,0,1,0,0,0,0.0000,-2566681.4114,-3670234.4923,4526132.6500,14,19.4129,15.8496,-1.3871,-7.3504,2.5323,6.5689,0.3845,-0.0732,-17.2651,-9.2075,2.2556,0.0000,0.0000,0.0000,0.0000,-2.2718,-2.2718,0.0000,0.0161,0.0000,0.0000
234.8060,44.4290,0,0,NNP1_ACO,20.5000,19.8000,0.4800,0.4900,1,0,1,0,0,0,0.0000,-2620711.8899,-3715921.9964,4457369.6693,8,17.4308,18.1057,-3.0692,-1.6943,2.3531,11.1048,0.6464,1.8000,-15.7241,-8.8009,2.4833,0.0000,0.0000,0.0000,0.0000,-1.8851,-1.8851,0.0000,-0.5982,0.0000,0.0000
234.8960,43.5730,0,0,NGH1_ACO,22.1000,16.8000,0.9200,0.9700,1,0,1,0,0,0,0.0000,-2652873.6929,-3774097.3545,4388940.8506,8,15.6259,16.5770,-6.4741,-0.2230,-0.0533,10.9207,0.5180,0.2603,-16.1971,-5.9167,2.1658,0.0000,0.0000,0.0000,0.0000,-2.1428,-2.1428,0.0000,-0.0229,0.0000,0.0000
224.7720,59.5280,0,14,ab44_PAN,2.6710,5.9470,0.0890,0.1060,1,0,1,0,0,0,0.0000,-2292344.5757,-2274172.7061,5487954.6564,13,-0.8612,0.9464,-3.5322,-5.0006,0.4206,0.3002,1.2817,-0.6443,0.0001,-0.0019,-0.0135,0.0000,0.0000,0.0000,0.0000,-0.3278,-0.3278,0.0000,0.3413,0.0000,0.0000
225.3530,56.2450,0,46,ab48_PAN,-1.9630,2.8320,0.1440,0.3800,1,0,1,0,0,0,0.0000,-2486300.5038,-2517127.0725,5294028.0097,46,-2.5876,4.5580,-0.6246,1.7260,-7.3281,-1.8983,-4.7451,-6.4563,0.0047,0.0001,-0.0222,0.0000,0.0000,0.0000,0.0000,-1.4042,-1.4042,0.0000,1.4264,0.0000,0.0000
226.9320,55.5800,0,14,ab49_PAN,1.0700,3.7340,0.2070,0.1180,1,0,1,0,0,0,0.0000,-2457791.2162,-2629394.9631,5252608.4879,13,0.0356,2.3527,-1.0344,-1.3813,0.2699,0.2424,0.2308,-2.1098,0.0035,-0.0005,-0.0279,0.0000,0.0000,0.0000,0.0000,0.0506,0.0506,0.0000,-0.0227,0.0000,0.0000
225.4550,58.4170,0,14,ab50_PAN,-0.3800,1.0740,0.1030,0.1250,1,0,1,0,0,0,0.0000,-2339289.0466,-2376740.9985,5424313.8224,13,-0.4072,1.2730,-0.0272,0.1990,0.3789,0.2819,0.7857,-0.9891,0.0005,-0.0019,-0.0162,0.0000,0.0000,0.0000,0.0000,-0.1423,-0.1423,0.0000,0.1584,0.0000,0.0000
227.0860,56.7980,0,14,ab51_PAN,-3.4730,0.2690,0.1340,0.1690,1,0,1,0,0,0,0.0000,-2374137.4019,-2553624.5420,5327928.7492,13,0.2036,1.4229,3.6766,1.1539,0.3198,0.2382,0.1159,-1.1821,0.0003,-0.0026,-0.0226,0.0000,0.0000,0.0000,0.0000,0.0608,0.0608,0.0000,-0.0383,0.0000,0.0000
228.4010,55.0690,0,14,ais6_PAN,1.5070,1.4730,0.3080,0.3570,1,0,1,0,0,0,0.0000,-2420582.3535,-2726463.3642,5220299.8051,13,0.2345,1.4882,-1.2725,0.0152,0.2538,0.2029,0.0186,-1.2824,0.0007,-0.0028,-0.0343,0.0000,0.0000,0.0000,0.0000,0.0753,0.0753,0.0000,-0.0410,0.0000,0.0000
