lon,lat,corr,other1,name,east_vel,north_vel,east_sig,north_sig,flag,up_vel,up_sig,east_adjust,north_adjust,up_adjust,depth,x,y,z,block_label,model_east_vel,model_north_vel,model_east_vel_residual,model_north_vel_residual,model_east_vel_rotation,model_north_vel_rotation,model_east_elastic_segment,model_north_elastic_segment,model_east_vel_tde,model_north_vel_tde,model_up_vel_tde,model_east_vel_block_strain_rate,model_north_vel_block_strain_rate,model_east_vel_mogi,model_north_vel_mogi,model_up_vel,model_up_vel_residual,model_up_vel_rotation,model_up_elastic_segment,model_up_vel_block_strain_rate,model_up_vel_mogi
234.5990,46.7000,0,0,NGH1_ACO,28.2000,8.6000,4.5000,4.8000,1,0,1,0,0,0,0.0000,-2529731.1063,-3559545.9027,4634052.7573,5,24.8375,16.5811,-3.3625,7.9811,3.2196,8.8697,0.5356,0.2488,-22.1535,-7.9602,2.3866,0.0000,0.0000,0.0000,0.0000,-2.3627,-2.3627,0.0000,-0.0239,0.0000,0.0000
235.0340,45.3020,0,0,NCL1_ACO,20.8000,23.2000,6.5000,6.8000,1,0,1,0,0,0,0.0000,-2566681.4114,-3670234.4923,4526132.6500,5,19.9533,15.4440,-0.8467,-7.7560,0.8193,8.3297,0.3679,0.1459,-19.5019,-7.2602,2.7746,0.0000,0.0000,0.0000,0.0000,-2.7678,-2.7678,0.0000,-0.0068,0.0000,0.0000
234.8060,44.4290,0,0,NNP1_ACO,20.5000,19.8000,4.8000,4.9000,1,0,1,0,0,0,0.0000,-2620711.8899,-3715921.9964,4457369.6693,5,18.1166,18.7405,-2.3834,-1.0595,-0.7332,8.6128,0.3910,0.1164,-19.2408,-10.2440,3.0767,0.0000,0.0000,0.0000,0.0000,-3.0741,-3.0741,0.0000,-0.0026,0.0000,0.0000
234.8960,43.5730,0,0,NGH1_ACO,22.1000,16.8000,9.2000,9.7000,1,0,1,0,0,0,0.0000,-2652873.6929,-3774097.3545,4388940.8506,5,14.7387,16.8255,-7.3613,0.0255,-2.2226,8.5011,0.4808,0.0718,-17.4422,-8.3962,2.2579,0.0000,0.0000,0.0000,0.0000,-2.2567,-2.2567,0.0000,-0.0013,0.0000,0.0000
224.7720,59.5280,0,14,ab44_PAN,2.6710,5.9470,0.0890,0.1060,1,0,1,0,0,0,0.0000,-2292344.5757,-2274172.7061,5487954.6564,12,-0.8186,0.9771,-3.4896,-4.9699,0.4396,0.3191,1.2573,-0.6633,0.0009,0.0053,-0.0106,0.0000,0.0000,0.0000,0.0000,-0.3206,-0.3206,0.0000,0.3312,0.0000,0.0000
225.3530,56.2450,0,46,ab48_PAN,-1.9630,2.8320,0.1440,0.3800,1,0,1,0,0,0,0.0000,-2486300.5038,-2517127.0725,5294028.0097,43,-2.5688,4.6184,-0.6058,1.7864,-7.1971,-1.7258,-4.6334,-6.3519,0.0051,0.0077,-0.0150,0.0000,0.0000,0.0000,0.0000,-1.3894,-1.3894,0.0000,1.4044,0.0000,0.0000
226.9320,55.5800,0,14,ab49_PAN,1.0700,3.7340,0.2070,0.1180,1,0,1,0,0,0,0.0000,-2457791.2162,-2629394.9631,5252608.4879,12,0.0427,2.3533,-1.0273,-1.3807,0.2884,0.2604,0.2412,-2.1036,0.0045,0.0106,-0.0188,0.0000,0.0000,0.0000,0.0000,0.0425,0.0425,0.0000,-0.0236,0.0000,0.0000
225.4550,58.4170,0,14,ab50_PAN,-0.3800,1.0740,0.1030,0.1250,1,0,1,0,0,0,0.0000,-2339289.0466,-2376740.9985,5424313.8224,12,-0.3772,1.2929,0.0028,0.2189,0.3978,0.3006,0.7736,-0.9987,0.0014,0.0063,-0.0123,0.0000,0.0000,0.0000,0.0000,-0.1413,-0.1413,0.0000,0.1536,0.0000,0.0000
227.0860,56.7980,0,14,ab51_PAN,-3.4730,0.2690,0.1340,0.1690,1,0,1,0,0,0,0.0000,-2374137.4019,-2553624.5420,5327928.7492,12,0.2173,1.4280,3.6903,1.1590,0.3387,0.2562,0.1196,-1.1810,0.0018,0.0092,-0.0166,0.0000,0.0000,0.0000,0.0000,0.0553,0.0553,0.0000,-0.0387,0.0000,0.0000
228.4010,55.0690,0,14,ais6_PAN,1.5070,1.4730,0.3080,0.3570,1,0,1,0,0,0,0.0000,-2420582.3535,-2726463.3642,5220299.8051,12,0.2434,1.4896,-1.2636,0.0166,0.2725,0.2202,0.0262,-1.2839,0.0028,0.0146,-0.0234,0.0000,0.0000,0.0000,0.0000,0.0659,0.0659,0.0000,-0.0425,0.0000,0.0000
236.5130,48.3900,0,8,albh_PAN,6.5110,4.3720,0.0680,0.0570,1,0,1,0,0,0,0.0000,-2332979.5871,-3526485.8735,4760825.0431,5,6.6013,5.4648,0.0903,1.0928,6.3665,6.4903,1.9865,2.0182,-2.2213,-0.9928,-0.1794,0.0000,0.0000,0.0000,0.0000,1.5416,1.5416,0.0000,-1.3622,0.0000,0.0000
297.6600,82.4940,0,47,alrt_PAN,-2.5460,-1.8080,0.1720,0.2200,1,0,1,0,0,0,0.0000,386131.8000,-736721.9233,6312883.2163,44,-2.4777,-0.6695,0.0683,1.1385,-2.4614,-0.8126,0.0173,-0.1428,-0.0011,-0.0004,-0.0010,0.0000,0.0000,0.0000,0.0000,-0.0140,-0.0140,0.0000,0.0150,0.0000,0.0000
237.8580,48.1740,0,13,arli_PAN,4.2960,3.0500,0.0890,0.0780,1,0,1,0,0,0,0.0000,-2259093.9074,-3595446.7562,4744850.7671,11,4.0081,3.2948,-0.2879,0.2448,2.3252,1.6841,-0.5212,-1.1513,-1.1617,-0.4594,0.0357,0.0000,0.0000,0.0000,0.0000,0.1101,0.1101,0.0000,-0.1457,0.0000,0.0000
237.3300,42.1810,0,4,ashl_PAN,-1.9500,6.7510,0.0980,0.0840,1,0,1,0,0,0,0.0000,-2547017.7720,-3971961.0150,4275579.2153,5,-2.8746,6.2162,-0.9246,-0.5348,-4.4593,5.4722,0.0291,-0.4181,-1.6138,-0.3259,-0.1631,0.0000,0.0000,0.0000,0.0000,0.0920,0.0920,0.0000,0.0712,0.0000,0.0000
242.8460,34.4680,0,28,avry_PAN,-12.3380,13.3290,0.1940,0.1090,1,0,1,0,0,0,0.0000,-2395827.9845,-4670997.5090,3603629.0043,25,-12.9107,14.0976,-0.5727,0.7686,-12.3891,14.4993,0.5315,0.4060,-0.0100,-0.0043,-0.0139,0.0000,0.0000,0.0000,0.0000,-0.3411,-0.3411,0.0000,0.3550,0.0000,0.0000
234.8650,48.8350,0,8,bamf_PAN,10.1030,6.8710,0.0850,0.0840,1,0,1,0,0,0,0.0000,-2412079.9884,-3427590.0446,4793521.4694,5,10.1963,7.6462,0.0933,0.7752,6.9824,8.5396,1.4153,1.1087,-4.6291,-0.2154,-1.0290,0.0000,0.0000,0.0000,0.0000,1.2942,1.2942,0.0000,-0.2652,0.0000,0.0000
242.7950,40.4130,0,17,bamo_PAN,-3.0240,0.8580,0.0570,0.0700,1,0,1,0,0,0,0.0000,-2216440.3074,-4311800.8313,4127967.7102,14,-3.3318,0.4348,-0.3078,-0.4232,-3.0459,0.0407,0.4159,-0.4060,-0.1301,0.0119,0.0007,0.0000,0.0000,0.0000,0.0000,-0.1119,-0.1119,0.0000,0.1112,0.0000,0.0000
236.5710,48.4290,0,8,bces_PAN,6.1920,3.9210,0.1720,0.1040,1,0,1,0,0,0,0.0000,-2327622.7712,-3526140.4061,4763702.0828,5,6.5149,5.0097,0.3229,1.0887,6.4397,6.4180,1.9796,2.3430,-2.0548,-0.9347,-0.1397,0.0000,0.0000,0.0000,0.0000,2.3132,2.3132,0.0000,-2.1735,0.0000,0.0000
237.3430,49.1040,0,14,bclc_PAN,4.0350,2.6880,0.0960,0.1270,1,0,1,0,0,0,0.0000,-2249461.0030,-3509686.6748,4813146.1750,10,3.8530,3.1868,-0.1820,0.4988,3.4488,2.6949,0.4168,-0.0377,-0.8210,-0.4543,0.0192,0.0000,0.0000,0.0000,0.0000,0.1543,0.1543,0.0000,-0.1735,0.0000,0.0000
236.8530,49.1150,0,14,bcli_PAN,5.5790,3.4500,0.0900,0.0890,1,0,1,0,0,0,0.0000,-2278888.3080,-3489547.1672,4813946.4173,10,4.2231,3.2631,-1.3559,-0.1869,3.4207,2.3771,0.1569,-0.3392,-0.9593,-0.5469,-0.0042,0.0000,0.0000,0.0000,0.0000,0.1859,0.1859,0.0000,-0.1817,0.0000,0.0000
237.4610,49.2210,0,14,bcmr_PAN,4.1070,2.0250,0.0950,0.1070,1,0,1,0,0,0,0.0000,-2236936.8553,-3506018.8736,4821648.7455,10,3.5150,3.0725,-0.5920,1.0475,3.3290,2.7714,0.5407,0.1107,-0.7267,-0.4117,0.0215,0.0000,0.0000,0.0000,0.0000,0.1785,0.1785,0.0000,-0.2000,0.0000,0.0000
233.1570,50.5440,0,14,bcov_PAN,2.7260,2.8150,0.0650,0.1090,1,0,1,0,0,0,0.0000,-2426331.1789,-3238274.2404,4916385.7066,10,2.2162,2.6019,-0.5098,-0.2131,1.8461,-0.0243,-0.4286,-3.4448,0.0585,0.8186,-0.0403,0.0000,0.0000,0.0000,0.0000,1.1745,1.1745,0.0000,-1.1341,0.0000,0.0000
232.6250,50.6860,0,14,bcph_PAN,2.3890,2.1940,0.0880,0.1570,1,0,1,0,0,0,0.0000,-2448890.0730,-3205913.3931,4926399.1097,10,1.7493,2.6337,-0.6397,0.4397,1.6967,-0.3702,0.0353,-3.6467,-0.0879,0.6428,-0.0602,0.0000,0.0000,0.0000,0.0000,1.0147,1.0147,0.0000,-0.9545,0.0000,0.0000
236.2000,48.5590,0,8,bcsm_PAN,7.3740,4.3610,0.2490,0.2560,1,0,1,0,0,0,0.0000,-2344387.4152,-3502004.1103,4773276.2669,5,8.0765,5.8182,0.7025,1.4572,6.6349,6.8800,0.9210,2.1629,-2.3626,-1.1012,-0.2890,0.0000,0.0000,0.0000,0.0000,-1.2866,-1.2866,0.0000,1.5755,0.0000,0.0000
236.9110,49.2760,0,14,bcvc_PAN,5.1180,3.0910,0.0940,0.1070,1,0,1,0,0,0,0.0000,-2267960.7339,-3480505.1885,4825638.7353,10,3.8345,3.1094,-1.2835,0.0184,3.2518,2.4147,0.2322,-0.2107,-0.8149,-0.4840,0.0011,0.0000,0.0000,0.0000,0.0000,0.1713,0.1713,0.0000,-0.1725,0.0000,0.0000
