lon1,lat1,dep1,lon2,lat2,dep2,lon3,lat3,dep3,mesh_idx,strike_slip_rate,dip_slip_rate,strike_slip_rate_kinematic,dip_slip_rate_kinematic,strike_slip_coupling,dip_slip_coupling
232.06,49.636,0.0,232.155,49.468,0.0,232.174,49.619,-3.1,0,0.16449508047393088,1.8858167938279757,0.21841533858731843,30.361978001359432,0.7423192045121135,0.06100934723811913
232.411,49.299,-3.8,232.173,49.109,0.0,232.41500000000002,49.088,-2.1,0,4.94987212533034,4.010584834096769,6.160345992802787,28.42979846591047,0.8031668940812811,0.14019802304933787
234.663,43.131,0.0,234.711,42.959,0.0,234.957,43.141,-3.6,0,-4.252398649850548,20.95342402919066,-5.836143405148071,26.734045735162695,0.7288534362375577,0.7838902779406749
235.01600000000002,40.553,0.0,235.0,40.375,0.0,235.122,40.45,-3.7,0,-14.059187988866181,-7.678449910248426,-14.653616100137334,22.914883871274014,0.9594413438522021,-0.3354454332746685
234.215,47.089,-2.3,234.514,47.122,-4.8,234.43099999999998,47.282,-4.8,0,0.049826278915815855,27.203513479515117,0.07204768257516925,28.362645126509683,0.5594827031126417,0.9591325585406733
232.16500000000002,49.288,0.0,232.173,49.109,0.0,232.411,49.299,-3.8,0,-10.283495762708137,3.298828872931262,-12.892484652763496,26.158550157305065,0.7977007754016542,0.12525039155759243
235.189,41.661,-4.5,234.916,41.672,-2.1,234.963,41.518,-2.0,0,-3.0247617963074585,15.715174333276192,-3.476295116303458,26.633968522000444,0.8691998824797728,0.5900267286951427
235.236,41.503,-4.6,235.189,41.661,-4.5,234.963,41.518,-2.0,0,-6.014800336613565,15.243698903997027,-6.924177984414385,25.92182117184454,0.8681903667085217,0.5880149527280844
235.248,41.188,-4.2,235.276,41.348,-4.6,235.05200000000002,41.214,-2.0,0,-10.61867257720967,13.104182124789476,-11.443592932513926,24.178700741089763,0.9277846215864191,0.5418216099282245
234.951,42.568,-2.7,234.80700000000002,42.44,0.0,235.09699999999998,42.386,-4.2,0,-4.430307925405686,16.084151949825777,-6.242419586810705,26.538413453981825,0.7097301866258338,0.6061670294749282
235.269,40.744,-6.5,235.312,40.919,-6.5,235.058,40.907,0.0,0,-17.031979280149734,4.808248621651512,-17.748131552295185,20.266185376840603,0.9596363684231621,0.23680048546423774
234.047,47.495,-2.2,234.162,47.276,-2.5,234.334,47.443,-4.7,0,-2.081328345985387,26.82100585024829,-3.3037169244078477,28.272022048208044,0.6324380395173174,0.9486805417277041
235.269,40.744,-6.5,235.058,40.907,0.0,235.055,40.729,0.0,0,-12.517223228069632,3.5884049271379994,-12.972737959448573,23.98329631330995,0.9648760258361628,0.14927657893859156
233.725,47.955,-2.3,233.893,48.09,-4.5,233.588,48.137,-2.0,0,0.7547904152732317,22.785930002293075,0.9527437707713453,28.652824595453282,0.7870203749894045,0.7952263066565372
234.162,47.276,-2.5,234.215,47.089,-2.3,234.43099999999998,47.282,-4.8,0,-1.4353499218223,27.179702910196593,-2.519304826869927,28.281050204425398,0.5731207452348785,0.9610611351433679
235.09300000000002,42.2,-4.3,234.862,42.16,-2.0,234.923,42.001,-2.4,0,-7.345089644167382,14.654040363368335,-9.610504692294327,25.232975575175033,0.7640582148664292,0.5808274799260921
234.957,43.141,-3.6,234.711,42.959,0.0,235.013,42.979,-4.2,0,-7.523939067608975,18.677253163929922,-10.793816043788304,25.122900348019826,0.6971104225890611,0.7435498259693732
232.155,49.468,0.0,232.16500000000002,49.288,0.0,232.411,49.299,-3.8,0,-9.852113092353193,2.315753343956688,-12.612335724436072,26.327487589336705,0.7812142006053017,0.08697078927504207
235.13299999999998,42.007,-4.5,235.09300000000002,42.2,-4.3,234.923,42.001,-2.4,0,-7.606842129433842,14.292233537102728,-10.11128002473562,25.009210744701285,0.7520325854034848,0.5715266175680733
235.276,41.348,-4.6,235.036,41.366,-2.2,235.05200000000002,41.214,-2.0,0,-6.362068159520995,14.443692878623699,-6.882156340931932,25.875727262293886,0.9241697801377114,0.5580982081567364
234.914,41.826,-2.0,235.166,41.851,-4.5,234.923,42.001,-2.4,0,-6.578797518365448,14.945801708011793,-8.171374823237802,25.669104943363365,0.8046975524197681,0.5822825605042027
233.488,48.49,-4.2,233.24200000000002,48.316,0.0,233.52100000000002,48.295,-2.7,0,5.7411595013486,17.718328928492895,7.0713997513351945,27.98014660628467,0.8113710835134393,0.6330311172892601
233.893,48.09,-4.5,233.786,48.221,-4.6,233.588,48.137,-2.0,0,5.577246274956509,20.802509705061006,7.005010310381536,27.871284768564987,0.7953741134192879,0.7463003304523825
233.24200000000002,48.316,0.0,233.488,48.49,-4.2,233.265,48.528,-2.5,0,8.222233636783184,15.723156503205567,10.101803136863394,27.0547033945895,0.8135757574641129,0.580851306933467
235.166,41.851,-4.5,235.13299999999998,42.007,-4.5,234.923,42.001,-2.4,0,-5.745954529058257,14.860681645086085,-7.426447042965485,25.906968080176412,0.773250842446741,0.5736437122369676
232.74200000000002,48.885,-2.5,232.7,48.71,0.0,233.011,48.768,-3.0,0,12.205671310301234,8.208059607513237,14.92352023347296,24.83247928132111,0.8176753464523933,0.3298305592478048
234.663,43.131,0.0,234.957,43.141,-3.6,234.813,43.303,-2.4,0,-4.224098266400515,21.505919485452456,-5.828740619260312,26.760289406430786,0.7248807199156884,0.8037540448097719
234.535,46.06,-2.0,234.82,45.899,-4.3,234.833,46.068,-4.7,0,-4.701841222304309,25.76726053417771,-8.028795736398955,26.87041120525994,0.5852659277653007,0.9589173619641919
234.73399999999998,45.343,-2.4,234.92700000000002,45.258,-4.5,234.878,45.435,-4.1,0,-8.025635515833917,24.593339354942394,-10.810968987282799,25.719089264153872,0.7418873334956966,0.9561819900999678
234.82,45.899,-4.3,234.535,46.06,-2.0,234.588,45.868,-2.1,0,-4.440953212999977,26.175235760101266,-7.201261927742202,27.104969410446017,0.6163057707793267,0.9656758579904954
234.73399999999998,45.343,-2.4,234.767,45.17,-2.6,234.92700000000002,45.258,-4.5,0,-8.051847741162744,24.8080099556948,-10.513601990524755,25.826604218489287,0.7653953765053892,0.9605206061172437
235.269,40.744,-6.5,235.055,40.729,0.0,235.239,40.568,-6.5,0,-15.656719698176111,-0.41485984296101264,-16.284759609806795,21.678727230251653,0.9614322594790031,-0.01962422493441341
234.80700000000002,42.44,0.0,234.911,42.282,-2.2,235.09699999999998,42.386,-4.2,0,-14.63517988967458,10.81096261796474,-20.144779950335497,18.10409361165291,0.7264475549005631,0.597285881443147
235.239,40.568,-6.5,235.055,40.729,0.0,235.01600000000002,40.553,0.0,0,-16.71043691508083,-2.4031746166848214,-17.333155787990506,20.742156743444472,0.9640713206521876,-0.11634394178905386
234.66899999999998,42.108,0.0,234.699,41.93,0.0,234.923,42.001,-2.4,0,-7.106055746709333,15.177128598265872,-8.654912003023522,25.59016000537241,0.8208179314598033,0.5931898114290374
234.711,42.959,0.0,234.921,42.84,-2.8,235.013,42.979,-4.2,0,-7.771012918142763,17.975541559968967,-11.111635559472283,24.954386994006946,0.6994204092100458,0.7204587908898005
234.916,41.672,-2.1,235.189,41.661,-4.5,235.058,41.755,-3.4,0,-9.32030975049089,14.39827670617688,-11.031992319085823,24.478657109625033,0.8445198940960598,0.5881800969742572
234.862,42.16,-2.0,234.66899999999998,42.108,0.0,234.923,42.001,-2.4,0,-7.60522725151982,14.978455785610793,-9.521212010628947,25.28661378011038,0.7985830992229048,0.5924551888871562
235.036,41.366,-2.2,235.236,41.503,-4.6,234.963,41.518,-2.0,0,-3.8125119686922764,15.455315533314826,-4.240627041014946,26.486831766372887,0.8984303718309545,0.5834579963115881
232.7,48.71,0.0,232.918,48.602,0.0,233.011,48.768,-3.0,0,13.591754396126658,9.56370116766825,16.566385980543657,23.75848694509933,0.8202486248792866,0.40193305836005755
