other1,other2,other3,other4,other5,other6,name,interior_lon,interior_lat,euler_lon,euler_lon_sig,euler_lat,euler_lat_sig,rotation_rate,rotation_rate_sig,rotation_flag,apriori_flag,strain_rate,strain_rate_sig,strain_rate_flag,area_steradians,area_plate_carree,block_label,euler_lon_err,euler_lat_err,euler_rate,euler_rate_err
0,0,0,0,0,0,MohawkValley     ,239.5820,39.9250,62.2113,0,-42.3543,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,0,0.0000,0.0000,1.6860,0.0000
0,0,0,0,0,0,SierraBlock      ,240.5970,36.7460,210.6075,1,-7.2478,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,1,0.0000,0.0000,0.1454,0.0000
0,0,0,0,0,0,likely           ,238.5890,41.4670,59.6331,0,-42.8553,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,2,0.0000,0.0000,2.6461,0.0000
0,0,0,0,0,0,H                ,240.5120,44.0180,62.7220,0,-45.1472,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,3,0.0000,0.0000,0.5602,0.0000
0,0,0,0,0,0,C                ,237.6600,45.2130,60.8124,0,-44.0301,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,4,0.0000,0.0000,1.1601,0.0000
0,0,0,0,0,0,PP               ,236.2990,47.8140,200.5787,0,62.0714,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,5,0.0000,0.0000,0.0901,0.0000
0,0,0,0,0,0,V                ,237.3840,46.1770,102.8665,0,-14.0150,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,6,0.0000,0.0000,0.0733,0.0000
0,0,0,0,0,0,KK               ,237.4070,47.4510,61.2958,0,-45.8275,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,7,0.0000,0.0000,0.6192,0.0000
0,0,0,0,0,0,daisybanks       ,236.3880,43.3910,60.2617,0,-43.4820,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,8,0.0000,0.0000,1.4432,0.0000
0,0,0,0,0,0,J                ,239.0490,41.8070,64.4724,0,-45.5028,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,9,0.0000,0.0000,0.6056,0.0000
0,0,0,0,0,0,U                ,238.2100,44.0010,60.1432,0,-43.7291,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,10,0.0000,0.0000,1.3415,0.0000
0,0,0,0,0,0,wnv              ,241.7500,40.1450,64.0819,0,-44.8844,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,11,0.0000,0.0000,0.5849,0.0000
0,0,0,0,0,0,georgia          ,234.8810,50.2880,230.7833,0,53.6027,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,12,0.0000,0.0000,0.3602,0.0000
0,0,0,0,0,0,X                ,238.4760,47.7610,61.0859,0,-45.4419,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,13,0.0000,0.0000,0.6810,0.0000
0,0,0,0,0,0,NorthAmerica     ,254.0070,38.0010,55.6097,1,-48.8123,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,14,0.0000,0.0000,0.0209,0.0000
0,0,0,0,0,0,nitinat          ,235.4270,45.8800,201.0887,0,48.6449,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,15,0.0000,0.0000,0.1586,0.0000
0,0,0,0,0,0,D                ,239.7320,46.4920,63.7460,0,-43.7070,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,16,0.0000,0.0000,0.4382,0.0000
0,0,0,0,0,0,cnv              ,242.7450,39.9510,62.9894,0,-51.6606,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,17,0.0000,0.0000,0.1399,0.0000
0,0,0,0,0,0,JDF              ,233.7880,46.8830,66.8816,1,-32.4051,1,1.0990,0.0100,1,0,0,0,0,-1.0000,-1.0000,18,0.0000,0.0000,1.0925,0.0000
0,0,0,0,0,0,eelriver         ,235.2600,41.4070,60.1531,0,-41.5385,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,19,0.0000,0.0000,3.5600,0.0000
0,0,0,0,0,0,carson           ,240.6520,38.7620,62.2181,0,-41.3586,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,20,0.0000,0.0000,2.1825,0.0000
