lon,lat,corr,other1,name,east_vel,north_vel,east_sig,north_sig,flag,up_vel,up_sig,east_adjust,north_adjust,up_adjust,depth,x,y,z,block_label,model_east_vel,model_north_vel,model_east_vel_residual,model_north_vel_residual,model_east_vel_rotation,model_north_vel_rotation,model_east_elastic_segment,model_north_elastic_segment,model_east_vel_tde,model_north_vel_tde,model_up_vel_tde,model_east_vel_block_strain_rate,model_north_vel_block_strain_rate,model_east_vel_mogi,model_north_vel_mogi,model_up_vel,model_up_vel_residual,model_up_vel_rotation,model_up_elastic_segment,model_up_vel_block_strain_rate,model_up_vel_mogi
242.8460,34.4680,0,28,avry_PAN,-12.3380,13.3290,0.1940,0.1090,1,0,1,0,0,0,0.0000,-2395827.9845,-4670997.5090,3603629.0043,28,-12.9180,14.0897,-0.5800,0.7607,-12.4085,14.4702,0.5267,0.3730,-0.0173,0.0075,-0.0107,0.0000,0.0000,0.0000,0.0000,-0.3370,-0.3370,0.0000,0.3477,0.0000,0.0000
234.8650,48.8350,0,8,bamf_PAN,10.1030,6.8710,0.0850,0.0840,1,0,1,0,0,0,0.0000,-2412079.9884,-3427590.0446,4793521.4694,13,10.4095,7.5905,0.3065,0.7195,5.4745,3.1321,1.3718,-0.1040,-6.3067,-4.3544,-1.8529,0.0000,0.0000,0.0000,0.0000,2.0181,2.0181,0.0000,-0.1653,0.0000,0.0000
242.7950,40.4130,0,17,bamo_PAN,-3.0240,0.8580,0.0570,0.0700,1,0,1,0,0,0,0.0000,-2216440.3074,-4311800.8313,4127967.7102,16,-3.3229,0.4304,-0.2989,-0.4276,-3.0351,0.0307,0.4024,-0.4174,-0.1146,0.0178,-0.0057,0.0000,0.0000,0.0000,0.0000,-0.1065,-0.1065,0.0000,0.1122,0.0000,0.0000
236.5710,48.4290,0,8,bces_PAN,6.1920,3.9210,0.1720,0.1040,1,0,1,0,0,0,0.0000,-2327622.7712,-3526140.4061,4763702.0828,5,6.9982,4.2792,0.8062,0.3582,3.1449,2.7426,-0.3922,0.3346,-3.4611,-1.8712,-0.5378,0.0000,0.0000,0.0000,0.0000,1.4681,1.4681,0.0000,-0.9303,0.0000,0.0000
237.3430,49.1040,0,14,bclc_PAN,4.0350,2.6880,0.0960,0.1270,1,0,1,0,0,0,0.0000,-2249461.0030,-3509686.6748,4813146.1750,11,2.4506,2.4041,-1.5844,-0.2839,0.1693,0.1051,-0.9308,-1.4774,-1.3505,-0.8217,-0.0064,0.0000,0.0000,0.0000,0.0000,0.6024,0.6024,0.0000,-0.5960,0.0000,0.0000
236.8530,49.1150,0,14,bcli_PAN,5.5790,3.4500,0.0900,0.0890,1,0,1,0,0,0,0.0000,-2278888.3080,-3489547.1672,4813946.4173,11,3.4360,3.2694,-2.1430,-0.1806,0.1692,0.1222,-1.6242,-2.0645,-1.6427,-1.0827,-0.0636,0.0000,0.0000,0.0000,0.0000,1.5119,1.5119,0.0000,-1.4483,0.0000,0.0000
237.4610,49.2210,0,14,bcmr_PAN,4.1070,2.0250,0.0950,0.1070,1,0,1,0,0,0,0.0000,-2236936.8553,-3506018.8736,4821648.7455,11,1.9296,1.8574,-2.1774,-0.1676,0.1754,0.1009,-0.5504,-1.0117,-1.2038,-0.7448,0.0083,0.0000,0.0000,0.0000,0.0000,0.2976,0.2976,0.0000,-0.3059,0.0000,0.0000
233.1570,50.5440,0,14,bcov_PAN,2.7260,2.8150,0.0650,0.1090,1,0,1,0,0,0,0.0000,-2426331.1789,-3238274.2404,4916385.7066,13,1.7376,3.0050,-0.9884,0.1900,3.6860,2.1184,2.6965,0.5451,-0.7481,-1.4317,-0.5937,0.0000,0.0000,0.0000,0.0000,1.6544,1.6544,0.0000,-1.0607,0.0000,0.0000
232.6250,50.6860,0,14,bcph_PAN,2.3890,2.1940,0.0880,0.1570,1,0,1,0,0,0,0.0000,-2448890.0730,-3205913.3931,4926399.1097,11,0.5971,2.3565,-1.7919,0.1625,0.2366,0.2698,-0.1813,-1.6395,-0.1792,-0.4472,-0.2897,0.0000,0.0000,0.0000,0.0000,0.8965,0.8965,0.0000,-0.6068,0.0000,0.0000
236.2000,48.5590,0,8,bcsm_PAN,7.3740,4.3610,0.2490,0.2560,1,0,1,0,0,0,0.0000,-2344387.4152,-3502004.1103,4773276.2669,5,7.3972,5.3456,0.0232,0.9846,3.2291,2.9436,-0.1062,0.1231,-4.0619,-2.5251,-0.9618,0.0000,0.0000,0.0000,0.0000,1.6133,1.6133,0.0000,-0.6516,0.0000,0.0000
236.9110,49.2760,0,14,bcvc_PAN,5.1180,3.0910,0.0940,0.1070,1,0,1,0,0,0,0.0000,-2267960.7339,-3480505.1885,4825638.7353,11,2.4078,2.4572,-2.7102,-0.6338,0.1773,0.1202,-0.8044,-1.3667,-1.4261,-0.9703,-0.0333,0.0000,0.0000,0.0000,0.0000,0.5577,0.5577,0.0000,-0.5244,0.0000,0.0000
237.5210,48.7550,0,14,beli_PAN,4.7440,2.6470,0.0860,0.0930,1,0,1,0,0,0,0.0000,-2254248.4409,-3541324.8847,4787664.7219,13,3.8442,3.0299,-0.8998,0.3829,5.6919,4.7027,3.3773,2.4795,-1.5296,-0.8067,-0.0139,0.0000,0.0000,0.0000,0.0000,2.3067,2.3067,0.0000,-2.2928,0.0000,0.0000
237.8750,47.6170,0,8,bfir_PAN,5.0250,2.6650,0.3040,0.3900,1,0,1,0,0,0,0.0000,-2282448.7967,-3635010.8268,4703347.2380,5,4.3918,3.5052,-0.6332,0.8402,2.5720,2.0355,0.0469,-0.9451,-1.8667,-0.5246,-0.0400,0.0000,0.0000,0.0000,0.0000,0.1064,0.1064,0.0000,-0.0663,0.0000,0.0000
235.7470,47.5390,0,8,bils_PAN,14.1680,10.5610,0.3120,0.3290,1,0,1,0,0,0,0.0000,-2419451.8549,-3553041.0803,4697499.6823,5,13.8232,8.3685,-0.3448,-2.1925,2.4414,3.1887,0.4588,-0.3982,-11.8406,-4.7816,-1.2221,0.0000,0.0000,0.0000,0.0000,1.3562,1.3562,0.0000,-0.1341,0.0000,0.0000
240.3170,48.1320,0,14,brew_PAN,2.0520,1.1210,0.0410,0.0480,1,0,1,0,0,0,0.0000,-2104474.7624,-3692081.9828,4741736.8198,11,0.9724,0.5465,-1.0796,-0.5745,0.1227,0.0008,-0.2387,-0.3416,-0.6110,-0.2041,0.0477,0.0000,0.0000,0.0000,0.0000,0.0251,0.0251,0.0000,-0.0728,0.0000,0.0000
295.3040,32.3700,0,14,brmu_PAN,0.0180,0.2010,0.1410,0.1150,1,0,1,0,0,0,0.0000,2298668.7611,-4861992.8107,3409032.0176,11,-0.6122,-1.7338,-0.6302,-1.9348,-1.1215,-1.6462,-0.5051,0.0884,-0.0041,-0.0008,0.0007,0.0000,0.0000,0.0000,0.0000,-0.0245,-0.0245,0.0000,0.0238,0.0000,0.0000
236.9840,49.2700,0,14,brn3_PAN,4.9680,3.1980,0.5230,0.5000,1,0,1,0,0,0,0.0000,-2263799.7499,-3483815.6673,4825203.6797,11,2.3250,2.3610,-2.6430,-0.8370,0.1771,0.1176,-0.7547,-1.3073,-1.3931,-0.9360,-0.0262,0.0000,0.0000,0.0000,0.0000,0.5084,0.5084,0.0000,-0.4822,0.0000,0.0000
236.9780,49.2750,0,14,brnb_PAN,4.3390,3.0300,0.2110,0.2120,1,0,1,0,0,0,0.0000,-2263935.0819,-3483225.5123,4825566.2297,11,2.3148,2.3527,-2.0242,-0.6773,0.1774,0.1179,-0.7460,-1.2979,-1.3914,-0.9369,-0.0263,0.0000,0.0000,0.0000,0.0000,0.5022,0.5022,0.0000,-0.4759,0.0000,0.0000
237.8680,47.5540,0,8,bsum_PAN,4.7490,4.0050,0.1940,0.3980,1,0,1,0,0,0,0.0000,-2285642.1269,-3639109.1884,4698624.8887,5,4.3753,3.6183,-0.3737,-0.3867,2.5242,2.0393,0.0373,-1.0696,-1.8885,-0.5094,-0.0438,0.0000,0.0000,0.0000,0.0000,0.2984,0.2984,0.0000,-0.2546,0.0000,0.0000
237.2030,45.4860,0,7,bton_PAN,4.4490,5.4440,0.3120,0.2810,1,0,1,0,0,0,0.0000,-2418048.8508,-3752508.8438,4540492.1092,4,4.7480,6.0698,0.2990,0.6258,3.1331,5.7817,0.6253,0.0060,-2.2402,-0.2941,-0.2046,0.0000,0.0000,0.0000,0.0000,0.2040,0.2040,0.0000,0.0006,0.0000,0.0000
242.1560,42.7800,0,12,burn_PAN,-1.6660,1.1180,0.0420,0.0530,1,0,1,0,0,0,0.0000,-2182829.3577,-4132408.9709,4324673.8089,10,-2.0985,1.4182,-0.4325,0.3002,-2.4105,1.5460,-0.0987,0.1217,-0.2133,0.0061,0.0016,0.0000,0.0000,0.0000,0.0000,-0.0579,-0.0579,0.0000,0.0563,0.0000,0.0000
235.4370,42.8360,0,4,cabl_PAN,6.1720,13.7010,0.0720,0.0730,1,0,1,0,0,0,0.0000,-2648930.4339,-3845153.3128,4329239.5428,8,4.2213,10.3737,-1.9507,-3.3273,-2.0550,9.8177,0.2051,-0.3968,-6.4814,-0.1591,0.4158,0.0000,0.0000,0.0000,0.0000,-0.3829,-0.3829,0.0000,-0.0329,0.0000,0.0000
239.5690,35.8880,0,41,carh_PAN,-22.4460,28.1230,0.1730,0.1860,1,0,1,0,0,0,0.0000,-2612871.8248,-4448016.5388,3732613.1810,41,-28.0281,34.2783,-5.5821,6.1553,-28.9135,32.7582,-0.8670,-1.5324,-0.0183,0.0124,-0.0199,0.0000,0.0000,0.0000,0.0000,0.0230,0.0230,0.0000,-0.0031,0.0000,0.0000
236.6330,46.1970,0,9,cath_PAN,6.2200,6.8340,0.0790,0.1040,1,0,1,0,0,0,0.0000,-2424082.3570,-3680925.2757,4595537.5422,6,6.6597,6.4760,0.4397,-0.3580,2.5148,5.6826,0.4552,0.1170,-4.6001,-0.9104,-1.0365,0.0000,0.0000,0.0000,0.0000,1.0385,1.0385,0.0000,-0.0020,0.0000,0.0000
237.8090,47.6140,0,8,cblv_PAN,5.0470,3.4570,0.2230,0.1900,1,0,1,0,0,0,0.0000,-2286765.7071,-3632587.6283,4703122.4931,5,4.4547,3.5522,-0.5923,0.0952,2.5680,2.0713,0.0635,-0.9335,-1.9503,-0.5475,-0.0526,0.0000,0.0000,0.0000,0.0000,0.1761,0.1761,0.0000,-0.1235,0.0000,0.0000
238.1740,47.5270,0,13,ch2m_PAN,4.2720,4.1260,0.4790,0.8960,1,0,1,0,0,0,0.0000,-2267341.5791,-3653145.0530,4696599.2854,12,3.9824,3.4249,-0.2896,-0.7011,2.8870,3.3672,0.4737,0.3592,-1.5691,-0.4169,-0.0030,0.0000,0.0000,0.0000,0.0000,-0.0235,-0.0235,0.0000,0.0265,0.0000,0.0000
237.8810,37.7240,0,43,chab_PAN,-15.4580,19.6520,0.1340,0.1810,1,0,1,0,0,0,0.0000,-2677772.0290,-4265591.4537,3895974.5857,44,-17.1977,20.1626,-1.7397,0.5106,-11.1014,9.6405,6.1329,-10.5543,-0.0366,0.0323,-0.0356,0.0000,0.0000,0.0000,0.0000,0.5166,0.5166,0.0000,-0.4810,0.0000,0.0000
237.2240,48.0110,0,8,chcm_PAN,5.7130,4.1790,0.0870,0.0860,1,0,1,0,0,0,0.0000,-2306038.0202,-3581564.4410,4732751.4477,5,5.4585,3.9912,-0.2545,-0.1878,2.8511,2.3887,0.0861,-0.5768,-2.6935,-1.0258,-0.2079,0.0000,0.0000,0.0000,0.0000,0.0444,0.0444,0.0000,0.1635,0.0000,0.0000
238.2140,43.2240,0,3,chem_PAN,-0.5440,4.6760,0.0820,0.1100,1,0,1,0,0,0,0.0000,-2444027.5744,-3943964.4118,4360759.7268,2,-0.7758,5.0037,-0.2318,0.3277,-1.6112,5.5250,-0.1932,0.5474,-0.6423,-0.0261,-0.0555,0.0000,0.0000,0.0000,0.0000,0.3149,0.3149,0.0000,-0.2594,0.0000,0.0000
237.0900,46.6120,0,9,chst_PAN,4.7380,5.4120,0.4710,0.5990,1,0,1,0,0,0,0.0000,-2376498.2846,-3672101.5817,4627340.2013,6,5.3149,5.7055,0.5769,0.2935,2.5440,5.6708,0.4461,0.4646,-3.2169,-0.4994,-0.3768,0.0000,0.0000,0.0000,0.0000,0.4583,0.4583,0.0000,-0.0816,0.0000,0.0000
265.9110,58.7590,0,14,chur_PAN,0.4420,-1.5570,0.1020,0.1130,1,0,1,0,0,0,0.0000,-235481.1119,-3293998.5897,5444122.8309,11,0.5100,-0.8321,0.0680,0.7249,0.4824,-0.8678,-0.0100,-0.0235,-0.0175,-0.0122,0.0027,0.0000,0.0000,0.0000,0.0000,0.0168,0.0168,0.0000,-0.0196,0.0000,0.0000
237.9920,49.1570,0,14,chwk_PAN,3.8400,1.9850,0.0560,0.0610,1,0,1,0,0,0,0.0000,-2207201.8491,-3531164.1136,4817000.2555,11,1.6097,1.3862,-2.2303,-0.5988,0.1728,0.0823,-0.4079,-0.7207,-1.0290,-0.5832,0.0300,0.0000,0.0000,0.0000,0.0000,0.1609,0.1609,0.0000,-0.1909,0.0000,0.0000
236.0220,45.4870,0,15,chzz_PAN,8.4670,9.5570,0.0950,0.0760,1,0,1,0,0,0,0.0000,-2494833.4087,-3701807.8826,4540570.0220,14,9.0379,9.6567,0.5709,0.0997,2.2695,6.4678,0.2631,0.0480,-7.0316,-3.2369,-1.3905,0.0000,0.0000,0.0000,0.0000,1.3626,1.3626,0.0000,0.0279,0.0000,0.0000
237.9110,42.9760,0,3,clcv_PAN,-0.5290,6.2930,0.2260,0.2350,1,0,1,0,0,0,0.0000,-2474854.4119,-3946939.0893,4340635.7745,2,-1.2896,5.3500,-0.7606,-0.9430,-2.1924,6.0180,-0.1994,0.6989,-0.7035,-0.0309,-0.0745,0.0000,0.0000,0.0000,0.0000,-0.2580,-0.2580,0.0000,0.3325,0.0000,0.0000
237.8640,42.8960,0,3,clhq_PAN,-0.4720,5.0750,0.1950,0.2110,1,0,1,0,0,0,0.0000,-2481312.7122,-3950035.8823,4334126.8111,2,-1.4175,5.4379,-0.9455,0.3629,-2.3765,6.0944,-0.2480,0.6876,-0.7110,-0.0311,-0.0779,0.0000,0.0000,0.0000,0.0000,-0.4101,-0.4101,0.0000,0.4880,0.0000,0.0000
237.9840,42.9230,0,3,clms_PAN,-1.2510,4.5230,0.6340,0.3740,1,0,1,0,0,0,0.0000,-2471951.2702,-3953491.8663,4336324.5315,2,-1.4653,5.4554,-0.2143,0.9324,-2.3069,5.8992,-0.1680,0.4717,-0.6736,-0.0279,-0.0693,0.0000,0.0000,0.0000,0.0000,-0.1118,-0.1118,0.0000,0.1811,0.0000,0.0000
235.8690,48.8200,0,14,clrs_PAN,6.9850,4.5940,0.1110,0.0820,1,0,1,0,0,0,0.0000,-2352354.7737,-3470367.4581,4792424.0407,13,7.8467,5.6824,0.8617,1.0884,5.5349,3.7268,1.4045,0.7682,-3.7162,-2.7237,-0.9805,0.0000,0.0000,0.0000,0.0000,1.1609,1.1609,0.0000,-0.1804,0.0000,0.0000
237.8510,42.9340,0,3,clwz_PAN,0.1330,5.1820,0.1700,0.1900,1,0,1,0,0,0,0.0000,-2480678.7492,-3947038.1739,4337219.6230,2,-1.3061,5.3826,-1.4391,0.2006,-2.2916,6.1156,-0.2657,0.7650,-0.7198,-0.0321,-0.0790,0.0000,0.0000,0.0000,0.0000,-0.4416,-0.4416,0.0000,0.5206,0.0000,0.0000
235.6040,40.4420,0,5,cme5_PAN,-5.5520,31.5500,0.1340,0.1490,1,0,1,0,0,0,0.0000,-2737565.9553,-3998713.0663,4130421.0336,18,-3.3847,23.2986,2.1673,-8.2514,-8.1655,23.5112,0.9894,-0.1820,-5.7702,0.3947,0.8700,0.0000,0.0000,0.0000,0.0000,-0.5576,-0.5576,0.0000,-0.3124,0.0000,0.0000
238.2510,48.5390,0,14,cncr_PAN,3.6440,2.3370,0.0770,0.1130,1,0,1,0,0,0,0.0000,-2218428.7035,-3585080.6705,4771804.9137,11,2.7856,1.9834,-0.8584,-0.3536,0.1421,0.0732,-1.4417,-1.3776,-1.2019,-0.5325,0.0288,0.0000,0.0000,0.0000,0.0000,0.7259,0.7259,0.0000,-0.7547,0.0000,0.0000
237.2030,45.4860,0,7,cobo_PAN,5.7530,6.1980,0.4820,0.4470,1,0,1,0,0,0,0.0000,-2418048.8508,-3752508.8438,4540492.1092,4,4.7480,6.0698,-1.0050,-0.1282,3.1331,5.7817,0.6253,0.0060,-2.2402,-0.2941,-0.2046,0.0000,0.0000,0.0000,0.0000,0.2040,0.2040,0.0000,0.0006,0.0000,0.0000
236.6950,44.5860,0,4,corv_PAN,4.3890,7.0270,0.0580,0.0650,1,0,1,0,0,0,0.0000,-2490082.6708,-3790067.7634,4469812.7593,8,5.0490,7.2738,0.6600,0.2468,3.0255,7.2374,0.5119,0.4246,-2.5354,-0.4610,-0.5267,0.0000,0.0000,0.0000,0.0000,0.6282,0.6282,0.0000,-0.1015,0.0000,0.0000
237.3140,48.2170,0,13,coup_PAN,5.0090,3.3380,0.1100,0.0780,1,0,1,0,0,0,0.0000,-2291205.1734,-3570837.7756,4748036.2146,12,5.2614,3.9466,0.2524,0.6086,4.3338,4.6543,1.3608,1.6805,-2.2885,-0.9728,-0.1226,0.0000,0.0000,0.0000,0.0000,-0.3783,-0.3783,0.0000,0.5008,0.0000,0.0000
237.7430,46.8400,0,16,cpxf_PAN,4.7670,4.4140,0.0940,0.0760,1,0,1,0,0,0,0.0000,-2324647.6707,-3683346.3452,4644709.2880,15,4.5550,4.4848,-0.2120,0.0708,2.5399,3.6317,-0.0070,-0.5100,-2.0081,-0.3431,-0.0763,0.0000,0.0000,0.0000,0.0000,0.3748,0.3748,0.0000,-0.2985,0.0000,0.0000
237.7430,46.8400,0,16,cpxx_PAN,4.7770,4.3990,0.0890,0.0790,1,0,1,0,0,0,0.0000,-2324647.6707,-3683346.3452,4644709.2880,15,4.5550,4.4848,-0.2220,0.0858,2.5399,3.6317,-0.0070,-0.5100,-2.0081,-0.3431,-0.0763,0.0000,0.0000,0.0000,0.0000,0.3748,0.3748,0.0000,-0.2985,0.0000,0.0000
239.2490,35.7920,0,41,crbt_PAN,-26.3330,33.2500,0.0560,0.0610,1,0,1,0,0,0,0.0000,-2640867.3993,-4438722.7048,3723964.4991,41,-27.1904,33.6236,-0.8574,0.3736,-29.3154,33.4566,-2.1092,-0.1787,-0.0159,0.0117,-0.0207,0.0000,0.0000,0.0000,0.0000,0.2793,0.2793,0.0000,-0.2587,0.0000,0.0000
237.0870,46.2750,0,9,crok_PAN,4.2340,5.5450,0.0920,0.0820,1,0,1,0,0,0,0.0000,-2391438.0666,-3694761.9929,4601533.3586,6,5.1394,5.8518,0.9054,0.3068,2.5467,5.6708,0.3972,0.2768,-2.9899,-0.4578,-0.3258,0.0000,0.0000,0.0000,0.0000,0.3584,0.3584,0.0000,-0.0326,0.0000,0.0000
237.7640,47.3810,0,10,cski_PAN,4.3360,3.5080,0.0850,0.0820,1,0,1,0,0,0,0.0000,-2299800.9201,-3646938.1334,4685627.9666,7,4.4161,3.8478,0.0801,0.3398,1.9640,2.6907,-0.4030,-0.6663,-2.0491,-0.4908,-0.0715,0.0000,0.0000,0.0000,0.0000,0.3171,0.3171,0.0000,-0.2456,0.0000,0.0000
237.1060,42.3770,0,4,ctpt_PAN,-1.4680,7.3890,0.0950,0.0770,1,0,1,0,0,0,0.0000,-2554568.5849,-3949668.6743,4291695.2559,8,-1.8677,7.0151,-0.3997,-0.3739,-3.1938,6.3936,-0.2056,-0.5685,-1.1205,-0.0529,-0.2092,0.0000,0.0000,0.0000,0.0000,0.0826,0.0826,0.0000,0.1267,0.0000,0.0000
236.7800,47.4230,0,10,cush_PAN,7.0690,5.7330,0.1060,0.1030,1,0,1,0,0,0,0.0000,-2360208.9725,-3604031.0037,4688787.2198,7,6.9263,5.5858,-0.1427,-0.1472,1.9966,3.8924,0.0236,-0.4289,-4.9532,-1.2646,-1.1824,0.0000,0.0000,0.0000,0.0000,0.1296,0.1296,0.0000,1.0528,0.0000,0.0000
237.5040,45.6110,0,7,cvo1_PAN,4.1220,5.3790,0.0820,0.0790,1,0,1,0,0,0,0.0000,-2392974.4784,-3756796.2737,4550220.4743,4,4.5069,5.5921,0.3849,0.2131,3.4299,5.3041,0.7709,-0.0689,-1.8479,-0.2191,-0.1083,0.0000,0.0000,0.0000,0.0000,0.1139,0.1139,0.0000,-0.0056,0.0000,0.0000
236.7560,43.1190,0,4,ddsn_PAN,0.4250,7.3360,0.0610,0.0590,1,0,1,0,0,0,0.0000,-2547963.8644,-3887178.4472,4352249.4559,8,0.4246,7.4889,-0.0004,0.1529,-1.1215,7.1122,0.0879,-0.2974,-1.6340,-0.0792,-0.3789,0.0000,0.0000,0.0000,0.0000,0.2870,0.2870,0.0000,0.0919,0.0000,0.0000
237.3270,45.5070,0,7,dea3_PAN,4.6810,6.0400,0.2290,0.2020,1,0,1,0,0,0,0.0000,-2409023.4261,-3756332.1141,4542127.9862,4,4.5923,5.8437,-0.0887,-0.1963,3.1883,5.5849,0.6396,-0.0053,-2.0436,-0.2535,-0.1568,0.0000,0.0000,0.0000,0.0000,0.1636,0.1636,0.0000,-0.0068,0.0000,0.0000
236.0740,47.4690,0,8,deej_PAN,10.2300,7.5670,0.1380,0.1240,1,0,1,0,0,0,0.0000,-2402335.8636,-3571550.8895,4692244.4633,5,10.9662,6.9309,0.7362,-0.6361,2.4016,3.0118,0.5211,-0.6629,-9.0857,-3.2562,-2.1153,0.0000,0.0000,0.0000,0.0000,2.3410,2.3410,0.0000,-0.2257,0.0000,0.0000
