lon,lat,corr,other1,name,east_vel,north_vel,east_sig,north_sig,flag,up_vel,up_sig,east_adjust,north_adjust,up_adjust,depth,x,y,z,block_label,model_east_vel,model_north_vel,model_east_vel_residual,model_north_vel_residual,model_east_vel_rotation,model_north_vel_rotation,model_east_elastic_segment,model_north_elastic_segment,model_east_vel_tde,model_north_vel_tde,model_up_vel_tde,model_east_vel_block_strain_rate,model_north_vel_block_strain_rate,model_east_vel_mogi,model_north_vel_mogi,model_up_vel,model_up_vel_residual,model_up_vel_rotation,model_up_elastic_segment,model_up_vel_block_strain_rate,model_up_vel_mogi
234.5990,46.7000,0,0,NGH1_ACO,28.2000,8.6000,4.5000,4.8000,1,0,1,0,0,0,0.0000,-2529731.1063,-3559545.9027,4634052.7573,14,26.0959,11.8350,-2.1041,3.2350,1.3837,5.7396,0.3052,0.5340,-25.0174,-6.6294,2.6275,0.0000,0.0000,0.0000,0.0000,-2.5127,-2.5127,0.0000,-0.1147,0.0000,0.0000
235.0340,45.3020,0,0,NCL1_ACO,20.8000,23.2000,6.5000,6.8000,1,0,1,0,0,0,0.0000,-2566681.4114,-3670234.4923,4526132.6500,14,19.6695,16.0849,-1.1305,-7.1151,2.4809,5.9593,0.3711,-0.1392,-17.5596,-9.9864,2.3170,0.0000,0.0000,0.0000,0.0000,-2.3356,-2.3356,0.0000,0.0186,0.0000,0.0000
234.8060,44.4290,0,0,NNP1_ACO,20.5000,19.8000,4.8000,4.9000,1,0,1,0,0,0,0.0000,-2620711.8899,-3715921.9964,4457369.6693,8,17.6552,18.3500,-2.8448,-1.4500,2.5164,11.1956,0.6393,2.0607,-15.7781,-9.2150,2.5203,0.0000,0.0000,0.0000,0.0000,-1.8287,-1.8287,0.0000,-0.6916,0.0000,0.0000
234.8960,43.5730,0,0,NGH1_ACO,22.1000,16.8000,9.2000,9.7000,1,0,1,0,0,0,0.0000,-2652873.6929,-3774097.3545,4388940.8506,8,15.9481,16.5722,-6.1519,-0.2278,0.0773,11.0088,0.5219,0.2844,-16.3927,-5.8478,2.1930,0.0000,0.0000,0.0000,0.0000,-2.1706,-2.1706,0.0000,-0.0223,0.0000,0.0000
224.7720,59.5280,0,14,ab44_PAN,2.6710,5.9470,0.0890,0.1060,1,0,1,0,0,0,0.0000,-2292344.5757,-2274172.7061,5487954.6564,13,-0.8485,0.9486,-3.5195,-4.9984,0.4139,0.3000,1.2623,-0.6468,0.0001,-0.0018,-0.0135,0.0000,0.0000,0.0000,0.0000,-0.3220,-0.3220,0.0000,0.3356,0.0000,0.0000
225.3530,56.2450,0,46,ab48_PAN,-1.9630,2.8320,0.1440,0.3800,1,0,1,0,0,0,0.0000,-2486300.5038,-2517127.0725,5294028.0097,46,-2.5796,4.5567,-0.6166,1.7247,-7.2869,-1.8908,-4.7120,-6.4479,0.0047,0.0003,-0.0222,0.0000,0.0000,0.0000,0.0000,-1.3945,-1.3945,0.0000,1.4167,0.0000,0.0000
226.9320,55.5800,0,14,ab49_PAN,1.0700,3.7340,0.2070,0.1180,1,0,1,0,0,0,0.0000,-2457791.2162,-2629394.9631,5252608.4879,13,0.0300,2.3514,-1.0400,-1.3826,0.2637,0.2426,0.2301,-2.1086,0.0035,-0.0002,-0.0280,0.0000,0.0000,0.0000,0.0000,0.0507,0.0507,0.0000,-0.0227,0.0000,0.0000
225.4550,58.4170,0,14,ab50_PAN,-0.3800,1.0740,0.1030,0.1250,1,0,1,0,0,0,0.0000,-2339289.0466,-2376740.9985,5424313.8224,13,-0.4007,1.2741,-0.0207,0.2001,0.3723,0.2819,0.7726,-0.9905,0.0005,-0.0017,-0.0162,0.0000,0.0000,0.0000,0.0000,-0.1397,-0.1397,0.0000,0.1559,0.0000,0.0000
227.0860,56.7980,0,14,ab51_PAN,-3.4730,0.2690,0.1340,0.1690,1,0,1,0,0,0,0.0000,-2374137.4019,-2553624.5420,5327928.7492,13,0.1987,1.4220,3.6717,1.1530,0.3134,0.2385,0.1144,-1.1812,0.0003,-0.0023,-0.0226,0.0000,0.0000,0.0000,0.0000,0.0610,0.0610,0.0000,-0.0383,0.0000,0.0000
228.4010,55.0690,0,14,ais6_PAN,1.5070,1.4730,0.3080,0.3570,1,0,1,0,0,0,0.0000,-2420582.3535,-2726463.3642,5220299.8051,13,0.2284,1.4878,-1.2786,0.0148,0.2476,0.2033,0.0186,-1.2820,0.0007,-0.0025,-0.0344,0.0000,0.0000,0.0000,0.0000,0.0752,0.0752,0.0000,-0.0408,0.0000,0.0000
