other1,other2,other3,other4,other5,other6,name,interior_lon,interior_lat,euler_lon,euler_lon_sig,euler_lat,euler_lat_sig,rotation_rate,rotation_rate_sig,rotation_flag,apriori_flag,strain_rate,strain_rate_sig,strain_rate_flag,area_steradians,area_plate_carree,block_label,euler_lon_err,euler_lat_err,euler_rate,euler_rate_err
0,0,0,0,0,0,MohawkValley     ,239.5820,39.9250,62.7095,0,-42.7740,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,0,0.0000,0.0000,1.4457,0.0000
0,0,0,0,0,0,SierraBlock      ,240.5970,36.7460,212.7357,1,-3.5525,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,1,0.0000,0.0000,0.1546,0.0000
0,0,0,0,0,0,J                ,238.8910,41.6940,61.5381,0,-43.8363,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,2,0.0000,0.0000,1.1920,0.0000
0,0,0,0,0,0,H                ,240.5120,44.0180,62.8032,0,-45.2296,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,3,0.0000,0.0000,0.5575,0.0000
0,0,0,0,0,0,C                ,237.6600,45.2130,62.8646,0,-43.1991,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,4,0.0000,0.0000,0.7539,0.0000
0,0,0,0,0,0,PP               ,236.2990,47.8140,61.7796,0,-44.5599,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,5,0.0000,0.0000,0.9137,0.0000
0,0,0,0,0,0,V                ,237.3840,46.1770,76.9588,0,-34.3919,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,6,0.0000,0.0000,0.1684,0.0000
0,0,0,0,0,0,KK               ,237.4070,47.4510,233.6710,0,48.9044,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,7,0.0000,0.0000,0.8248,0.0000
0,0,0,0,0,0,U                ,238.2100,44.0010,59.8667,0,-43.6545,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,8,0.0000,0.0000,1.6571,0.0000
0,0,0,0,0,0,wnv              ,241.7500,40.1450,64.0648,0,-44.8445,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,9,0.0000,0.0000,0.5900,0.0000
0,0,0,0,0,0,georgia          ,234.8810,50.2880,233.0189,0,52.2995,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,10,0.0000,0.0000,0.5502,0.0000
0,0,0,0,0,0,X                ,238.4760,47.7610,81.6854,0,-10.7527,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,11,0.0000,0.0000,0.0413,0.0000
0,0,0,0,0,0,NorthAmerica     ,254.0070,38.0010,56.4303,1,-48.1888,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,12,0.0000,0.0000,0.0215,0.0000
0,0,0,0,0,0,D                ,239.7320,46.4920,63.1162,0,-43.5770,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,13,0.0000,0.0000,0.4784,0.0000
0,0,0,0,0,0,cnv              ,242.7450,39.9510,63.0187,0,-51.6141,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,14,0.0000,0.0000,0.1409,0.0000
0,0,0,0,0,0,JDF              ,233.7880,46.8830,66.8839,1,-32.3826,1,1.0990,0.0100,1,0,0,0,0,-1.0000,-1.0000,15,0.0000,0.0000,1.0908,0.0000
0,0,0,0,0,0,carson           ,240.6520,38.7620,62.2385,0,-41.4397,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,16,0.0000,0.0000,2.0960,0.0000
0,0,0,0,0,0,Nevada           ,243.9910,36.6180,29.2279,1,-78.4461,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,17,0.0000,0.0000,0.0439,0.0000
0,0,0,0,0,0,DeathValley      ,242.9240,36.3780,236.7572,1,31.4048,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,18,0.0000,0.0000,0.3900,0.0000
0,0,0,0,0,0,SanJacinto       ,243.3470,33.3940,196.9084,1,-17.1139,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,19,0.0000,0.0000,0.3882,0.0000
0,0,0,0,0,0,Elsinore         ,243.7000,32.5460,192.5991,1,-25.5721,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,20,0.0000,0.0000,0.3881,0.0000
0,0,0,0,0,0,SanBernadino     ,243.3500,34.0630,241.9827,1,33.1882,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,21,0.0000,0.0000,6.7859,0.0000
0,0,0,0,0,0,Salton           ,243.8410,33.4870,74.5915,1,-40.2318,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,22,0.0000,0.0000,1.1221,0.0000
0,0,0,0,0,0,san_gabriel      ,241.8350,34.4290,112.1151,1,-57.0976,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,23,0.0000,0.0000,0.5119,0.0000
0,0,0,0,0,0,WhiteWolf        ,241.7320,35.2940,234.9964,1,28.0915,1,0.0000,1.0000,0,0,0,0,0,-1.0000,-1.0000,24,0.0000,0.0000,0.7844,0.0000
