other1,other2,other3,other4,other5,other6,name,interior_lon,interior_lat,euler_lon,euler_lon_sig,euler_lat,euler_lat_sig,rotation_rate,rotation_rate_sig,rotation_flag,apriori_flag,strain_rate,strain_rate_sig,strain_rate_flag,area_steradians,area_plate_carree,block_label,euler_lon_err,euler_lat_err,euler_rate,euler_rate_err
0,0,0,0,0,0,MohawkValley     ,239.5820,39.9250,62.5925,0,-42.7160,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,0,0.0000,0.0000,1.4924,0.0000
0,0,0,0,0,0,SierraBlock      ,240.5970,36.7460,210.3490,1,-7.8017,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,1,0.0000,0.0000,0.1442,0.0000
0,0,0,0,0,0,J                ,239.0490,41.8070,61.5818,0,-43.9151,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,2,0.0000,0.0000,1.1655,0.0000
0,0,0,0,0,0,H                ,239.8310,42.9780,62.9617,0,-44.7368,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,3,0.0000,0.0000,0.5749,0.0000
0,0,0,0,0,0,C                ,237.6600,45.2130,60.3215,0,-44.2586,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,4,0.0000,0.0000,1.3420,0.0000
0,0,0,0,0,0,PP               ,236.2990,47.8140,204.9907,0,61.3614,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,5,0.0000,0.0000,0.0996,0.0000
0,0,0,0,0,0,V                ,237.3840,46.1770,112.6406,0,-2.1665,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,6,0.0000,0.0000,0.0619,0.0000
0,0,0,0,0,0,KK               ,237.4070,47.4510,61.7175,0,-45.6394,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,7,0.0000,0.0000,0.5625,0.0000
0,0,0,0,0,0,daisybanks       ,236.3880,43.3910,60.1994,0,-43.4543,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,8,0.0000,0.0000,1.4682,0.0000
0,0,0,0,0,0,U                ,238.2100,44.0010,60.2462,0,-43.8414,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,9,0.0000,0.0000,1.3694,0.0000
0,0,0,0,0,0,wnv              ,241.7500,40.1450,64.0749,0,-44.8420,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,10,0.0000,0.0000,0.5903,0.0000
0,0,0,0,0,0,likely           ,240.9740,45.5160,62.6636,0,-45.4080,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,11,0.0000,0.0000,0.5374,0.0000
0,0,0,0,0,0,georgia          ,234.8810,50.2880,230.7373,0,53.6328,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,12,0.0000,0.0000,0.3576,0.0000
0,0,0,0,0,0,X                ,238.4760,47.7610,61.1122,0,-45.4017,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,13,0.0000,0.0000,0.6651,0.0000
0,0,0,0,0,0,NorthAmerica     ,254.0070,38.0010,55.7950,1,-48.6697,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,14,0.0000,0.0000,0.0211,0.0000
0,0,0,0,0,0,nitinat          ,235.4270,45.8800,203.1365,0,49.2086,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,15,0.0000,0.0000,0.1683,0.0000
0,0,0,0,0,0,D                ,239.7320,46.4920,63.9286,0,-43.5531,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,16,0.0000,0.0000,0.4214,0.0000
0,0,0,0,0,0,cnv              ,242.7450,39.9510,63.0597,0,-52.1336,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,17,0.0000,0.0000,0.1348,0.0000
0,0,0,0,0,0,JDF              ,233.7880,46.8830,66.8735,1,-32.4186,1,1.0990,0.0100,1,0,0,0,0,-1.0000,-1.0000,18,0.0000,0.0000,1.0935,0.0000
0,0,0,0,0,0,eelriver         ,235.2600,41.4070,60.1164,0,-41.5374,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,19,0.0000,0.0000,3.5782,0.0000
0,0,0,0,0,0,carson           ,240.6520,38.7620,62.1477,0,-41.3304,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,20,0.0000,0.0000,2.2135,0.0000
0,0,0,0,0,0,Nevada           ,243.9910,36.6180,25.0461,1,-79.1422,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,21,0.0000,0.0000,0.0430,0.0000
0,0,0,0,0,0,DeathValley      ,242.9240,36.3780,236.6431,1,31.3307,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,22,0.0000,0.0000,0.3842,0.0000
0,0,0,0,0,0,SanJacinto       ,243.3470,33.3940,196.5256,1,-17.5231,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,23,0.0000,0.0000,0.3869,0.0000
0,0,0,0,0,0,Elsinore         ,243.7000,32.5460,190.7413,1,-27.4509,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,24,0.0000,0.0000,0.3842,0.0000
0,0,0,0,0,0,SanBernadino     ,243.3500,34.0630,241.9867,1,33.1876,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,25,0.0000,0.0000,6.7974,0.0000
0,0,0,0,0,0,Salton           ,243.8410,33.4870,74.4520,1,-40.1658,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,26,0.0000,0.0000,1.1352,0.0000
0,0,0,0,0,0,san_gabriel      ,241.8350,34.4290,103.5939,1,-55.7732,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,27,0.0000,0.0000,0.5701,0.0000
0,0,0,0,0,0,WhiteWolf        ,241.7320,35.2940,235.3511,1,28.4670,1,0.0000,1.0000,0,0,0,0,0,-1.0000,-1.0000,28,0.0000,0.0000,0.8298,0.0000
0,0,0,0,0,0,WesternMojave    ,242.3600,34.8800,85.8923,1,-46.1023,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,29,0.0000,0.0000,0.4794,0.0000
