other1,other2,other3,other4,other5,other6,name,interior_lon,interior_lat,euler_lon,euler_lon_sig,euler_lat,euler_lat_sig,rotation_rate,rotation_rate_sig,rotation_flag,apriori_flag,strain_rate,strain_rate_sig,strain_rate_flag,area_steradians,area_plate_carree,block_label,euler_lon_err,euler_lat_err,euler_rate,euler_rate_err
0,0,0,0,0,0,MohawkValley     ,239.5820,39.9250,62.5963,0,-42.6995,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,0,0.0000,0.0000,1.4943,0.0000
0,0,0,0,0,0,SierraBlock      ,240.5970,36.7460,210.2843,1,-7.8548,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,1,0.0000,0.0000,0.1440,0.0000
0,0,0,0,0,0,J                ,238.8910,41.6940,61.5901,0,-43.8744,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,2,0.0000,0.0000,1.1732,0.0000
0,0,0,0,0,0,H                ,240.5120,44.0180,62.7643,0,-45.1485,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,3,0.0000,0.0000,0.5626,0.0000
0,0,0,0,0,0,C                ,237.6600,45.2130,60.8369,0,-43.9863,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,4,0.0000,0.0000,1.1350,0.0000
0,0,0,0,0,0,PP               ,236.2990,47.8140,210.5656,0,59.9448,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,5,0.0000,0.0000,0.1161,0.0000
0,0,0,0,0,0,V                ,237.3840,46.1770,90.0756,0,-26.8978,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,6,0.0000,0.0000,0.1048,0.0000
0,0,0,0,0,0,KK               ,237.4070,47.4510,62.1341,0,-45.4617,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,7,0.0000,0.0000,0.5224,0.0000
0,0,0,0,0,0,daisybanks       ,236.3880,43.3910,60.1690,0,-43.3845,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,8,0.0000,0.0000,1.4945,0.0000
0,0,0,0,0,0,U                ,238.2100,44.0010,60.2601,0,-43.7874,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,9,0.0000,0.0000,1.3705,0.0000
0,0,0,0,0,0,wnv              ,241.7500,40.1450,64.0751,0,-44.8697,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,10,0.0000,0.0000,0.5870,0.0000
0,0,0,0,0,0,salish           ,236.6175,48.8082,230.8099,0,53.6149,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,11,0.0000,0.0000,0.3600,0.0000
0,0,0,0,0,0,X                ,238.4760,47.7610,61.7032,0,-44.7659,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,12,0.0000,0.0000,0.5075,0.0000
0,0,0,0,0,0,NorthAmerica     ,254.0070,38.0010,55.9867,1,-48.6851,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,13,0.0000,0.0000,0.0211,0.0000
0,0,0,0,0,0,nitinat          ,235.4270,45.8800,226.3118,0,47.3965,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,14,0.0000,0.0000,0.5066,0.0000
0,0,0,0,0,0,D                ,239.7320,46.4920,63.1575,0,-43.9879,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,15,0.0000,0.0000,0.4919,0.0000
0,0,0,0,0,0,cnv              ,242.7450,39.9510,62.9971,0,-51.7169,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,16,0.0000,0.0000,0.1391,0.0000
0,0,0,0,0,0,JDF              ,233.7880,46.8830,66.8737,1,-32.4096,1,1.0990,0.0100,1,0,0,0,0,-1.0000,-1.0000,17,0.0000,0.0000,1.0929,0.0000
0,0,0,0,0,0,eelriver         ,235.2600,41.4070,59.8365,0,-41.4578,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,18,0.0000,0.0000,3.7906,0.0000
0,0,0,0,0,0,carson           ,240.6520,38.7620,62.2244,0,-41.4138,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,19,0.0000,0.0000,2.1270,0.0000
0,0,0,0,0,0,Nevada           ,243.9910,36.6180,30.9749,1,-77.9733,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,20,0.0000,0.0000,0.0444,0.0000
0,0,0,0,0,0,DeathValley      ,242.9240,36.3780,236.7536,1,31.4540,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,21,0.0000,0.0000,0.3934,0.0000
0,0,0,0,0,0,SanJacinto       ,243.3470,33.3940,195.3623,1,-18.8065,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,22,0.0000,0.0000,0.3825,0.0000
0,0,0,0,0,0,Elsinore         ,243.7000,32.5460,190.4602,1,-27.7320,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,23,0.0000,0.0000,0.3836,0.0000
0,0,0,0,0,0,SanBernadino     ,243.3500,34.0630,241.9831,1,33.1858,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,24,0.0000,0.0000,6.7805,0.0000
0,0,0,0,0,0,Salton           ,243.8410,33.4870,74.6072,1,-40.2305,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,25,0.0000,0.0000,1.1215,0.0000
0,0,0,0,0,0,san_gabriel      ,241.8350,34.4290,106.3824,1,-56.2769,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,26,0.0000,0.0000,0.5484,0.0000
