other1,other2,other3,other4,other5,other6,name,interior_lon,interior_lat,euler_lon,euler_lon_sig,euler_lat,euler_lat_sig,rotation_rate,rotation_rate_sig,rotation_flag,apriori_flag,strain_rate,strain_rate_sig,strain_rate_flag,area_steradians,area_plate_carree,block_label,euler_lon_err,euler_lat_err,euler_rate,euler_rate_err
0,0,0,0,0,0,MohawkValley     ,239.5820,39.9250,62.6506,0,-42.7321,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,0,0.0000,0.0000,1.4688,0.0000
0,0,0,0,0,0,SierraBlock      ,240.5970,36.7460,208.5831,1,-10.7835,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,1,0.0000,0.0000,0.1379,0.0000
0,0,0,0,0,0,J                ,238.8910,41.6940,61.6583,0,-43.9213,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,2,0.0000,0.0000,1.1442,0.0000
0,0,0,0,0,0,H                ,240.5120,44.0180,62.7772,0,-45.1205,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,3,0.0000,0.0000,0.5590,0.0000
0,0,0,0,0,0,C                ,237.6600,45.2130,61.1527,0,-43.7836,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,4,0.0000,0.0000,1.0416,0.0000
0,0,0,0,0,0,PP               ,236.2990,47.8140,208.1681,0,61.2393,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,5,0.0000,0.0000,0.1102,0.0000
0,0,0,0,0,0,V                ,237.3840,46.1770,170.5805,0,50.2784,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,6,0.0000,0.0000,0.0833,0.0000
0,0,0,0,0,0,KK               ,237.4070,47.4510,64.4904,0,-43.7276,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,7,0.0000,0.0000,0.3462,0.0000
0,0,0,0,0,0,daisybanks       ,236.3880,43.3910,60.1005,0,-43.2287,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,8,0.0000,0.0000,1.5588,0.0000
0,0,0,0,0,0,U                ,238.2100,44.0010,60.3346,0,-43.7781,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,9,0.0000,0.0000,1.2856,0.0000
0,0,0,0,0,0,wnv              ,241.7500,40.1450,64.0811,0,-44.8667,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,10,0.0000,0.0000,0.5861,0.0000
0,0,0,0,0,0,salish           ,236.6175,48.8082,230.7758,0,53.6286,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,11,0.0000,0.0000,0.3645,0.0000
0,0,0,0,0,0,X                ,238.4760,47.7610,61.4543,0,-44.9907,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,12,0.0000,0.0000,0.5686,0.0000
0,0,0,0,0,0,NorthAmerica     ,254.0070,38.0010,56.1759,1,-48.4665,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,13,0.0000,0.0000,0.0213,0.0000
0,0,0,0,0,0,nitinat          ,235.4270,45.8800,215.1555,0,49.2650,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,14,0.0000,0.0000,0.2545,0.0000
0,0,0,0,0,0,D                ,239.7320,46.4920,63.2153,0,-43.7104,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,15,0.0000,0.0000,0.4742,0.0000
0,0,0,0,0,0,cnv              ,242.7450,39.9510,62.9645,0,-51.3368,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,16,0.0000,0.0000,0.1436,0.0000
0,0,0,0,0,0,JDF              ,233.7880,46.8830,66.9113,1,-32.3764,1,1.0990,0.0100,1,0,0,0,0,-1.0000,-1.0000,17,0.0000,0.0000,1.0899,0.0000
0,0,0,0,0,0,eelriver         ,235.2600,41.4070,59.0636,0,-41.1066,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,18,0.0000,0.0000,4.8406,0.0000
0,0,0,0,0,0,carson           ,240.6520,38.7620,62.1776,0,-41.4032,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,19,0.0000,0.0000,2.1650,0.0000
0,0,0,0,0,0,Nevada           ,243.9910,36.6180,29.9215,1,-78.2510,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,20,0.0000,0.0000,0.0441,0.0000
0,0,0,0,0,0,DeathValley      ,242.9240,36.3780,236.9077,1,31.5783,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,21,0.0000,0.0000,0.4045,0.0000
0,0,0,0,0,0,SanJacinto       ,243.3470,33.3940,195.8173,1,-18.3216,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,22,0.0000,0.0000,0.3843,0.0000
0,0,0,0,0,0,Elsinore         ,243.7000,32.5460,191.0014,1,-27.2467,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,23,0.0000,0.0000,0.3845,0.0000
0,0,0,0,0,0,SanBernadino     ,243.3500,34.0630,241.9922,1,33.1906,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,24,0.0000,0.0000,6.8238,0.0000
0,0,0,0,0,0,Salton           ,243.8410,33.4870,74.6963,1,-40.2717,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,25,0.0000,0.0000,1.1125,0.0000
0,0,0,0,0,0,san_gabriel      ,241.8350,34.4290,113.8129,1,-57.2296,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,26,0.0000,0.0000,0.5013,0.0000
0,0,0,0,0,0,WhiteWolf        ,241.7320,35.2940,235.2284,1,28.3555,1,0.0000,1.0000,0,0,0,0,0,-1.0000,-1.0000,27,0.0000,0.0000,0.8142,0.0000
0,0,0,0,0,0,WesternMojave    ,242.3600,34.8800,86.3786,1,-46.2583,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,28,0.0000,0.0000,0.4715,0.0000
0,0,0,0,0,0,SouthernIslands  ,241.4010,33.4990,161.9311,1,-42.5686,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,29,0.0000,0.0000,0.4086,0.0000
0,0,0,0,0,0,Pacific          ,240.1320,32.5230,105.8552,1,-50.5903,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,30,0.0000,0.0000,0.7528,0.0000
0,0,0,0,0,0,Chino            ,242.1460,34.0720,240.4058,1,32.3438,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,31,0.0000,0.0000,8.3261,0.0000
0,0,0,0,0,0,labasin          ,241.8190,34.0370,67.4090,0,-39.0453,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,32,0.0000,0.0000,3.3528,0.0000
0,0,0,0,0,0,VerdugoHills     ,241.7160,34.2010,66.2159,1,-37.7303,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,33,0.0000,0.0000,4.1238,0.0000
0,0,0,0,0,0,SanDiego         ,242.9240,32.3840,79.9363,1,-44.5633,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,34,0.0000,0.0000,1.2760,0.0000
0,0,0,0,0,0,Landers          ,243.5550,34.6670,68.1285,1,-38.4631,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,35,0.0000,0.0000,1.3067,0.0000
0,0,0,0,0,0,Helendale        ,243.0720,34.8610,69.4577,1,-38.9143,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,36,0.0000,0.0000,1.1048,0.0000
