lon,lat,corr,other1,name,east_vel,north_vel,east_sig,north_sig,flag,up_vel,up_sig,east_adjust,north_adjust,up_adjust,depth,x,y,z,block_label,model_east_vel,model_north_vel,model_east_vel_residual,model_north_vel_residual,model_east_vel_rotation,model_north_vel_rotation,model_east_elastic_segment,model_north_elastic_segment,model_east_vel_tde,model_north_vel_tde,model_up_vel_tde,model_east_vel_block_strain_rate,model_north_vel_block_strain_rate,model_east_vel_mogi,model_north_vel_mogi,model_up_vel,model_up_vel_residual,model_up_vel_rotation,model_up_elastic_segment,model_up_vel_block_strain_rate,model_up_vel_mogi
224.7720,59.5280,0,14,ab44_PAN,2.6710,5.9470,0.0890,0.1060,1,0,1,0,0,0,0.0000,-2292344.5757,-2274172.7061,5487954.6564,13,-0.8449,0.9628,-3.5159,-4.9842,0.4297,0.3118,1.2747,-0.6489,-0.0000,-0.0021,-0.0123,0.0000,0.0000,0.0000,0.0000,-0.3259,-0.3259,0.0000,0.3382,0.0000,0.0000
225.3530,56.2450,0,46,ab48_PAN,-1.9630,2.8320,0.1440,0.3800,1,0,1,0,0,0,0.0000,-2486300.5038,-2517127.0725,5294028.0097,46,-2.5719,4.5831,-0.6089,1.7511,-7.2919,-1.8515,-4.7242,-6.4344,0.0041,-0.0002,-0.0205,0.0000,0.0000,0.0000,0.0000,-1.3988,-1.3988,0.0000,1.4193,0.0000,0.0000
226.9320,55.5800,0,14,ab49_PAN,1.0700,3.7340,0.2070,0.1180,1,0,1,0,0,0,0.0000,-2457791.2162,-2629394.9631,5252608.4879,13,0.0451,2.3625,-1.0249,-1.3715,0.2786,0.2535,0.2305,-2.1081,0.0030,-0.0009,-0.0259,0.0000,0.0000,0.0000,0.0000,0.0497,0.0497,0.0000,-0.0238,0.0000,0.0000
225.4550,58.4170,0,14,ab50_PAN,-0.3800,1.0740,0.1030,0.1250,1,0,1,0,0,0,0.0000,-2339289.0466,-2376740.9985,5424313.8224,13,-0.3936,1.2870,-0.0136,0.2130,0.3880,0.2934,0.7812,-0.9914,0.0003,-0.0021,-0.0149,0.0000,0.0000,0.0000,0.0000,-0.1417,-0.1417,0.0000,0.1566,0.0000,0.0000
227.0860,56.7980,0,14,ab51_PAN,-3.4730,0.2690,0.1340,0.1690,1,0,1,0,0,0,0.0000,-2374137.4019,-2553624.5420,5327928.7492,13,0.2136,1.4335,3.6866,1.1645,0.3288,0.2493,0.1151,-1.1813,0.0001,-0.0029,-0.0208,0.0000,0.0000,0.0000,0.0000,0.0600,0.0600,0.0000,-0.0391,0.0000,0.0000
228.4010,55.0690,0,14,ais6_PAN,1.5070,1.4730,0.3080,0.3570,1,0,1,0,0,0,0.0000,-2420582.3535,-2726463.3642,5220299.8051,13,0.2437,1.4981,-1.2633,0.0251,0.2626,0.2137,0.0186,-1.2812,0.0003,-0.0033,-0.0319,0.0000,0.0000,0.0000,0.0000,0.0741,0.0741,0.0000,-0.0422,0.0000,0.0000
236.5130,48.3900,0,8,albh_PAN,6.5110,4.3720,0.0680,0.0570,1,0,1,0,0,0,0.0000,-2332979.5871,-3526485.8735,4760825.0431,5,6.7493,4.8782,0.2383,0.5062,3.3277,3.0966,0.2678,0.0100,-3.6894,-1.7916,-0.6342,0.0000,0.0000,0.0000,0.0000,0.6034,0.6034,0.0000,0.0308,0.0000,0.0000
297.6600,82.4940,0,47,alrt_PAN,-2.5460,-1.8080,0.1720,0.2200,1,0,1,0,0,0,0.0000,386131.8000,-736721.9233,6312883.2163,47,-2.4744,-0.6553,0.0716,1.1527,-2.4587,-0.8003,0.0172,-0.1431,-0.0015,-0.0019,-0.0007,0.0000,0.0000,0.0000,0.0000,-0.0143,-0.0143,0.0000,0.0150,0.0000,0.0000
237.8580,48.1740,0,13,arli_PAN,4.2960,3.0500,0.0890,0.0780,1,0,1,0,0,0,0.0000,-2259093.9074,-3595446.7562,4744850.7671,12,4.3207,3.3064,0.0247,0.2564,3.1736,2.5320,0.3667,-0.2423,-1.5138,-0.5321,-0.0171,0.0000,0.0000,0.0000,0.0000,0.1151,0.1151,0.0000,-0.0980,0.0000,0.0000
237.3300,42.1810,0,4,ashl_PAN,-1.9500,6.7510,0.0980,0.0840,1,0,1,0,0,0,0.0000,-2547017.7720,-3971961.0150,4275579.2153,8,-2.5565,6.6119,-0.6065,-0.1391,-3.7233,5.9785,-0.1945,-0.6085,-0.9723,-0.0249,-0.1256,0.0000,0.0000,0.0000,0.0000,0.0125,0.0125,0.0000,0.1131,0.0000,0.0000
