lon1,lat1,dep1,lon2,lat2,dep2,lon3,lat3,dep3,mesh_idx,strike_slip_rate,dip_slip_rate,strike_slip_rate_kinematic,dip_slip_rate_kinematic,strike_slip_coupling,dip_slip_coupling
232.06,49.636,0.0,232.155,49.468,0.0,232.174,49.619,-3.1,0,-3.1367363728790334,26.750992941766025,-5.844814483040064,40.13628202105865,0.5417323497597367,0.6649075757207317
232.411,49.299,-3.8,232.173,49.109,0.0,232.41500000000002,49.088,-2.1,0,1.144667223890552,28.354794802734823,1.7921222438364026,38.03971356950269,0.6254394754163933,0.7438902818235432
234.663,43.131,0.0,234.711,42.959,0.0,234.957,43.141,-3.6,0,-1.1517115544907552,18.757163768568244,-3.80701724118245,24.36849284354372,0.2993789730905317,0.7695534660966371
235.01600000000002,40.553,0.0,235.0,40.375,0.0,235.122,40.45,-3.7,0,1.8246195248784958,11.797764679910197,3.15814875732417,25.36111311260936,0.6981592275817357,0.4604901642660154
234.215,47.089,-2.3,234.514,47.122,-4.8,234.43099999999998,47.282,-4.8,0,-0.6848506040485216,23.872281671816832,-0.9376180346206944,25.782095479666282,0.5822984437020605,0.9256170967789441
232.16500000000002,49.288,0.0,232.173,49.109,0.0,232.411,49.299,-3.8,0,-13.791971784066174,22.903178308824497,-22.387460257940702,31.067139593974524,0.6174080028062968,0.7362685197646658
235.189,41.661,-4.5,234.916,41.672,-2.1,234.963,41.518,-2.0,0,8.149227214436236,10.42635586188587,11.570389815582033,15.386924978125649,0.7169170266468478,0.678508717593437
235.236,41.503,-4.6,235.189,41.661,-4.5,234.963,41.518,-2.0,0,6.370068728222503,11.345450066628098,9.135162585551043,17.137301648782056,0.7136119192393212,0.6622199516167542
235.248,41.188,-4.2,235.276,41.348,-4.6,235.05200000000002,41.214,-2.0,0,4.173571787253054,13.666029855618838,5.761855925327438,20.033700975725253,0.7540719569752075,0.6807442096368269
234.951,42.568,-2.7,234.80700000000002,42.44,0.0,235.09699999999998,42.386,-4.2,0,3.1378424387552966,9.037553692184828,9.08721686595652,12.61034904791066,0.3790864937784785,0.7250579618532423
235.269,40.744,-6.5,235.312,40.919,-6.5,235.058,40.907,0.0,0,-0.7344207277703996,15.050925714535108,-0.6389453063152928,23.19392458488477,0.7412964614588057,0.6455681770452958
234.047,47.495,-2.2,234.162,47.276,-2.5,234.334,47.443,-4.7,0,-5.438787112769439,29.19908731396434,-9.485387790311254,31.408633799419547,0.575989053056439,0.9296349091000995
235.269,40.744,-6.5,235.058,40.907,0.0,235.055,40.729,0.0,0,3.2479876779998347,14.778132673774675,4.673646454288672,23.277956180570527,0.7529439883337107,0.6320473997265823
233.725,47.955,-2.3,233.893,48.09,-4.5,233.588,48.137,-2.0,0,-2.6293087138087867,30.373685188305537,-4.560897579212849,34.22666384958206,0.582730040585185,0.8872246238263316
234.162,47.276,-2.5,234.215,47.089,-2.3,234.43099999999998,47.282,-4.8,0,-2.082181940384363,23.89494016624999,-3.3099536686723,25.646030244779965,0.5882862953113044,0.9314302165327432
235.09300000000002,42.2,-4.3,234.862,42.16,-2.0,234.923,42.001,-2.4,0,3.781929386982631,10.503161177933485,7.5681819278732405,15.258679750542314,0.5329946742531927,0.6931047773714445
234.957,43.141,-3.6,234.711,42.959,0.0,235.013,42.979,-4.2,0,-2.321558328038081,17.424210418726023,-8.444217334340749,23.256032961320315,0.2733664699718679,0.7490379763505627
232.155,49.468,0.0,232.16500000000002,49.288,0.0,232.411,49.299,-3.8,0,-12.993742288445683,22.42205797507719,-22.048363110002214,31.597170257448667,0.5907869924090827,0.7085574106197411
235.13299999999998,42.007,-4.5,235.09300000000002,42.2,-4.3,234.923,42.001,-2.4,0,3.5087324835167606,10.407457044199075,6.95480023104858,15.69145019615243,0.5378109962639387,0.66768168396267
235.276,41.348,-4.6,235.036,41.366,-2.2,235.05200000000002,41.214,-2.0,0,7.05986985609945,12.590454473884167,9.480615176015021,18.295144211672323,0.7610226290393248,0.6872979949327408
234.914,41.826,-2.0,235.166,41.851,-4.5,234.923,42.001,-2.4,0,5.108126621875211,10.667326877633851,8.469215275543291,15.907698103475354,0.6262266022698054,0.67337138814098
233.488,48.49,-4.2,233.24200000000002,48.316,0.0,233.52100000000002,48.295,-2.7,0,1.8478249182243514,30.2367007517212,2.981532483391105,35.43480738861431,0.6106858692076529,0.8527964356838386
233.893,48.09,-4.5,233.786,48.221,-4.6,233.588,48.137,-2.0,0,1.7098692067365189,30.196713334602634,2.944029236717326,34.63040471882822,0.5717953577739934,0.871670680027219
233.24200000000002,48.316,0.0,233.488,48.49,-4.2,233.265,48.528,-2.5,0,4.281030128034109,29.603696182282455,6.899092917235127,35.12434749011966,0.616825185454783,0.8421851221019648
235.166,41.851,-4.5,235.13299999999998,42.007,-4.5,234.923,42.001,-2.4,0,4.839713852189806,10.073293561781556,8.596350604151922,15.433383033177194,0.5860411751505672,0.6563380572820244
232.74200000000002,48.885,-2.5,232.7,48.71,0.0,233.011,48.768,-3.0,0,8.755444690572146,27.41024826392692,13.520618507659709,34.36914126792463,0.6461067511784592,0.7962429182360389
234.663,43.131,0.0,234.957,43.141,-3.6,234.813,43.303,-2.4,0,-1.1516022734438438,18.37690469125218,-3.861118921197985,24.27716652355906,0.2945700655865994,0.756747689303224
234.535,46.06,-2.0,234.82,45.899,-4.3,234.833,46.068,-4.7,0,-4.983379022543076,19.964284616373348,-8.252395639309036,23.684651294280144,0.578736006636909,0.8400056901010857
234.73399999999998,45.343,-2.4,234.92700000000002,45.258,-4.5,234.878,45.435,-4.1,0,-5.63707644933417,17.422097206754675,-10.6861530372043,22.282674573509397,0.5029544468004997,0.7780847198297086
234.82,45.899,-4.3,234.535,46.06,-2.0,234.588,45.868,-2.1,0,-4.632361593809285,20.419866847604826,-7.5497492430357696,23.90783943675082,0.5848137325322826,0.8513304022473057
234.73399999999998,45.343,-2.4,234.767,45.17,-2.6,234.92700000000002,45.258,-4.5,0,-5.511946955541452,17.600746826349805,-10.441827695656762,22.357760135025103,0.5022526039459991,0.783616822777825
235.269,40.744,-6.5,235.055,40.729,0.0,235.239,40.568,-6.5,0,0.3513000655585567,14.275763473771132,0.9297380449398815,24.292054326379883,0.7169233348020494,0.5837555438937575
234.80700000000002,42.44,0.0,234.911,42.282,-2.2,235.09699999999998,42.386,-4.2,0,-0.23458745930784225,11.459437996188003,0.1969002875187016,16.018635228869783,0.4223136987077468,0.7197745590992535
235.239,40.568,-6.5,235.055,40.729,0.0,235.01600000000002,40.553,0.0,0,-0.3408255409972119,13.80479731612388,-0.01217511281294037,24.645886800870358,0.7248820663977079,0.5554992344384382
234.66899999999998,42.108,0.0,234.699,41.93,0.0,234.923,42.001,-2.4,0,5.251784646425969,11.05895728362278,8.941674597742804,15.348966934082398,0.6144835607303031,0.7239469371770089
234.711,42.959,0.0,234.921,42.84,-2.8,235.013,42.979,-4.2,0,1.5365679106937826,8.853588884819077,6.6611581093212635,11.84831114205474,0.28171938268944535,0.7547502133882166
234.916,41.672,-2.1,235.189,41.661,-4.5,235.058,41.755,-3.4,0,4.285556967515312,11.798775308879394,6.474176988366139,17.716745635469493,0.6884527299664092,0.6667493843966255
234.862,42.16,-2.0,234.66899999999998,42.108,0.0,234.923,42.001,-2.4,0,4.420367247355493,10.95262380784011,8.162550570925163,15.30797465992896,0.5732363004489306,0.7195763456775272
235.036,41.366,-2.2,235.236,41.503,-4.6,234.963,41.518,-2.0,0,8.177895723878637,11.241909518886546,11.178049517221439,16.491708863498985,0.7442774784526147,0.6815623842631401
232.7,48.71,0.0,232.918,48.602,0.0,233.011,48.768,-3.0,0,10.227960641006941,27.098314795175675,15.672885870516087,33.22069892490927,0.6513545886780565,0.8145224002468486
