lon,lat,corr,other1,name,east_vel,north_vel,east_sig,north_sig,flag,up_vel,up_sig,east_adjust,north_adjust,up_adjust,depth,x,y,z,block_label,model_east_vel,model_north_vel,model_east_vel_residual,model_north_vel_residual,model_east_vel_rotation,model_north_vel_rotation,model_east_elastic_segment,model_north_elastic_segment,model_east_vel_tde,model_north_vel_tde,model_up_vel_tde,model_east_vel_block_strain_rate,model_north_vel_block_strain_rate,model_east_vel_mogi,model_north_vel_mogi,model_up_vel,model_up_vel_residual,model_up_vel_rotation,model_up_elastic_segment,model_up_vel_block_strain_rate,model_up_vel_mogi
234.5990,46.7000,0,0,NGH1_ACO,28.2000,8.6000,4.5000,4.8000,1,0,1,0,0,0,0.0000,-2529731.1063,-3559545.9027,4634052.7573,14,25.3762,13.2476,-2.8238,4.6476,2.2109,6.5614,0.4187,0.7134,-23.5840,-7.3995,2.4669,0.0000,0.0000,0.0000,0.0000,-2.3446,-2.3446,0.0000,-0.1223,0.0000,0.0000
235.0340,45.3020,0,0,NCL1_ACO,20.8000,23.2000,6.5000,6.8000,1,0,1,0,0,0,0.0000,-2566681.4114,-3670234.4923,4526132.6500,14,19.4412,15.8575,-1.3588,-7.3425,2.5145,6.6063,0.3838,-0.0704,-17.3105,-9.1808,2.2700,0.0000,0.0000,0.0000,0.0000,-2.2856,-2.2856,0.0000,0.0156,0.0000,0.0000
234.8060,44.4290,0,0,NNP1_ACO,20.5000,19.8000,4.8000,4.9000,1,0,1,0,0,0,0.0000,-2620711.8899,-3715921.9964,4457369.6693,8,17.4807,18.1084,-3.0193,-1.6916,2.3534,11.1116,0.6587,1.7920,-15.7859,-8.7888,2.4942,0.0000,0.0000,0.0000,0.0000,-1.8980,-1.8980,0.0000,-0.5962,0.0000,0.0000
234.8960,43.5730,0,0,NGH1_ACO,22.1000,16.8000,9.2000,9.7000,1,0,1,0,0,0,0.0000,-2652873.6929,-3774097.3545,4388940.8506,8,15.5953,16.5786,-6.5047,-0.2214,-0.0501,10.9277,0.5190,0.2604,-16.1644,-5.9114,2.1565,0.0000,0.0000,0.0000,0.0000,-2.1342,-2.1342,0.0000,-0.0223,0.0000,0.0000
224.7720,59.5280,0,14,ab44_PAN,2.6710,5.9470,0.0890,0.1060,1,0,1,0,0,0,0.0000,-2292344.5757,-2274172.7061,5487954.6564,13,-0.8511,0.9550,-3.5221,-4.9920,0.4125,0.2922,1.2636,-0.6609,0.0001,-0.0019,-0.0135,0.0000,0.0000,0.0000,0.0000,-0.3215,-0.3215,0.0000,0.3350,0.0000,0.0000
225.3530,56.2450,0,46,ab48_PAN,-1.9630,2.8320,0.1440,0.3800,1,0,1,0,0,0,0.0000,-2486300.5038,-2517127.0725,5294028.0097,46,-2.5932,4.5996,-0.6302,1.7676,-7.3114,-1.8082,-4.7228,-6.4079,0.0047,0.0001,-0.0222,0.0000,0.0000,0.0000,0.0000,-1.3981,-1.3981,0.0000,1.4203,0.0000,0.0000
226.9320,55.5800,0,14,ab49_PAN,1.0700,3.7340,0.2070,0.1180,1,0,1,0,0,0,0.0000,-2457791.2162,-2629394.9631,5252608.4879,13,0.0280,2.3465,-1.0420,-1.3875,0.2635,0.2352,0.2320,-2.1108,0.0035,-0.0005,-0.0279,0.0000,0.0000,0.0000,0.0000,0.0507,0.0507,0.0000,-0.0228,0.0000,0.0000
225.4550,58.4170,0,14,ab50_PAN,-0.3800,1.0740,0.1030,0.1250,1,0,1,0,0,0,0.0000,-2339289.0466,-2376740.9985,5424313.8224,13,-0.4027,1.2757,-0.0227,0.2017,0.3713,0.2742,0.7735,-0.9995,0.0005,-0.0019,-0.0162,0.0000,0.0000,0.0000,0.0000,-0.1396,-0.1396,0.0000,0.1557,0.0000,0.0000
227.0860,56.7980,0,14,ab51_PAN,-3.4730,0.2690,0.1340,0.1690,1,0,1,0,0,0,0.0000,-2374137.4019,-2553624.5420,5327928.7492,13,0.1966,1.4168,3.6696,1.1478,0.3128,0.2311,0.1158,-1.1831,0.0003,-0.0026,-0.0226,0.0000,0.0000,0.0000,0.0000,0.0610,0.0610,0.0000,-0.0384,0.0000,0.0000
228.4010,55.0690,0,14,ais6_PAN,1.5070,1.4730,0.3080,0.3570,1,0,1,0,0,0,0.0000,-2420582.3535,-2726463.3642,5220299.8051,13,0.2277,1.4822,-1.2793,0.0092,0.2475,0.1963,0.0191,-1.2831,0.0007,-0.0028,-0.0343,0.0000,0.0000,0.0000,0.0000,0.0753,0.0753,0.0000,-0.0410,0.0000,0.0000
236.5130,48.3900,0,8,albh_PAN,6.5110,4.3720,0.0680,0.0570,1,0,1,0,0,0,0.0000,-2332979.5871,-3526485.8735,4760825.0431,5,6.7278,4.8548,0.2168,0.4828,3.1857,2.9305,0.2297,-0.0380,-3.7718,-1.8862,-0.6288,0.0000,0.0000,0.0000,0.0000,0.4952,0.4952,0.0000,0.1336,0.0000,0.0000
297.6600,82.4940,0,47,alrt_PAN,-2.5460,-1.8080,0.1720,0.2200,1,0,1,0,0,0,0.0000,386131.8000,-736721.9233,6312883.2163,47,-2.4666,-0.6654,0.0794,1.1426,-2.4510,-0.8105,0.0173,-0.1430,-0.0017,-0.0020,-0.0008,0.0000,0.0000,0.0000,0.0000,-0.0142,-0.0142,0.0000,0.0150,0.0000,0.0000
237.8580,48.1740,0,13,arli_PAN,4.2960,3.0500,0.0890,0.0780,1,0,1,0,0,0,0.0000,-2259093.9074,-3595446.7562,4744850.7671,12,4.3601,3.3288,0.0641,0.2788,3.2415,2.6254,0.5069,-0.0981,-1.6255,-0.6054,-0.0104,0.0000,0.0000,0.0000,0.0000,0.1056,0.1056,0.0000,-0.0952,0.0000,0.0000
237.3300,42.1810,0,4,ashl_PAN,-1.9500,6.7510,0.0980,0.0840,1,0,1,0,0,0,0.0000,-2547017.7720,-3971961.0150,4275579.2153,8,-2.5800,6.5936,-0.6300,-0.1574,-3.7374,5.9442,-0.2086,-0.6090,-0.9487,-0.0404,-0.1360,0.0000,0.0000,0.0000,0.0000,0.0153,0.0153,0.0000,0.1207,0.0000,0.0000
242.8460,34.4680,0,28,avry_PAN,-12.3380,13.3290,0.1940,0.1090,1,0,1,0,0,0,0.0000,-2395827.9845,-4670997.5090,3603629.0043,28,-12.9159,14.0777,-0.5779,0.7487,-12.4018,14.4690,0.5315,0.3836,-0.0174,0.0076,-0.0109,0.0000,0.0000,0.0000,0.0000,-0.3420,-0.3420,0.0000,0.3529,0.0000,0.0000
234.8650,48.8350,0,8,bamf_PAN,10.1030,6.8710,0.0850,0.0840,1,0,1,0,0,0,0.0000,-2412079.9884,-3427590.0446,4793521.4694,5,9.7223,7.1732,-0.3807,0.3022,2.9971,2.6838,0.6290,0.0385,-7.3542,-4.5279,-2.0697,0.0000,0.0000,0.0000,0.0000,2.2162,2.2162,0.0000,-0.1465,0.0000,0.0000
242.7950,40.4130,0,17,bamo_PAN,-3.0240,0.8580,0.0570,0.0700,1,0,1,0,0,0,0.0000,-2216440.3074,-4311800.8313,4127967.7102,16,-3.3262,0.4324,-0.3022,-0.4256,-3.0435,0.0328,0.3972,-0.4172,-0.1146,0.0176,-0.0061,0.0000,0.0000,0.0000,0.0000,-0.1050,-0.1050,0.0000,0.1110,0.0000,0.0000
236.5710,48.4290,0,8,bces_PAN,6.1920,3.9210,0.1720,0.1040,1,0,1,0,0,0,0.0000,-2327622.7712,-3526140.4061,4763702.0828,5,6.4645,4.7190,0.2725,0.7980,3.1767,2.9392,0.1945,-0.0248,-3.4823,-1.7550,-0.5082,0.0000,0.0000,0.0000,0.0000,0.0990,0.0990,0.0000,0.4092,0.0000,0.0000
237.3430,49.1040,0,14,bclc_PAN,4.0350,2.6880,0.0960,0.1270,1,0,1,0,0,0,0.0000,-2249461.0030,-3509686.6748,4813146.1750,11,3.9804,3.3179,-0.0546,0.6299,3.2700,2.6985,0.7078,0.1933,-1.4183,-0.8127,0.0012,0.0000,0.0000,0.0000,0.0000,0.1520,0.1520,0.0000,-0.1532,0.0000,0.0000
236.8530,49.1150,0,14,bcli_PAN,5.5790,3.4500,0.0900,0.0890,1,0,1,0,0,0,0.0000,-2278888.3080,-3489547.1672,4813946.4173,11,4.4025,3.5214,-1.1765,0.0714,3.2455,2.4962,0.5949,0.0562,-1.7519,-1.0814,-0.0552,0.0000,0.0000,0.0000,0.0000,0.1865,0.1865,0.0000,-0.1313,0.0000,0.0000
237.4610,49.2210,0,14,bcmr_PAN,4.1070,2.0250,0.0950,0.1070,1,0,1,0,0,0,0.0000,-2236936.8553,-3506018.8736,4821648.7455,11,3.6685,3.1908,-0.4385,1.1658,3.1927,2.7472,0.7940,0.2979,-1.2698,-0.7415,0.0160,0.0000,0.0000,0.0000,0.0000,0.1725,0.1725,0.0000,-0.1884,0.0000,0.0000
233.1570,50.5440,0,14,bcov_PAN,2.7260,2.8150,0.0650,0.1090,1,0,1,0,0,0,0.0000,-2426331.1789,-3238274.2404,4916385.7066,11,2.1976,3.2335,-0.5284,0.4185,2.1630,0.9652,0.8627,-0.6547,-0.8973,-1.6136,-0.7102,0.0000,0.0000,0.0000,0.0000,1.1229,1.1229,0.0000,-0.4127,0.0000,0.0000
