lon1,lat1,dep1,lon2,lat2,dep2,lon3,lat3,dep3,mesh_idx,strike_slip_rate,dip_slip_rate,strike_slip_rate_kinematic,dip_slip_rate_kinematic,strike_slip_coupling,dip_slip_coupling
232.06,49.636,0.0,232.155,49.468,0.0,232.174,49.619,-3.1,0,-3.117197174122167,26.86009934069057,-5.694232740144425,40.10731945309668,0.5534822372344042,0.6679253845660995
232.411,49.299,-3.8,232.173,49.109,0.0,232.41500000000002,49.088,-2.1,0,1.2323677150913652,28.72448174045576,1.9523224382951074,38.02444475732307,0.6201834847477472,0.7538348598385307
234.663,43.131,0.0,234.711,42.959,0.0,234.957,43.141,-3.6,0,-1.8889125514340839,21.242430563481857,-3.924798212559736,24.49728952080568,0.48180256579827513,0.8670863395483009
235.01600000000002,40.553,0.0,235.0,40.375,0.0,235.122,40.45,-3.7,0,1.912741880399873,11.66326003399054,3.392120541146312,25.24211229550724,0.6799115279631948,0.4591228144177279
234.215,47.089,-2.3,234.514,47.122,-4.8,234.43099999999998,47.282,-4.8,0,-0.20048362598523442,29.937084511603285,-1.4261378048107005,31.292920864858104,0.12380296984712148,0.9564117310976171
232.16500000000002,49.288,0.0,232.173,49.109,0.0,232.411,49.299,-3.8,0,-13.674610205239686,23.24971289961948,-22.247397224269456,31.14883946815771,0.6162240747256105,0.7452924386160811
235.189,41.661,-4.5,234.916,41.672,-2.1,234.963,41.518,-2.0,0,8.167046190952398,10.65265408817508,11.721035407152755,15.153214374597752,0.7092057569156819,0.7042618391102169
235.236,41.503,-4.6,235.189,41.661,-4.5,234.963,41.518,-2.0,0,6.382410237484896,11.544169286987842,9.313504457478217,16.927429533076918,0.7018294134143519,0.6826672109591021
235.248,41.188,-4.2,235.276,41.348,-4.6,235.05200000000002,41.214,-2.0,0,4.236714373768981,13.77020462875531,5.974044545384373,19.867334123740363,0.7403549969019411,0.6925403177022119
234.951,42.568,-2.7,234.80700000000002,42.44,0.0,235.09699999999998,42.386,-4.2,0,3.7379694251721456,9.589071735538486,9.257717753801998,12.371081253837673,0.4263808227561311,0.781139813090972
235.269,40.744,-6.5,235.312,40.919,-6.5,235.058,40.907,0.0,0,-0.5628500591543092,15.104268880840314,-0.3914283230783724,23.102502026174577,0.7248687029775618,0.6515552035106434
234.047,47.495,-2.2,234.162,47.276,-2.5,234.334,47.443,-4.7,0,-1.2577651827982885,30.28181820726545,-9.383722107510081,31.67527471080828,0.1333108396070279,0.9559364991362532
235.269,40.744,-6.5,235.058,40.907,0.0,235.055,40.729,0.0,0,3.32100469547151,14.803054877406824,4.897078669835423,23.132966743397702,0.7373927013388439,0.6383387383797965
233.725,47.955,-2.3,233.893,48.09,-4.5,233.588,48.137,-2.0,0,-1.5181749255527215,31.307974874199438,-4.427479039528247,34.396572652133834,0.3463671275450776,0.909950226789479
234.162,47.276,-2.5,234.215,47.089,-2.3,234.43099999999998,47.282,-4.8,0,-0.5256919193202169,29.99607082220125,-4.38299625827246,31.21409447766822,0.12749628012211875,0.9607526335580389
235.09300000000002,42.2,-4.3,234.862,42.16,-2.0,234.923,42.001,-2.4,0,4.040033291600567,11.049569984883258,7.768928368682083,15.053941939985833,0.5458853687888543,0.7378391152621181
234.957,43.141,-3.6,234.711,42.959,0.0,235.013,42.979,-4.2,0,-3.623944557372817,19.585321988627218,-8.579282327230231,23.35624767110474,0.4227488634063961,0.8384696582320293
232.155,49.468,0.0,232.16500000000002,49.288,0.0,232.411,49.299,-3.8,0,-12.99477547497406,22.68182921510546,-21.90774912741542,31.664172755324522,0.5949290673190328,0.7150791153918747
235.13299999999998,42.007,-4.5,235.09300000000002,42.2,-4.3,234.923,42.001,-2.4,0,3.678416879395203,10.896415830718999,7.1581420566072325,15.492438044952934,0.5408911912873405,0.7070603276862427
235.276,41.348,-4.6,235.036,41.366,-2.2,235.05200000000002,41.214,-2.0,0,7.068251570756494,12.702193108127574,9.660098756171863,18.091019378901535,0.7490966855504113,0.7020326475259826
234.914,41.826,-2.0,235.166,41.851,-4.5,234.923,42.001,-2.4,0,5.236420963232039,11.090317460098609,8.658330035852742,15.69777221556609,0.624918449864987,0.7090780470515683
233.488,48.49,-4.2,233.24200000000002,48.316,0.0,233.52100000000002,48.295,-2.7,0,1.5395007088102906,30.96342033919904,3.1429175918317003,35.53191274287966,0.483619729975791,0.8708985481602116
233.893,48.09,-4.5,233.786,48.221,-4.6,233.588,48.137,-2.0,0,1.1430757849387927,31.063890053918644,3.1027520360824825,34.762048724778765,0.36316717961817807,0.8932691986463015
233.24200000000002,48.316,0.0,233.488,48.49,-4.2,233.265,48.528,-2.5,0,3.6356232601976135,30.24835910467648,7.067863144416045,35.1925984203063,0.5117203977272462,0.8588614335277706
235.166,41.851,-4.5,235.13299999999998,42.007,-4.5,234.923,42.001,-2.4,0,4.940029249220757,10.466809700553847,8.777786325230636,15.216942302440316,0.5825433477751245,0.6910832762150202
232.74200000000002,48.885,-2.5,232.7,48.71,0.0,233.011,48.768,-3.0,0,8.332717732629655,27.85225648096295,13.68554325424531,34.35346462735542,0.6078077658150451,0.8094859622468211
234.663,43.131,0.0,234.957,43.141,-3.6,234.813,43.303,-2.4,0,-1.9643386650697998,21.06280172861766,-3.9755315969866842,24.412397363313985,0.49397280602060495,0.8627231320427604
234.535,46.06,-2.0,234.82,45.899,-4.3,234.833,46.068,-4.7,0,-6.276398809943083,25.526594336508534,-10.265956300602529,26.954549143029382,0.603792623594122,0.9461051424494578
234.73399999999998,45.343,-2.4,234.92700000000002,45.258,-4.5,234.878,45.435,-4.1,0,-10.056807342495757,22.631460238061017,-12.985059496008521,24.263092015814177,0.7670626210464567,0.9318924896949595
234.82,45.899,-4.3,234.535,46.06,-2.0,234.588,45.868,-2.1,0,-6.170968724507933,25.96261509156468,-9.570089254051055,27.15676027426531,0.6369994367173827,0.9552676724196338
234.73399999999998,45.343,-2.4,234.767,45.17,-2.6,234.92700000000002,45.258,-4.5,0,-10.108773981259194,22.713401638487042,-12.770444734122812,24.229739438691645,0.7844902929262345,0.9366624529576234
235.269,40.744,-6.5,235.055,40.729,0.0,235.239,40.568,-6.5,0,0.4829813763446948,14.260710570198185,1.1699601906844066,24.186259462987493,0.6989787318530729,0.5870007859790582
234.80700000000002,42.44,0.0,234.911,42.282,-2.2,235.09699999999998,42.386,-4.2,0,-0.019371010041033847,12.262743358521085,0.47166586197869265,15.923448293267327,0.45979191582788187,0.7731681504550415
235.239,40.568,-6.5,235.055,40.729,0.0,235.01600000000002,40.553,0.0,0,-0.18213446014835882,13.785449458014781,0.234195598576747,24.554936108052658,0.7076258046298939,0.55827473698903
234.66899999999998,42.108,0.0,234.699,41.93,0.0,234.923,42.001,-2.4,0,5.595089535337543,11.647640175992692,9.138345830285402,15.138326763293747,0.6334367052169316,0.7721993348999946
234.711,42.959,0.0,234.921,42.84,-2.8,235.013,42.979,-4.2,0,2.6536114604443934,9.691287051883444,6.873983292443256,11.634404401789254,0.4140391133108021,0.8373817745030372
234.916,41.672,-2.1,235.189,41.661,-4.5,235.058,41.755,-3.4,0,4.379989650168067,12.148531618999126,6.685260213250984,17.535205932915574,0.6803605408350468,0.6939365671185191
234.862,42.16,-2.0,234.66899999999998,42.108,0.0,234.923,42.001,-2.4,0,4.769590401408187,11.559423379654518,8.365102719283016,15.102578122445095,0.5943463522011816,0.7686116093594049
235.036,41.366,-2.2,235.236,41.503,-4.6,234.963,41.518,-2.0,0,8.169175018586122,11.394934911474618,11.335605447060061,16.266445962616274,0.7338561887703241,0.7010274734424069
232.7,48.71,0.0,232.918,48.602,0.0,233.011,48.768,-3.0,0,9.538529514308557,27.56871776310903,15.843717894804318,33.20199635892229,0.6011975573239446,0.8291764847937151
232.155,49.468,0.0,232.34300000000002,49.605,-6.5,232.174,49.619,-3.1,0,0.6881838193517187,26.210572066429698,1.212123792174408,39.83227160155516,0.5456726099680231,0.6561277615207814
233.918,47.343,0.0,234.162,47.276,-2.5,234.047,47.495,-2.2,0,-1.374001074633512,30.785486067400516,-8.912124688321583,31.964949716385092,0.1527667613444722,0.9630407168955939
234.951,42.568,-2.7,235.09699999999998,42.386,-4.2,235.112,42.551,-4.7,0,2.6285898787598403,9.838887209708158,7.526906139624714,13.117759511283424,0.37803784592185824,0.7562465303418476
234.514,47.122,-4.8,234.215,47.089,-2.3,234.377,46.998,-3.3,0,-0.5973322047147358,29.63354210985062,-4.399854782391834,30.839952973730007,0.14085787311104866,0.9605858395677811
234.837,45.75,-4.2,234.82,45.899,-4.3,234.588,45.868,-2.1,0,-6.943819065035987,25.159421224362383,-10.27373829606412,26.594392814732714,0.6672090480907169,0.9451463529504394
234.047,47.495,-2.2,234.334,47.443,-4.7,234.225,47.622,-4.5,0,-0.8501505071238439,30.95260106455329,-6.1814587772155924,32.66931616913727,0.13728717594588546,0.9473572837213264
234.334,47.443,-4.7,234.162,47.276,-2.5,234.43099999999998,47.282,-4.8,0,-0.6193258662680808,30.84747832697059,-5.236270756294946,32.354880125497125,0.11664693900538105,0.9533346433706209
234.90300000000002,45.053,-4.2,234.767,45.17,-2.6,234.709,44.938,-1.9,0,-11.962212644372723,21.195193766956276,-14.761010973316878,22.63228078253586,0.8048723297573362,0.9357894279733677
234.92700000000002,45.258,-4.5,235.1,45.327,-6.5,234.878,45.435,-4.1,0,-9.605265084217539,22.064309133383873,-12.771328524985869,24.24218398706936,0.7438672246496971,0.9090140988420096
234.933,43.458,-4.2,234.813,43.303,-2.4,235.003,43.296,-4.7,0,-3.1045881095635655,19.909942959047587,-6.292969050053202,23.810811873742722,0.4926366292200398,0.8360387161287408
234.921,42.84,-2.8,235.201,42.842,-6.5,235.013,42.979,-4.2,0,2.1005243541781455,9.094993644856089,6.740068021941653,11.605522949267424,0.3403795591888862,0.7895315876840685
234.643,45.671,-2.1,234.837,45.75,-4.2,234.588,45.868,-2.1,0,-5.712757800220506,25.985546240375214,-8.066578237951404,27.268653400921757,0.6977328628397937,0.952178984388424
232.74200000000002,48.885,-2.5,233.011,48.768,-3.0,232.97899999999998,48.929,-4.8,0,8.285392282958169,26.797088214272158,13.971382859108793,34.28170051689543,0.5919353302341905,0.7802957486960287
233.95,47.654,-2.2,234.047,47.495,-2.2,234.225,47.622,-4.5,0,-0.5652763377980069,31.613831485225653,-3.358428997364033,33.33535173986597,0.16777906934019188,0.9482522724965242
234.422,46.406,-2.0,234.638,46.35,-3.6,234.566,46.524,-3.5,0,-2.5044267475016015,27.978816730663173,-6.259939662652233,29.12254525959265,0.3969384258633638,0.960067588833745
234.74,43.733,-2.4,234.52100000000002,43.652,0.0,234.736,43.555,-2.3,0,-6.560225945461842,20.132804154999103,-9.642046366322774,22.334937029577603,0.6796078277740193,0.9013360642507592
234.767,45.17,-2.6,234.566,45.053,0.0,234.709,44.938,-1.9,0,-12.852322105596256,21.168527547320753,-15.522634952860088,22.267239921356914,0.8232677381544307,0.9501195714718096
235.236,41.503,-4.6,235.036,41.366,-2.2,235.276,41.348,-4.6,0,6.879541504663327,11.941109093689597,9.73795071492519,17.467599892944094,0.7226270567094447,0.6837369295774207
234.638,46.35,-3.6,234.736,46.461,-4.7,234.566,46.524,-3.5,0,-2.3836254514760915,27.694887706844963,-6.066262590676882,29.109962987316003,0.38753680922209305,0.9506002504618782
234.909,44.529,-3.8,235.123,44.617,-6.5,234.95999999999998,44.719,-4.4,0,-8.129726345975495,18.401936304780026,-10.808532150823268,21.134869670122256,0.7516536677378378,0.8705302793467975
233.786,48.221,-4.6,233.52100000000002,48.295,-2.7,233.588,48.137,-2.0,0,1.1794850429034247,31.127604923825306,2.8477144160747,35.028372909091296,0.40801625034429595,0.888247739958817
234.12900000000002,47.77,-4.4,234.024,47.926,-4.5,233.84199999999998,47.804,-2.3,0,0.030245644386600833,31.54943353518677,0.0995253405022769,34.00689793698595,0.2288941532849157,0.9275555727533429
234.813,43.303,-2.4,234.933,43.458,-4.2,234.756,43.43,-2.3,0,-1.0802481210077932,21.037262693039217,-1.9854235597276855,24.473627828770844,0.5420792353723273,0.859487044045536
235.201,42.842,-6.5,234.921,42.84,-2.8,235.048,42.708,-4.3,0,2.04787446037441,9.331724006066086,6.752336544518215,12.040530820303331,0.33363314862510574,0.7811549002424102
233.50900000000001,48.004,0.0,233.725,47.955,-2.3,233.588,48.137,-2.0,0,-1.2436245876858774,31.97840237299072,-3.4085309722339687,34.73493770801149,0.3686020242727095,0.9203949488167223
234.248,46.938,-2.1,234.061,46.813,0.0,234.32,46.758,-2.1,0,-1.012739987449873,29.618737563659593,-5.060836860275728,30.4418483832442,0.21086961048010996,0.9726326554256225
234.628,44.53,0.0,234.909,44.529,-3.8,234.791,44.646,-2.2,0,-8.392324103786036,19.67811534202204,-10.379262413435868,21.363208263378723,0.8080894677048188,0.9210684840255298
233.95,47.654,-2.2,234.12900000000002,47.77,-4.4,233.84199999999998,47.804,-2.3,0,0.21190081796354535,31.803856035924376,0.9749203384271432,33.86132829442144,0.21473292307406813,0.9390878181602667
232.57999999999998,49.168,-4.2,232.411,49.299,-3.8,232.41500000000002,49.088,-2.1,0,2.1498585868979143,27.793214971937655,3.519610191309708,37.7929232112899,0.6048691404589128,0.7337652820982965
234.839,44.265,-2.7,235.12,44.262,-6.5,234.936,44.401,-4.1,0,-6.765583359666054,18.853419028848233,-9.341674928440327,22.08292338748089,0.7234363019023229,0.8535607184555741
234.723,46.182,-4.0,234.535,46.06,-2.0,234.833,46.068,-4.7,0,-4.448172457571952,26.594438302424553,-7.773804582288488,27.99912498340867,0.5634749390838357,0.9489417469852809
234.12900000000002,47.77,-4.4,233.95,47.654,-2.2,234.225,47.622,-4.5,0,-0.722542265494717,31.344559313679827,-4.108128475308899,33.385227326925126,0.17676548352252858,0.9387473781888667
234.061,46.813,0.0,234.125,46.639,0.0,234.32,46.758,-2.1,0,-1.443363792595101,29.36519216624051,-6.060393491064726,30.097245864563952,0.24917616034938372,0.9753461594155599
234.93,43.644,-4.4,235.13299999999998,43.729,-6.5,234.924,43.814,-4.4,0,-5.496549708294865,18.038293591866815,-9.602278209422863,22.348391100560136,0.5713645460693599,0.8068780665261552
234.72,41.577,0.0,234.805,41.409,0.0,234.963,41.518,-2.0,0,10.651814548310702,10.382013232664523,14.113838562737556,14.039331515111485,0.7645379563533966,0.7405860929770108
