lon,lat,corr,other1,name,east_vel,north_vel,east_sig,north_sig,flag,up_vel,up_sig,east_adjust,north_adjust,up_adjust,depth,x,y,z,block_label,model_east_vel,model_north_vel,model_east_vel_residual,model_north_vel_residual,model_east_vel_rotation,model_north_vel_rotation,model_east_elastic_segment,model_north_elastic_segment,model_east_vel_tde,model_north_vel_tde,model_up_vel_tde,model_east_vel_block_strain_rate,model_north_vel_block_strain_rate,model_east_vel_mogi,model_north_vel_mogi,model_up_vel,model_up_vel_residual,model_up_vel_rotation,model_up_elastic_segment,model_up_vel_block_strain_rate,model_up_vel_mogi
234.5990,46.7000,0,0,NGH1_ACO,28.2000,8.6000,4.5000,4.8000,1,0,1,0,0,0,0.0000,-2529731.1063,-3559545.9027,4634052.7573,14,25.5034,13.2949,-2.6966,4.6949,2.3374,6.5550,0.5083,0.1793,-23.6744,-6.9192,2.5149,0.0000,0.0000,0.0000,0.0000,-2.4537,-2.4537,0.0000,-0.0612,0.0000,0.0000
235.0340,45.3020,0,0,NCL1_ACO,20.8000,23.2000,6.5000,6.8000,1,0,1,0,0,0,0.0000,-2566681.4114,-3670234.4923,4526132.6500,14,19.3945,15.7526,-1.4055,-7.4474,2.6433,6.5997,0.4119,-0.0976,-17.1631,-9.0554,2.2331,0.0000,0.0000,0.0000,0.0000,-2.2426,-2.2426,0.0000,0.0095,0.0000,0.0000
234.8060,44.4290,0,0,NNP1_ACO,20.5000,19.8000,4.8000,4.9000,1,0,1,0,0,0,0.0000,-2620711.8899,-3715921.9964,4457369.6693,8,17.4231,18.0821,-3.0769,-1.7179,2.3729,11.1191,0.6448,1.7852,-15.6949,-8.7482,2.4733,0.0000,0.0000,0.0000,0.0000,-1.8772,-1.8772,0.0000,-0.5961,0.0000,0.0000
234.8960,43.5730,0,0,NGH1_ACO,22.1000,16.8000,9.2000,9.7000,1,0,1,0,0,0,0.0000,-2652873.6929,-3774097.3545,4388940.8506,8,15.6048,16.5392,-6.4952,-0.2608,-0.0378,10.9346,0.5245,0.2621,-16.1672,-5.8667,2.1658,0.0000,0.0000,0.0000,0.0000,-2.1409,-2.1409,0.0000,-0.0249,0.0000,0.0000
224.7720,59.5280,0,14,ab44_PAN,2.6710,5.9470,0.0890,0.1060,1,0,1,0,0,0,0.0000,-2292344.5757,-2274172.7061,5487954.6564,13,-0.8575,0.9431,-3.5285,-5.0039,0.4239,0.2941,1.2810,-0.6465,0.0004,-0.0025,-0.0124,0.0000,0.0000,0.0000,0.0000,-0.3283,-0.3283,0.0000,0.3406,0.0000,0.0000
225.3530,56.2450,0,46,ab48_PAN,-1.9630,2.8320,0.1440,0.3800,1,0,1,0,0,0,0.0000,-2486300.5038,-2517127.0725,5294028.0097,48,-2.5665,4.5574,-0.6035,1.7254,-7.3094,-1.9103,-4.7478,-6.4666,0.0049,-0.0012,-0.0203,0.0000,0.0000,0.0000,0.0000,-1.3985,-1.3985,0.0000,1.4188,0.0000,0.0000
226.9320,55.5800,0,14,ab49_PAN,1.0700,3.7340,0.2070,0.1180,1,0,1,0,0,0,0.0000,-2457791.2162,-2629394.9631,5252608.4879,13,0.0460,2.3540,-1.0240,-1.3800,0.2738,0.2364,0.2238,-2.1153,0.0040,-0.0022,-0.0255,0.0000,0.0000,0.0000,0.0000,0.0510,0.0510,0.0000,-0.0255,0.0000,0.0000
225.4550,58.4170,0,14,ab50_PAN,-0.3800,1.0740,0.1030,0.1250,1,0,1,0,0,0,0.0000,-2339289.0466,-2376740.9985,5424313.8224,13,-0.4022,1.2708,-0.0222,0.1968,0.3824,0.2759,0.7837,-0.9922,0.0009,-0.0027,-0.0148,0.0000,0.0000,0.0000,0.0000,-0.1423,-0.1423,0.0000,0.1571,0.0000,0.0000
227.0860,56.7980,0,14,ab51_PAN,-3.4730,0.2690,0.1340,0.1690,1,0,1,0,0,0,0.0000,-2374137.4019,-2553624.5420,5327928.7492,13,0.2113,1.4231,3.6843,1.1541,0.3234,0.2323,0.1112,-1.1871,0.0009,-0.0038,-0.0206,0.0000,0.0000,0.0000,0.0000,0.0606,0.0606,0.0000,-0.0400,0.0000,0.0000
228.4010,55.0690,0,14,ais6_PAN,1.5070,1.4730,0.3080,0.3570,1,0,1,0,0,0,0.0000,-2420582.3535,-2726463.3642,5220299.8051,13,0.2423,1.4913,-1.2647,0.0183,0.2577,0.1970,0.0137,-1.2892,0.0016,-0.0050,-0.0312,0.0000,0.0000,0.0000,0.0000,0.0748,0.0748,0.0000,-0.0437,0.0000,0.0000
