other1,other2,other3,other4,other5,other6,name,interior_lon,interior_lat,euler_lon,euler_lon_sig,euler_lat,euler_lat_sig,rotation_rate,rotation_rate_sig,rotation_flag,apriori_flag,strain_rate,strain_rate_sig,strain_rate_flag,area_steradians,area_plate_carree,block_label,euler_lon_err,euler_lat_err,euler_rate,euler_rate_err
0,0,0,0,0,0,MohawkValley     ,239.5820,39.9250,62.5892,0,-42.6859,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,0,0.0000,0.0000,1.4978,0.0000
0,0,0,0,0,0,SierraBlock      ,240.5970,36.7460,210.4904,1,-7.5104,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,1,0.0000,0.0000,0.1448,0.0000
0,0,0,0,0,0,J                ,238.8910,41.6940,61.6184,0,-43.8973,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,2,0.0000,0.0000,1.1606,0.0000
0,0,0,0,0,0,H                ,240.5120,44.0180,62.7423,0,-45.1345,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,3,0.0000,0.0000,0.5656,0.0000
0,0,0,0,0,0,C                ,237.6600,45.2130,60.7446,0,-44.0609,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,4,0.0000,0.0000,1.1863,0.0000
0,0,0,0,0,0,PP               ,236.2990,47.8140,59.0979,0,-46.1752,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,5,0.0000,0.0000,1.1491,0.0000
0,0,0,0,0,0,V                ,237.3840,46.1770,120.0383,0,8.7688,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,6,0.0000,0.0000,0.0567,0.0000
0,0,0,0,0,0,KK               ,237.4070,47.4510,60.2577,0,-46.3429,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,7,0.0000,0.0000,0.8455,0.0000
0,0,0,0,0,0,daisybanks       ,236.3880,43.3910,60.2139,0,-43.4629,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,8,0.0000,0.0000,1.4626,0.0000
0,0,0,0,0,0,U                ,238.2100,44.0010,60.1998,0,-43.7835,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,9,0.0000,0.0000,1.4096,0.0000
