other1,other2,other3,other4,other5,other6,name,interior_lon,interior_lat,euler_lon,euler_lon_sig,euler_lat,euler_lat_sig,rotation_rate,rotation_rate_sig,rotation_flag,apriori_flag,strain_rate,strain_rate_sig,strain_rate_flag,area_steradians,area_plate_carree,block_label,euler_lon_err,euler_lat_err,euler_rate,euler_rate_err
0,0,0,0,0,0,MohawkValley     ,239.5820,39.9250,62.6290,0,-42.7064,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,0,0.0000,0.0000,1.4818,0.0000
0,0,0,0,0,0,SierraBlock      ,240.5970,36.7460,210.0590,1,-8.2476,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,1,0.0000,0.0000,0.1431,0.0000
0,0,0,0,0,0,J                ,238.8910,41.6940,61.6044,0,-43.8866,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,2,0.0000,0.0000,1.1657,0.0000
0,0,0,0,0,0,H                ,240.5120,44.0180,62.7413,0,-45.1357,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,3,0.0000,0.0000,0.5662,0.0000
0,0,0,0,0,0,C                ,237.6600,45.2130,60.8296,0,-43.9888,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,4,0.0000,0.0000,1.1420,0.0000
0,0,0,0,0,0,PP               ,236.2990,47.8140,205.5542,0,61.1481,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,5,0.0000,0.0000,0.1003,0.0000
0,0,0,0,0,0,V                ,237.3840,46.1770,88.1301,0,-28.3386,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,6,0.0000,0.0000,0.1118,0.0000
0,0,0,0,0,0,KK               ,237.4070,47.4510,61.7777,0,-45.4946,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,7,0.0000,0.0000,0.5646,0.0000
0,0,0,0,0,0,daisybanks       ,236.3880,43.3910,60.1355,0,-43.3416,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,8,0.0000,0.0000,1.5147,0.0000
0,0,0,0,0,0,U                ,238.2100,44.0010,60.2371,0,-43.7832,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,9,0.0000,0.0000,1.3760,0.0000
0,0,0,0,0,0,wnv              ,241.7500,40.1450,64.0942,0,-44.8723,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,10,0.0000,0.0000,0.5857,0.0000
0,0,0,0,0,0,salish           ,236.6175,48.8082,230.8969,0,53.5299,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,11,0.0000,0.0000,0.3658,0.0000
