lon,lat,corr,other1,name,east_vel,north_vel,east_sig,north_sig,flag,up_vel,up_sig,east_adjust,north_adjust,up_adjust,depth,x,y,z,block_label,model_east_vel,model_north_vel,model_east_vel_residual,model_north_vel_residual,model_east_vel_rotation,model_north_vel_rotation,model_east_elastic_segment,model_north_elastic_segment,model_east_vel_tde,model_north_vel_tde,model_up_vel_tde,model_east_vel_block_strain_rate,model_north_vel_block_strain_rate,model_east_vel_mogi,model_north_vel_mogi,model_up_vel,model_up_vel_residual,model_up_vel_rotation,model_up_elastic_segment,model_up_vel_block_strain_rate,model_up_vel_mogi
234.5990,46.7000,0,0,NGH1_ACO,28.2000,8.6000,4.5000,4.8000,1,0,1,0,0,0,0.0000,-2529731.1063,-3559545.9027,4634052.7573,14,26.8769,10.2347,-1.3231,1.6347,0.9301,5.4671,0.2488,0.4852,-26.1957,-5.2528,2.7955,0.0000,0.0000,0.0000,0.0000,-2.6792,-2.6792,0.0000,-0.1163,0.0000,0.0000
235.0340,45.3020,0,0,NCL1_ACO,20.8000,23.2000,6.5000,6.8000,1,0,1,0,0,0,0.0000,-2566681.4114,-3670234.4923,4526132.6500,14,20.0219,16.4295,-0.7781,-6.7705,2.3991,5.7689,0.3555,-0.1612,-17.9783,-10.4993,2.4319,0.0000,0.0000,0.0000,0.0000,-2.4494,-2.4494,0.0000,0.0175,0.0000,0.0000
234.8060,44.4290,0,0,NNP1_ACO,20.5000,19.8000,4.8000,4.9000,1,0,1,0,0,0,0.0000,-2620711.8899,-3715921.9964,4457369.6693,8,18.3388,18.7853,-2.1612,-1.0147,2.8240,11.3712,0.7094,2.2283,-16.2241,-9.6423,2.6425,0.0000,0.0000,0.0000,0.0000,-1.8905,-1.8905,0.0000,-0.7521,0.0000,0.0000
234.8960,43.5730,0,0,NGH1_ACO,22.1000,16.8000,9.2000,9.7000,1,0,1,0,0,0,0.0000,-2652873.6929,-3774097.3545,4388940.8506,8,16.7184,16.8231,-5.3816,0.0231,0.3272,11.1797,0.5369,0.3051,-16.9282,-5.9485,2.2607,0.0000,0.0000,0.0000,0.0000,-2.2399,-2.2399,0.0000,-0.0209,0.0000,0.0000
224.7720,59.5280,0,14,ab44_PAN,2.6710,5.9470,0.0890,0.1060,1,0,1,0,0,0,0.0000,-2292344.5757,-2274172.7061,5487954.6564,13,-0.8379,0.9466,-3.5089,-5.0004,0.4155,0.2978,1.2534,-0.6471,0.0000,-0.0017,-0.0136,0.0000,0.0000,0.0000,0.0000,-0.3191,-0.3191,0.0000,0.3326,0.0000,0.0000
225.3530,56.2450,0,46,ab48_PAN,-1.9630,2.8320,0.1440,0.3800,1,0,1,0,0,0,0.0000,-2486300.5038,-2517127.0725,5294028.0097,46,-2.5433,4.5543,-0.5803,1.7223,-7.2048,-1.8912,-4.6661,-6.4460,0.0047,0.0005,-0.0223,0.0000,0.0000,0.0000,0.0000,-1.3750,-1.3750,0.0000,1.3973,0.0000,0.0000
226.9320,55.5800,0,14,ab49_PAN,1.0700,3.7340,0.2070,0.1180,1,0,1,0,0,0,0.0000,-2457791.2162,-2629394.9631,5252608.4879,13,0.0375,2.3491,-1.0325,-1.3849,0.2648,0.2402,0.2238,-2.1089,0.0035,-0.0000,-0.0281,0.0000,0.0000,0.0000,0.0000,0.0511,0.0511,0.0000,-0.0230,0.0000,0.0000
225.4550,58.4170,0,14,ab50_PAN,-0.3800,1.0740,0.1030,0.1250,1,0,1,0,0,0,0.0000,-2339289.0466,-2376740.9985,5424313.8224,13,-0.3930,1.2720,-0.0130,0.1980,0.3738,0.2796,0.7664,-0.9908,0.0004,-0.0016,-0.0163,0.0000,0.0000,0.0000,0.0000,-0.1377,-0.1377,0.0000,0.1540,0.0000,0.0000
227.0860,56.7980,0,14,ab51_PAN,-3.4730,0.2690,0.1340,0.1690,1,0,1,0,0,0,0.0000,-2374137.4019,-2553624.5420,5327928.7492,13,0.2053,1.4201,3.6783,1.1511,0.3147,0.2361,0.1091,-1.1819,0.0003,-0.0021,-0.0228,0.0000,0.0000,0.0000,0.0000,0.0612,0.0612,0.0000,-0.0384,0.0000,0.0000
228.4010,55.0690,0,14,ais6_PAN,1.5070,1.4730,0.3080,0.3570,1,0,1,0,0,0,0.0000,-2420582.3535,-2726463.3642,5220299.8051,13,0.2316,1.4850,-1.2754,0.0120,0.2487,0.2008,0.0165,-1.2819,0.0007,-0.0022,-0.0346,0.0000,0.0000,0.0000,0.0000,0.0753,0.0753,0.0000,-0.0408,0.0000,0.0000
