other1,other2,other3,other4,other5,other6,name,interior_lon,interior_lat,euler_lon,euler_lon_sig,euler_lat,euler_lat_sig,rotation_rate,rotation_rate_sig,rotation_flag,apriori_flag,strain_rate,strain_rate_sig,strain_rate_flag,area_steradians,area_plate_carree,block_label,euler_lon_err,euler_lat_err,euler_rate,euler_rate_err
0,0,0,0,0,0,MohawkValley     ,239.5820,39.9250,62.5751,0,-42.6786,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,0,0.0000,0.0000,1.5066,0.0000
0,0,0,0,0,0,SierraBlock      ,240.5970,36.7460,210.5037,1,-7.4530,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,1,0.0000,0.0000,0.1450,0.0000
0,0,0,0,0,0,J                ,238.8910,41.6940,61.6252,0,-43.8957,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,2,0.0000,0.0000,1.1590,0.0000
0,0,0,0,0,0,H                ,240.5120,44.0180,62.7441,0,-45.1452,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,3,0.0000,0.0000,0.5639,0.0000
0,0,0,0,0,0,C                ,237.6600,45.2130,60.8095,0,-44.0321,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,4,0.0000,0.0000,1.1601,0.0000
0,0,0,0,0,0,PP               ,236.2990,47.8140,59.7041,0,-46.0107,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,5,0.0000,0.0000,0.9992,0.0000
0,0,0,0,0,0,V                ,237.3840,46.1770,105.7836,0,-9.0438,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,6,0.0000,0.0000,0.0673,0.0000
0,0,0,0,0,0,KK               ,237.4070,47.4510,60.9435,0,-45.9156,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,7,0.0000,0.0000,0.7099,0.0000
0,0,0,0,0,0,daisybanks       ,236.3880,43.3910,60.2162,0,-43.4589,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,8,0.0000,0.0000,1.4621,0.0000
0,0,0,0,0,0,U                ,238.2100,44.0010,60.2214,0,-43.7847,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,9,0.0000,0.0000,1.3887,0.0000
0,0,0,0,0,0,wnv              ,241.7500,40.1450,64.0685,0,-44.8632,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,10,0.0000,0.0000,0.5891,0.0000
0,0,0,0,0,0,georgia          ,234.8810,50.2880,231.6601,0,52.3106,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,11,0.0000,0.0000,0.5161,0.0000
0,0,0,0,0,0,X                ,238.4760,47.7610,61.4923,0,-45.0358,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,12,0.0000,0.0000,0.5557,0.0000
0,0,0,0,0,0,salish           ,236.6175,48.8082,71.9443,0,-25.4141,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,13,0.0000,0.0000,0.0896,0.0000
0,0,0,0,0,0,NorthAmerica     ,254.0070,38.0010,55.4748,1,-48.5456,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,14,0.0000,0.0000,0.0210,0.0000
0,0,0,0,0,0,nitinat          ,235.4270,45.8800,204.0758,0,49.1816,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,15,0.0000,0.0000,0.1724,0.0000
0,0,0,0,0,0,D                ,239.7320,46.4920,63.2211,0,-43.8992,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,16,0.0000,0.0000,0.4852,0.0000
0,0,0,0,0,0,WVanIs           ,234.2910,49.4470,234.3521,0,51.1996,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,17,0.0000,0.0000,0.4210,0.0000
0,0,0,0,0,0,cnv              ,242.7450,39.9510,62.9768,0,-51.2156,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,18,0.0000,0.0000,0.1454,0.0000
0,0,0,0,0,0,JDF              ,233.7880,46.8830,66.8738,1,-32.4123,1,1.0990,0.0100,1,0,0,0,0,-1.0000,-1.0000,19,0.0000,0.0000,1.0930,0.0000
0,0,0,0,0,0,eelriver         ,235.2600,41.4070,60.1101,0,-41.5279,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,20,0.0000,0.0000,3.5983,0.0000
0,0,0,0,0,0,carson           ,240.6520,38.7620,62.2100,0,-41.4013,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,21,0.0000,0.0000,2.1376,0.0000
0,0,0,0,0,0,Nevada           ,243.9910,36.6180,26.2696,1,-78.9726,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,22,0.0000,0.0000,0.0432,0.0000
0,0,0,0,0,0,DeathValley      ,242.9240,36.3780,236.7909,1,31.4564,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,23,0.0000,0.0000,0.3944,0.0000
0,0,0,0,0,0,SanJacinto       ,243.3470,33.3940,195.8194,1,-18.3058,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,24,0.0000,0.0000,0.3841,0.0000
0,0,0,0,0,0,Elsinore         ,243.7000,32.5460,191.5106,1,-26.7496,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,25,0.0000,0.0000,0.3857,0.0000
0,0,0,0,0,0,SanBernadino     ,243.3500,34.0630,241.9810,1,33.1817,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,26,0.0000,0.0000,6.7725,0.0000
0,0,0,0,0,0,Salton           ,243.8410,33.4870,74.4591,1,-40.1544,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,27,0.0000,0.0000,1.1358,0.0000
0,0,0,0,0,0,san_gabriel      ,241.8350,34.4290,108.1129,1,-56.5372,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,28,0.0000,0.0000,0.5366,0.0000
0,0,0,0,0,0,WhiteWolf        ,241.7320,35.2940,235.4239,1,28.5422,1,0.0000,1.0000,0,0,0,0,0,-1.0000,-1.0000,29,0.0000,0.0000,0.8406,0.0000
0,0,0,0,0,0,WesternMojave    ,242.3600,34.8800,86.1494,1,-46.1793,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,30,0.0000,0.0000,0.4747,0.0000
0,0,0,0,0,0,SouthernIslands  ,241.4010,33.4990,158.2681,1,-44.1601,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,31,0.0000,0.0000,0.4157,0.0000
0,0,0,0,0,0,Pacific          ,240.1320,32.5230,105.8887,1,-50.5708,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,32,0.0000,0.0000,0.7527,0.0000
0,0,0,0,0,0,Chino            ,242.1460,34.0720,240.4346,1,32.3690,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,33,0.0000,0.0000,8.4388,0.0000
0,0,0,0,0,0,labasin          ,241.8190,34.0370,66.8709,0,-38.6197,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,34,0.0000,0.0000,3.6767,0.0000
0,0,0,0,0,0,VerdugoHills     ,241.7160,34.2010,66.1971,1,-37.7210,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,35,0.0000,0.0000,4.1373,0.0000
0,0,0,0,0,0,SanDiego         ,242.9240,32.3840,79.8657,1,-44.5153,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,36,0.0000,0.0000,1.2787,0.0000
0,0,0,0,0,0,Landers          ,243.5550,34.6670,68.1409,1,-38.4777,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,37,0.0000,0.0000,1.2998,0.0000
0,0,0,0,0,0,Helendale        ,243.0720,34.8610,69.3087,1,-38.8340,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,38,0.0000,0.0000,1.1340,0.0000
0,0,0,0,0,0,MojaveEasternMost,243.7240,34.9420,243.3344,1,33.4370,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,39,0.0000,0.0000,0.9060,0.0000
0,0,0,0,0,0,PanamintValley   ,242.3600,36.2150,66.1504,1,-39.8610,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,40,0.0000,0.0000,1.0620,0.0000
0,0,0,0,0,0,coso             ,242.1520,35.4830,241.1701,0,34.8966,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,41,0.0000,0.0000,7.1914,0.0000
0,0,0,0,0,0,wassuk           ,241.2750,38.1480,63.3485,0,-38.9079,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,42,0.0000,0.0000,2.5100,0.0000
0,0,0,0,0,0,CoastalRanges    ,239.5520,35.0230,74.1273,1,-44.2491,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,43,0.0000,0.0000,1.6371,0.0000
0,0,0,0,0,0,LittleVentura01  ,240.7640,34.3460,66.3266,1,-39.1021,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,44,0.0000,0.0000,3.4004,0.0000
0,0,0,0,0,0,sanfrancisco     ,237.7080,37.6420,224.3651,0,27.6832,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,45,0.0000,0.0000,1.2223,0.0000
0,0,0,0,0,0,lafayette        ,237.4230,38.3990,205.6544,0,-6.8141,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,46,0.0000,0.0000,0.1644,0.0000
