lon,lat,corr,other1,name,east_vel,north_vel,east_sig,north_sig,flag,up_vel,up_sig,east_adjust,north_adjust,up_adjust,depth,x,y,z,block_label,model_east_vel,model_north_vel,model_east_vel_residual,model_north_vel_residual,model_east_vel_rotation,model_north_vel_rotation,model_east_elastic_segment,model_north_elastic_segment,model_east_vel_tde,model_north_vel_tde,model_up_vel_tde,model_east_vel_block_strain_rate,model_north_vel_block_strain_rate,model_east_vel_mogi,model_north_vel_mogi,model_up_vel,model_up_vel_residual,model_up_vel_rotation,model_up_elastic_segment,model_up_vel_block_strain_rate,model_up_vel_mogi
234.5990,46.7000,0,0,NGH1_ACO,28.2000,8.6000,4.5000,4.8000,1,0,1,0,0,0,0.0000,-2529731.1063,-3559545.9027,4634052.7573,15,25.5742,13.2426,-2.6258,4.6426,2.0929,6.3615,0.4696,0.1453,-23.9509,-7.0264,2.5362,0.0000,0.0000,0.0000,0.0000,-2.4792,-2.4792,0.0000,-0.0571,0.0000,0.0000
235.0340,45.3020,0,0,NCL1_ACO,20.8000,23.2000,6.5000,6.8000,1,0,1,0,0,0,0.0000,-2566681.4114,-3670234.4923,4526132.6500,15,19.4107,15.7448,-1.3893,-7.4552,2.5649,6.4433,0.4033,-0.1144,-17.2491,-9.1871,2.2384,0.0000,0.0000,0.0000,0.0000,-2.2489,-2.2489,0.0000,0.0106,0.0000,0.0000
234.8060,44.4290,0,0,NNP1_ACO,20.5000,19.8000,4.8000,4.9000,1,0,1,0,0,0,0.0000,-2620711.8899,-3715921.9964,4457369.6693,8,17.4115,18.0449,-3.0885,-1.7551,2.3833,11.1208,0.6503,1.8466,-15.6785,-8.7706,2.4815,0.0000,0.0000,0.0000,0.0000,-1.8629,-1.8629,0.0000,-0.6187,0.0000,0.0000
234.8960,43.5730,0,0,NGH1_ACO,22.1000,16.8000,9.2000,9.7000,1,0,1,0,0,0,0.0000,-2652873.6929,-3774097.3545,4388940.8506,8,15.5808,16.5434,-6.5192,-0.2566,-0.0266,10.9364,0.5255,0.2673,-16.1329,-5.8744,2.1545,0.0000,0.0000,0.0000,0.0000,-2.1303,-2.1303,0.0000,-0.0242,0.0000,0.0000
224.7720,59.5280,0,14,ab44_PAN,2.6710,5.9470,0.0890,0.1060,1,0,1,0,0,0,0.0000,-2292344.5757,-2274172.7061,5487954.6564,14,-0.8438,0.9494,-3.5148,-4.9976,0.4216,0.2870,1.2651,-0.6605,0.0003,-0.0019,-0.0131,0.0000,0.0000,0.0000,0.0000,-0.3218,-0.3218,0.0000,0.3349,0.0000,0.0000
225.3530,56.2450,0,46,ab48_PAN,-1.9630,2.8320,0.1440,0.3800,1,0,1,0,0,0,0.0000,-2486300.5038,-2517127.0725,5294028.0097,48,-2.5840,4.5905,-0.6210,1.7585,-7.2950,-1.8218,-4.7160,-6.4124,0.0049,0.0000,-0.0215,0.0000,0.0000,0.0000,0.0000,-1.3959,-1.3959,0.0000,1.4174,0.0000,0.0000
226.9320,55.5800,0,14,ab49_PAN,1.0700,3.7340,0.2070,0.1180,1,0,1,0,0,0,0.0000,-2457791.2162,-2629394.9631,5252608.4879,14,0.0362,2.3437,-1.0338,-1.3903,0.2718,0.2296,0.2317,-2.1135,0.0039,-0.0006,-0.0271,0.0000,0.0000,0.0000,0.0000,0.0518,0.0518,0.0000,-0.0247,0.0000,0.0000
225.4550,58.4170,0,14,ab50_PAN,-0.3800,1.0740,0.1030,0.1250,1,0,1,0,0,0,0.0000,-2339289.0466,-2376740.9985,5424313.8224,14,-0.3953,1.2708,-0.0153,0.1968,0.3802,0.2689,0.7747,-1.0001,0.0007,-0.0018,-0.0157,0.0000,0.0000,0.0000,0.0000,-0.1393,-0.1393,0.0000,0.1551,0.0000,0.0000
227.0860,56.7980,0,14,ab51_PAN,-3.4730,0.2690,0.1340,0.1690,1,0,1,0,0,0,0.0000,-2374137.4019,-2553624.5420,5327928.7492,14,0.2054,1.4139,3.6784,1.1449,0.3213,0.2255,0.1151,-1.1860,0.0007,-0.0025,-0.0220,0.0000,0.0000,0.0000,0.0000,0.0615,0.0615,0.0000,-0.0396,0.0000,0.0000
228.4010,55.0690,0,14,ais6_PAN,1.5070,1.4730,0.3080,0.3570,1,0,1,0,0,0,0.0000,-2420582.3535,-2726463.3642,5220299.8051,14,0.2360,1.4817,-1.2710,0.0087,0.2556,0.1903,0.0184,-1.2887,0.0012,-0.0027,-0.0333,0.0000,0.0000,0.0000,0.0000,0.0763,0.0763,0.0000,-0.0430,0.0000,0.0000
