lon,lat,corr,other1,name,east_vel,north_vel,east_sig,north_sig,flag,up_vel,up_sig,east_adjust,north_adjust,up_adjust,depth,x,y,z,block_label,model_east_vel,model_north_vel,model_east_vel_residual,model_north_vel_residual,model_east_vel_rotation,model_north_vel_rotation,model_east_elastic_segment,model_north_elastic_segment,model_east_vel_tde,model_north_vel_tde,model_up_vel_tde,model_east_vel_block_strain_rate,model_north_vel_block_strain_rate,model_east_vel_mogi,model_north_vel_mogi,model_up_vel,model_up_vel_residual,model_up_vel_rotation,model_up_elastic_segment,model_up_vel_block_strain_rate,model_up_vel_mogi
234.5990,46.7000,0,0,NGH1_ACO,28.2000,8.6000,4.5000,4.8000,1,0,1,0,0,0,0.0000,-2529731.1063,-3559545.9027,4634052.7573,14,25.2989,13.4440,-2.9011,4.8440,2.6507,6.8324,0.5389,0.4130,-23.1871,-7.0247,2.4474,0.0000,0.0000,0.0000,0.0000,-2.3672,-2.3672,0.0000,-0.0801,0.0000,0.0000
235.0340,45.3020,0,0,NCL1_ACO,20.8000,23.2000,6.5000,6.8000,1,0,1,0,0,0,0.0000,-2566681.4114,-3670234.4923,4526132.6500,14,19.3434,15.7408,-1.4566,-7.4592,2.6824,6.8166,0.4117,-0.0691,-17.0727,-8.8551,2.2200,0.0000,0.0000,0.0000,0.0000,-2.2322,-2.2322,0.0000,0.0122,0.0000,0.0000
234.8060,44.4290,0,0,NNP1_ACO,20.5000,19.8000,4.8000,4.9000,1,0,1,0,0,0,0.0000,-2620711.8899,-3715921.9964,4457369.6693,8,17.4273,18.0746,-3.0727,-1.7254,2.3806,11.1329,0.6623,1.7142,-15.7089,-8.6560,2.4717,0.0000,0.0000,0.0000,0.0000,-1.9022,-1.9022,0.0000,-0.5695,0.0000,0.0000
234.8960,43.5730,0,0,NGH1_ACO,22.1000,16.8000,9.2000,9.7000,1,0,1,0,0,0,0.0000,-2652873.6929,-3774097.3545,4388940.8506,8,15.5060,16.5449,-6.5940,-0.2551,-0.0318,10.9482,0.5250,0.2555,-16.0627,-5.8522,2.1451,0.0000,0.0000,0.0000,0.0000,-2.1221,-2.1221,0.0000,-0.0231,0.0000,0.0000
224.7720,59.5280,0,14,ab44_PAN,2.6710,5.9470,0.0890,0.1060,1,0,1,0,0,0,0.0000,-2292344.5757,-2274172.7061,5487954.6564,11,-0.7312,1.1295,-3.4022,-4.8175,0.6268,0.5369,1.3575,-0.5908,0.0005,-0.0018,-0.0123,0.0000,0.0000,0.0000,0.0000,-0.3531,-0.3531,0.0000,0.3653,0.0000,0.0000
225.3530,56.2450,0,46,ab48_PAN,-1.9630,2.8320,0.1440,0.3800,1,0,1,0,0,0,0.0000,-2486300.5038,-2517127.0725,5294028.0097,47,-2.4988,4.6316,-0.5358,1.7996,-7.3408,-1.9211,-4.8470,-6.5524,0.0050,-0.0003,-0.0199,0.0000,0.0000,0.0000,0.0000,-1.4605,-1.4605,0.0000,1.4804,0.0000,0.0000
226.9320,55.5800,0,14,ab49_PAN,1.0700,3.7340,0.2070,0.1180,1,0,1,0,0,0,0.0000,-2457791.2162,-2629394.9631,5252608.4879,11,0.1949,2.5587,-0.8751,-1.1753,0.4508,0.4634,0.2518,-2.0944,0.0041,-0.0008,-0.0250,0.0000,0.0000,0.0000,0.0000,0.0469,0.0469,0.0000,-0.0219,0.0000,0.0000
225.4550,58.4170,0,14,ab50_PAN,-0.3800,1.0740,0.1030,0.1250,1,0,1,0,0,0,0.0000,-2339289.0466,-2376740.9985,5424313.8224,11,-0.2636,1.4673,0.1164,0.3933,0.5785,0.5138,0.8412,-0.9517,0.0009,-0.0018,-0.0147,0.0000,0.0000,0.0000,0.0000,-0.1555,-0.1555,0.0000,0.1702,0.0000,0.0000
227.0860,56.7980,0,14,ab51_PAN,-3.4730,0.2690,0.1340,0.1690,1,0,1,0,0,0,0.0000,-2374137.4019,-2553624.5420,5327928.7492,11,0.3773,1.6320,3.8503,1.3630,0.5114,0.4582,0.1331,-1.1714,0.0010,-0.0024,-0.0204,0.0000,0.0000,0.0000,0.0000,0.0580,0.0580,0.0000,-0.0377,0.0000,0.0000
228.4010,55.0690,0,14,ais6_PAN,1.5070,1.4730,0.3080,0.3570,1,0,1,0,0,0,0.0000,-2420582.3535,-2726463.3642,5220299.8051,11,0.4039,1.6918,-1.1031,0.2188,0.4350,0.4131,0.0293,-1.2758,0.0018,-0.0029,-0.0306,0.0000,0.0000,0.0000,0.0000,0.0724,0.0724,0.0000,-0.0417,0.0000,0.0000
236.5130,48.3900,0,8,albh_PAN,6.5110,4.3720,0.0680,0.0570,1,0,1,0,0,0,0.0000,-2332979.5871,-3526485.8735,4760825.0431,16,6.5118,3.5744,0.0008,-0.7976,1.5324,0.6438,-1.2248,-0.9422,-3.7547,-1.9883,-0.6950,0.0000,0.0000,0.0000,0.0000,1.5041,1.5041,0.0000,-0.8091,0.0000,0.0000
297.6600,82.4940,0,47,alrt_PAN,-2.5460,-1.8080,0.1720,0.2200,1,0,1,0,0,0,0.0000,386131.8000,-736721.9233,6312883.2163,48,-2.4665,-0.6436,0.0795,1.1644,-2.4509,-0.7881,0.0172,-0.1427,-0.0015,-0.0018,-0.0008,0.0000,0.0000,0.0000,0.0000,-0.0142,-0.0142,0.0000,0.0149,0.0000,0.0000
237.8580,48.1740,0,13,arli_PAN,4.2960,3.0500,0.0890,0.0780,1,0,1,0,0,0,0.0000,-2259093.9074,-3595446.7562,4744850.7671,12,4.3290,3.4144,0.0330,0.3644,4.2904,3.7612,1.5732,0.9623,-1.6119,-0.6155,-0.0151,0.0000,0.0000,0.0000,0.0000,0.1796,0.1796,0.0000,-0.1645,0.0000,0.0000
237.3300,42.1810,0,4,ashl_PAN,-1.9500,6.7510,0.0980,0.0840,1,0,1,0,0,0,0.0000,-2547017.7720,-3971961.0150,4275579.2153,8,-2.5789,6.5951,-0.6289,-0.1559,-3.7333,5.9458,-0.2010,-0.6053,-0.9534,-0.0440,-0.1318,0.0000,0.0000,0.0000,0.0000,0.0146,0.0146,0.0000,0.1172,0.0000,0.0000
242.8460,34.4680,0,28,avry_PAN,-12.3380,13.3290,0.1940,0.1090,1,0,1,0,0,0,0.0000,-2395827.9845,-4670997.5090,3603629.0043,29,-12.9243,14.0705,-0.5863,0.7415,-12.4274,14.4772,0.5141,0.3992,-0.0173,0.0075,-0.0102,0.0000,0.0000,0.0000,0.0000,-0.3462,-0.3462,0.0000,0.3565,0.0000,0.0000
234.8650,48.8350,0,8,bamf_PAN,10.1030,6.8710,0.0850,0.0840,1,0,1,0,0,0,0.0000,-2412079.9884,-3427590.0446,4793521.4694,13,10.7514,7.8642,0.6484,0.9932,5.6724,3.1467,1.0188,-0.7243,-6.0977,-3.9931,-1.7502,0.0000,0.0000,0.0000,0.0000,2.1229,2.1229,0.0000,-0.3728,0.0000,0.0000
