lon,lat,corr,other1,name,east_vel,north_vel,east_sig,north_sig,flag,up_vel,up_sig,east_adjust,north_adjust,up_adjust,depth,x,y,z,block_label,model_east_vel,model_north_vel,model_east_vel_residual,model_north_vel_residual,model_east_vel_rotation,model_north_vel_rotation,model_east_elastic_segment,model_north_elastic_segment,model_east_vel_tde,model_north_vel_tde,model_up_vel_tde,model_east_vel_block_strain_rate,model_north_vel_block_strain_rate,model_east_vel_mogi,model_north_vel_mogi,model_up_vel,model_up_vel_residual,model_up_vel_rotation,model_up_elastic_segment,model_up_vel_block_strain_rate,model_up_vel_mogi
234.5990,46.7000,0,0,NGH1_ACO,28.2000,8.6000,4.5000,4.8000,1,0,1,0,0,0,0.0000,-2529731.1063,-3559545.9027,4634052.7573,5,24.1464,16.7950,-4.0536,8.1950,3.1688,8.7971,0.5355,0.2464,-21.5132,-8.2443,2.2567,0.0000,0.0000,0.0000,0.0000,-2.2323,-2.2323,0.0000,-0.0244,0.0000,0.0000
235.0340,45.3020,0,0,NCL1_ACO,20.8000,23.2000,6.5000,6.8000,1,0,1,0,0,0,0.0000,-2566681.4114,-3670234.4923,4526132.6500,5,19.6660,15.4572,-1.1340,-7.7428,0.7834,8.2606,0.3664,0.1442,-19.2490,-7.3408,2.7488,0.0000,0.0000,0.0000,0.0000,-2.7419,-2.7419,0.0000,-0.0069,0.0000,0.0000
234.8060,44.4290,0,0,NNP1_ACO,20.5000,19.8000,4.8000,4.9000,1,0,1,0,0,0,0.0000,-2620711.8899,-3715921.9964,4457369.6693,5,17.9531,18.4958,-2.5469,-1.3042,-0.7594,8.5419,0.3897,0.1144,-19.1022,-10.0683,3.0160,0.0000,0.0000,0.0000,0.0000,-3.0133,-3.0133,0.0000,-0.0027,0.0000,0.0000
234.8960,43.5730,0,0,NGH1_ACO,22.1000,16.8000,9.2000,9.7000,1,0,1,0,0,0,0.0000,-2652873.6929,-3774097.3545,4388940.8506,5,14.3868,16.7510,-7.7132,-0.0490,-2.2395,8.4309,0.4800,0.0697,-17.1063,-8.3898,2.2163,0.0000,0.0000,0.0000,0.0000,-2.2150,-2.2150,0.0000,-0.0013,0.0000,0.0000
224.7720,59.5280,0,14,ab44_PAN,2.6710,5.9470,0.0890,0.1060,1,0,1,0,0,0,0.0000,-2292344.5757,-2274172.7061,5487954.6564,12,-0.8441,0.9764,-3.5151,-4.9706,0.4454,0.3193,1.2887,-0.6623,0.0008,0.0052,-0.0106,0.0000,0.0000,0.0000,0.0000,-0.3301,-0.3301,0.0000,0.3406,0.0000,0.0000
225.3530,56.2450,0,46,ab48_PAN,-1.9630,2.8320,0.1440,0.3800,1,0,1,0,0,0,0.0000,-2486300.5038,-2517127.0725,5294028.0097,43,-2.6185,4.6269,-0.6555,1.7949,-7.3343,-1.7261,-4.7209,-6.3606,0.0050,0.0076,-0.0151,0.0000,0.0000,0.0000,0.0000,-1.4216,-1.4216,0.0000,1.4367,0.0000,0.0000
226.9320,55.5800,0,14,ab49_PAN,1.0700,3.7340,0.2070,0.1180,1,0,1,0,0,0,0.0000,-2457791.2162,-2629394.9631,5252608.4879,12,0.0401,2.3554,-1.0299,-1.3786,0.2937,0.2603,0.2492,-2.1056,0.0044,0.0105,-0.0189,0.0000,0.0000,0.0000,0.0000,0.0419,0.0419,0.0000,-0.0230,0.0000,0.0000
225.4550,58.4170,0,14,ab50_PAN,-0.3800,1.0740,0.1030,0.1250,1,0,1,0,0,0,0.0000,-2339289.0466,-2376740.9985,5424313.8224,12,-0.3928,1.2930,-0.0128,0.2190,0.4035,0.3007,0.7950,-0.9985,0.0013,0.0062,-0.0123,0.0000,0.0000,0.0000,0.0000,-0.1463,-0.1463,0.0000,0.1586,0.0000,0.0000
227.0860,56.7980,0,14,ab51_PAN,-3.4730,0.2690,0.1340,0.1690,1,0,1,0,0,0,0.0000,-2374137.4019,-2553624.5420,5327928.7492,12,0.2151,1.4291,3.6881,1.1601,0.3442,0.2561,0.1274,-1.1821,0.0017,0.0090,-0.0166,0.0000,0.0000,0.0000,0.0000,0.0549,0.0549,0.0000,-0.0384,0.0000,0.0000
228.4010,55.0690,0,14,ais6_PAN,1.5070,1.4730,0.3080,0.3570,1,0,1,0,0,0,0.0000,-2420582.3535,-2726463.3642,5220299.8051,12,0.2460,1.4908,-1.2610,0.0178,0.2778,0.2199,0.0291,-1.2852,0.0027,0.0144,-0.0234,0.0000,0.0000,0.0000,0.0000,0.0658,0.0658,0.0000,-0.0424,0.0000,0.0000
236.5130,48.3900,0,8,albh_PAN,6.5110,4.3720,0.0680,0.0570,1,0,1,0,0,0,0.0000,-2332979.5871,-3526485.8735,4760825.0431,5,6.6258,5.4775,0.1148,1.1055,6.2957,6.4332,1.9584,2.0033,-2.2885,-1.0476,-0.2375,0.0000,0.0000,0.0000,0.0000,1.5897,1.5897,0.0000,-1.3522,0.0000,0.0000
297.6600,82.4940,0,47,alrt_PAN,-2.5460,-1.8080,0.1720,0.2200,1,0,1,0,0,0,0.0000,386131.8000,-736721.9233,6312883.2163,44,-2.4514,-0.6443,0.0946,1.1637,-2.4352,-0.7873,0.0173,-0.1425,-0.0011,-0.0004,-0.0010,0.0000,0.0000,0.0000,0.0000,-0.0140,-0.0140,0.0000,0.0150,0.0000,0.0000
