lon,lat,corr,other1,name,east_vel,north_vel,east_sig,north_sig,flag,up_vel,up_sig,east_adjust,north_adjust,up_adjust,depth,x,y,z,block_label,model_east_vel,model_north_vel,model_east_vel_residual,model_north_vel_residual,model_east_vel_rotation,model_north_vel_rotation,model_east_elastic_segment,model_north_elastic_segment,model_east_vel_tde,model_north_vel_tde,model_up_vel_tde,model_east_vel_block_strain_rate,model_north_vel_block_strain_rate,model_east_vel_mogi,model_north_vel_mogi,model_up_vel,model_up_vel_residual,model_up_vel_rotation,model_up_elastic_segment,model_up_vel_block_strain_rate,model_up_vel_mogi
236.5130,48.3900,0,8,albh_PAN,6.5110,4.3720,0.0680,0.0570,1,0,1,0,0,0,0.0000,-2332979.5871,-3526485.8735,4760825.0431,10,6.7108,4.7083,0.1998,0.3363,3.0549,2.7756,0.1983,-0.0001,-3.8542,-1.9325,-0.6608,0.0000,0.0000,0.0000,0.0000,0.7075,0.7075,0.0000,-0.0467,0.0000,0.0000
297.6600,82.4940,0,47,alrt_PAN,-2.5460,-1.8080,0.1720,0.2200,1,0,1,0,0,0,0.0000,386131.8000,-736721.9233,6312883.2163,49,-2.4758,-0.6572,0.0702,1.1508,-2.4603,-0.8024,0.0173,-0.1431,-0.0017,-0.0021,-0.0007,0.0000,0.0000,0.0000,0.0000,-0.0143,-0.0143,0.0000,0.0150,0.0000,0.0000
237.8580,48.1740,0,13,arli_PAN,4.2960,3.0500,0.0890,0.0780,1,0,1,0,0,0,0.0000,-2259093.9074,-3595446.7562,4744850.7671,16,4.4691,3.4059,0.1731,0.3559,3.5186,2.9863,0.6999,0.1970,-1.6504,-0.6165,-0.0096,0.0000,0.0000,0.0000,0.0000,0.1158,0.1158,0.0000,-0.1062,0.0000,0.0000
237.3300,42.1810,0,4,ashl_PAN,-1.9500,6.7510,0.0980,0.0840,1,0,1,0,0,0,0.0000,-2547017.7720,-3971961.0150,4275579.2153,4,-2.4219,6.5524,-0.4719,-0.1986,-3.4158,5.8827,-0.1910,-0.6949,-0.8029,0.0252,-0.0926,0.0000,0.0000,0.0000,0.0000,-0.0358,-0.0358,0.0000,0.1285,0.0000,0.0000
242.8460,34.4680,0,28,avry_PAN,-12.3380,13.3290,0.1940,0.1090,1,0,1,0,0,0,0.0000,-2395827.9845,-4670997.5090,3603629.0043,30,-12.9229,14.0739,-0.5849,0.7449,-12.4091,14.4618,0.5268,0.3831,-0.0130,0.0048,-0.0122,0.0000,0.0000,0.0000,0.0000,-0.3397,-0.3397,0.0000,0.3519,0.0000,0.0000
234.8650,48.8350,0,8,bamf_PAN,10.1030,6.8710,0.0850,0.0840,1,0,1,0,0,0,0.0000,-2412079.9884,-3427590.0446,4793521.4694,10,9.7336,7.1209,-0.3694,0.2499,2.9171,2.6459,0.6157,0.0197,-7.4323,-4.4947,-2.1002,0.0000,0.0000,0.0000,0.0000,2.2446,2.2446,0.0000,-0.1444,0.0000,0.0000
242.7950,40.4130,0,17,bamo_PAN,-3.0240,0.8580,0.0570,0.0700,1,0,1,0,0,0,0.0000,-2216440.3074,-4311800.8313,4127967.7102,19,-3.3235,0.4282,-0.2995,-0.4298,-3.0276,0.0236,0.3920,-0.4187,-0.0961,0.0140,-0.0099,0.0000,0.0000,0.0000,0.0000,-0.1012,-0.1012,0.0000,0.1111,0.0000,0.0000
236.5710,48.4290,0,8,bces_PAN,6.1920,3.9210,0.1720,0.1040,1,0,1,0,0,0,0.0000,-2327622.7712,-3526140.4061,4763702.0828,10,6.4830,4.5233,0.2910,0.6023,3.0501,2.7801,0.1251,0.0543,-3.5581,-1.7975,-0.5340,0.0000,0.0000,0.0000,0.0000,0.5364,0.5364,0.0000,-0.0025,0.0000,0.0000
237.3430,49.1040,0,14,bclc_PAN,4.0350,2.6880,0.0960,0.1270,1,0,1,0,0,0,0.0000,-2249461.0030,-3509686.6748,4813146.1750,15,3.9747,3.3307,-0.0603,0.6427,3.2446,2.6969,0.7084,0.1939,-1.4385,-0.8276,0.0017,0.0000,0.0000,0.0000,0.0000,0.1497,0.1497,0.0000,-0.1514,0.0000,0.0000
236.8530,49.1150,0,14,bcli_PAN,5.5790,3.4500,0.0900,0.0890,1,0,1,0,0,0,0.0000,-2278888.3080,-3489547.1672,4813946.4173,15,4.3996,3.5362,-1.1794,0.0862,3.2202,2.4963,0.5971,0.0621,-1.7764,-1.1020,-0.0567,0.0000,0.0000,0.0000,0.0000,0.1854,0.1854,0.0000,-0.1287,0.0000,0.0000
237.4610,49.2210,0,14,bcmr_PAN,4.1070,2.0250,0.0950,0.1070,1,0,1,0,0,0,0.0000,-2236936.8553,-3506018.8736,4821648.7455,15,3.6622,3.2034,-0.4448,1.1784,3.1680,2.7452,0.7928,0.2964,-1.2869,-0.7547,0.0168,0.0000,0.0000,0.0000,0.0000,0.1698,0.1698,0.0000,-0.1867,0.0000,0.0000
233.1570,50.5440,0,14,bcov_PAN,2.7260,2.8150,0.0650,0.1090,1,0,1,0,0,0,0.0000,-2426331.1789,-3238274.2404,4916385.7066,15,2.2060,3.2329,-0.5200,0.4179,2.1458,0.9784,0.8434,-0.6793,-0.9036,-1.5752,-0.6783,0.0000,0.0000,0.0000,0.0000,1.0964,1.0964,0.0000,-0.4180,0.0000,0.0000
232.6250,50.6860,0,14,bcph_PAN,2.3890,2.1940,0.0880,0.1570,1,0,1,0,0,0,0.0000,-2448890.0730,-3205913.3931,4926399.1097,15,1.4685,2.3594,-0.9205,0.1654,2.0411,0.7595,0.8123,-1.1969,-0.2397,-0.4031,-0.3089,0.0000,0.0000,0.0000,0.0000,0.6980,0.6980,0.0000,-0.3890,0.0000,0.0000
236.2000,48.5590,0,8,bcsm_PAN,7.3740,4.3610,0.2490,0.2560,1,0,1,0,0,0,0.0000,-2344387.4152,-3502004.1103,4773276.2669,10,7.1202,5.1248,-0.2538,0.7638,3.0135,2.7511,0.1871,0.1278,-4.2937,-2.5014,-1.0016,0.0000,0.0000,0.0000,0.0000,0.8953,0.8953,0.0000,0.1063,0.0000,0.0000
236.9110,49.2760,0,14,bcvc_PAN,5.1180,3.0910,0.0940,0.1070,1,0,1,0,0,0,0.0000,-2267960.7339,-3480505.1885,4825638.7353,15,4.0469,3.3944,-1.0711,0.3034,3.1109,2.5201,0.6172,0.1228,-1.5532,-0.9971,-0.0245,0.0000,0.0000,0.0000,0.0000,0.1671,0.1671,0.0000,-0.1426,0.0000,0.0000
237.5210,48.7550,0,14,beli_PAN,4.7440,2.6470,0.0860,0.0930,1,0,1,0,0,0,0.0000,-2254248.4409,-3541324.8847,4787664.7219,15,4.3494,3.4203,-0.3946,0.7733,3.4918,2.7697,0.7297,0.1412,-1.5873,-0.7918,-0.0078,0.0000,0.0000,0.0000,0.0000,0.1412,0.1412,0.0000,-0.1334,0.0000,0.0000
237.8750,47.6170,0,8,bfir_PAN,5.0250,2.6650,0.3040,0.3900,1,0,1,0,0,0,0.0000,-2282448.7967,-3635010.8268,4703347.2380,10,4.4417,3.5359,-0.5833,0.8709,3.2415,2.8811,0.6078,-0.1552,-1.8080,-0.4996,-0.0372,0.0000,0.0000,0.0000,0.0000,0.2157,0.2157,0.0000,-0.1785,0.0000,0.0000
235.7470,47.5390,0,8,bils_PAN,14.1680,10.5610,0.3120,0.3290,1,0,1,0,0,0,0.0000,-2419451.8549,-3553041.0803,4697499.6823,10,13.8109,7.8361,-0.3571,-2.7249,3.1786,2.7156,0.5192,-0.6396,-11.1515,-4.4809,-1.4110,0.0000,0.0000,0.0000,0.0000,1.5517,1.5517,0.0000,-0.1407,0.0000,0.0000
240.3170,48.1320,0,14,brew_PAN,2.0520,1.1210,0.0410,0.0480,1,0,1,0,0,0,0.0000,-2104474.7624,-3692081.9828,4741736.8198,17,0.8590,0.4378,-1.1930,-0.6832,-0.0244,-0.1221,-0.2653,-0.3547,-0.6181,-0.2052,0.0497,0.0000,0.0000,0.0000,0.0000,0.0215,0.0215,0.0000,-0.0711,0.0000,0.0000
295.3040,32.3700,0,14,brmu_PAN,0.0180,0.2010,0.1410,0.1150,1,0,1,0,0,0,0.0000,2298668.7611,-4861992.8107,3409032.0176,17,-0.5542,-1.4371,-0.5722,-1.6381,-1.0642,-1.3333,-0.5058,0.1046,-0.0042,-0.0009,0.0007,0.0000,0.0000,0.0000,0.0000,-0.0251,-0.0251,0.0000,0.0243,0.0000,0.0000
236.9840,49.2700,0,14,brn3_PAN,4.9680,3.1980,0.5230,0.5000,1,0,1,0,0,0,0.0000,-2263799.7499,-3483815.6673,4825203.6797,15,4.0003,3.3704,-0.9677,0.1724,3.1175,2.5500,0.6304,0.1393,-1.5132,-0.9598,-0.0173,0.0000,0.0000,0.0000,0.0000,0.1622,0.1622,0.0000,-0.1449,0.0000,0.0000
236.9780,49.2750,0,14,brnb_PAN,4.3390,3.0300,0.2110,0.2120,1,0,1,0,0,0,0.0000,-2263935.0819,-3483225.5123,4825566.2297,15,3.9961,3.3692,-0.3429,0.3392,3.1138,2.5475,0.6297,0.1394,-1.5120,-0.9611,-0.0174,0.0000,0.0000,0.0000,0.0000,0.1625,0.1625,0.0000,-0.1452,0.0000,0.0000
237.8680,47.5540,0,8,bsum_PAN,4.7490,4.0050,0.1940,0.3980,1,0,1,0,0,0,0.0000,-2285642.1269,-3639109.1884,4698624.8887,10,4.4504,3.5225,-0.2986,-0.4825,3.2524,2.8806,0.6268,-0.1559,-1.8248,-0.4860,-0.0411,0.0000,0.0000,0.0000,0.0000,0.2080,0.2080,0.0000,-0.1669,0.0000,0.0000
237.2030,45.4860,0,7,bton_PAN,4.4490,5.4440,0.3120,0.2810,1,0,1,0,0,0,0.0000,-2418048.8508,-3752508.8438,4540492.1092,9,4.7617,6.0772,0.3127,0.6332,3.1190,5.8253,0.6316,0.1016,-2.2744,-0.3535,-0.2034,0.0000,0.0000,0.0000,0.0000,0.1979,0.1979,0.0000,0.0056,0.0000,0.0000
242.1560,42.7800,0,12,burn_PAN,-1.6660,1.1180,0.0420,0.0530,1,0,1,0,0,0,0.0000,-2182829.3577,-4132408.9709,4324673.8089,14,-2.0956,1.4263,-0.4296,0.3083,-2.4045,1.5521,-0.1034,0.1198,-0.2054,0.0060,0.0013,0.0000,0.0000,0.0000,0.0000,-0.0595,-0.0595,0.0000,0.0582,0.0000,0.0000
235.4370,42.8360,0,4,cabl_PAN,6.1720,13.7010,0.0720,0.0730,1,0,1,0,0,0,0.0000,-2648930.4339,-3845153.3128,4329239.5428,4,5.2844,10.8355,-0.8876,-2.8655,-2.0526,9.0822,0.3123,-0.3778,-7.6494,-1.3754,0.5872,0.0000,0.0000,0.0000,0.0000,-0.5516,-0.5516,0.0000,-0.0356,0.0000,0.0000
239.5690,35.8880,0,41,carh_PAN,-22.4460,28.1230,0.1730,0.1860,1,0,1,0,0,0,0.0000,-2612871.8248,-4448016.5388,3732613.1810,43,-28.0183,34.2902,-5.5723,6.1672,-28.8895,32.7727,-0.8591,-1.5266,-0.0121,0.0091,-0.0214,0.0000,0.0000,0.0000,0.0000,0.0254,0.0254,0.0000,-0.0041,0.0000,0.0000
236.6330,46.1970,0,9,cath_PAN,6.2200,6.8340,0.0790,0.1040,1,0,1,0,0,0,0.0000,-2424082.3570,-3680925.2757,4595537.5422,11,6.6741,6.5249,0.4541,-0.3091,2.5851,5.6386,0.2609,0.0633,-4.3500,-0.9496,-0.9679,0.0000,0.0000,0.0000,0.0000,1.0215,1.0215,0.0000,-0.0536,0.0000,0.0000
237.8090,47.6140,0,8,cblv_PAN,5.0470,3.4570,0.2230,0.1900,1,0,1,0,0,0,0.0000,-2286765.7071,-3632587.6283,4703122.4931,10,4.5629,3.5934,-0.4841,0.1364,3.2396,2.8760,0.5625,-0.1973,-1.8858,-0.5200,-0.0489,0.0000,0.0000,0.0000,0.0000,0.2136,0.2136,0.0000,-0.1647,0.0000,0.0000
238.1740,47.5270,0,13,ch2m_PAN,4.2720,4.1260,0.4790,0.8960,1,0,1,0,0,0,0.0000,-2267341.5791,-3653145.0530,4696599.2854,16,3.8956,3.2245,-0.3764,-0.9015,2.6891,2.6979,0.3189,-0.1240,-1.5253,-0.4025,-0.0028,0.0000,0.0000,0.0000,0.0000,0.1106,0.1106,0.0000,-0.1078,0.0000,0.0000
237.8810,37.7240,0,43,chab_PAN,-15.4580,19.6520,0.1340,0.1810,1,0,1,0,0,0,0.0000,-2677772.0290,-4265591.4537,3895974.5857,46,-17.1457,20.1699,-1.6877,0.5179,-11.0687,9.8635,6.1020,-10.3375,-0.0250,0.0310,-0.0371,0.0000,0.0000,0.0000,0.0000,0.5896,0.5896,0.0000,-0.5526,0.0000,0.0000
237.2240,48.0110,0,8,chcm_PAN,5.7130,4.1790,0.0870,0.0860,1,0,1,0,0,0,0.0000,-2306038.0202,-3581564.4410,4732751.4477,10,5.4438,4.0138,-0.2692,-0.1652,3.1480,2.8309,0.3381,-0.2305,-2.6340,-0.9524,-0.1904,0.0000,0.0000,0.0000,0.0000,0.2273,0.2273,0.0000,-0.0368,0.0000,0.0000
238.2140,43.2240,0,3,chem_PAN,-0.5440,4.6760,0.0820,0.1100,1,0,1,0,0,0,0.0000,-2444027.5744,-3943964.4118,4360759.7268,2,-0.8169,4.9605,-0.2729,0.2845,-1.6892,5.4356,-0.1980,0.5021,-0.6742,-0.0270,-0.0391,0.0000,0.0000,0.0000,0.0000,0.3216,0.3216,0.0000,-0.2825,0.0000,0.0000
237.0900,46.6120,0,9,chst_PAN,4.7380,5.4120,0.4710,0.5990,1,0,1,0,0,0,0.0000,-2376498.2846,-3672101.5817,4627340.2013,11,5.2925,5.6812,0.5545,0.2692,2.6409,5.6058,0.3630,0.4322,-3.0147,-0.5076,-0.3541,0.0000,0.0000,0.0000,0.0000,0.4356,0.4356,0.0000,-0.0815,0.0000,0.0000
265.9110,58.7590,0,14,chur_PAN,0.4420,-1.5570,0.1020,0.1130,1,0,1,0,0,0,0.0000,-235481.1119,-3293998.5897,5444122.8309,17,0.2637,-0.7413,-0.1783,0.8157,0.2327,-0.7764,-0.0125,-0.0221,-0.0185,-0.0130,0.0031,0.0000,0.0000,0.0000,0.0000,0.0164,0.0164,0.0000,-0.0196,0.0000,0.0000
237.9920,49.1570,0,14,chwk_PAN,3.8400,1.9850,0.0560,0.0610,1,0,1,0,0,0,0.0000,-2207201.8491,-3531164.1136,4817000.2555,15,2.9601,2.7850,-0.8799,0.8000,3.2322,2.9623,1.3570,0.7634,-1.0848,-0.5861,0.0373,0.0000,0.0000,0.0000,0.0000,0.4697,0.4697,0.0000,-0.5070,0.0000,0.0000
236.0220,45.4870,0,15,chzz_PAN,8.4670,9.5570,0.0950,0.0760,1,0,1,0,0,0,0.0000,-2494833.4087,-3701807.8826,4540570.0220,3,9.0864,9.6315,0.6194,0.0745,2.3468,6.7547,0.3041,0.1244,-7.0437,-3.0012,-1.3384,0.0000,0.0000,0.0000,0.0000,1.3178,1.3178,0.0000,0.0206,0.0000,0.0000
237.9110,42.9760,0,3,clcv_PAN,-0.5290,6.2930,0.2260,0.2350,1,0,1,0,0,0,0.0000,-2474854.4119,-3946939.0893,4340635.7745,2,-1.3350,5.3820,-0.8060,-0.9110,-2.2660,5.9248,-0.2056,0.5721,-0.7255,-0.0293,-0.0549,0.0000,0.0000,0.0000,0.0000,-0.2738,-0.2738,0.0000,0.3287,0.0000,0.0000
237.8640,42.8960,0,3,clhq_PAN,-0.4720,5.0750,0.1950,0.2110,1,0,1,0,0,0,0.0000,-2481312.7122,-3950035.8823,4334126.8111,2,-1.4634,5.5023,-0.9914,0.4273,-2.4488,6.0007,-0.2592,0.5256,-0.7262,-0.0273,-0.0577,0.0000,0.0000,0.0000,0.0000,-0.4697,-0.4697,0.0000,0.5274,0.0000,0.0000
237.9840,42.9230,0,3,clms_PAN,-1.2510,4.5230,0.6340,0.3740,1,0,1,0,0,0,0.0000,-2471951.2702,-3953491.8663,4336324.5315,2,-1.5120,5.4741,-0.2610,0.9511,-2.3798,5.8070,-0.1802,0.3560,-0.6876,-0.0232,-0.0509,0.0000,0.0000,0.0000,0.0000,-0.1369,-0.1369,0.0000,0.1878,0.0000,0.0000
235.8690,48.8200,0,14,clrs_PAN,6.9850,4.5940,0.1110,0.0820,1,0,1,0,0,0,0.0000,-2352354.7737,-3470367.4581,4792424.0407,15,6.7381,5.2769,-0.2469,0.6829,3.3942,2.0930,0.7627,-0.3779,-4.1065,-2.8060,-1.0618,0.0000,0.0000,0.0000,0.0000,1.2177,1.2177,0.0000,-0.1559,0.0000,0.0000
237.8510,42.9340,0,3,clwz_PAN,0.1330,5.1820,0.1700,0.1900,1,0,1,0,0,0,0.0000,-2480678.7492,-3947038.1739,4337219.6230,2,-1.3556,5.4554,-1.4886,0.2734,-2.3645,6.0216,-0.2692,0.5963,-0.7397,-0.0301,-0.0585,0.0000,0.0000,0.0000,0.0000,-0.4852,-0.4852,0.0000,0.5438,0.0000,0.0000
235.6040,40.4420,0,5,cme5_PAN,-5.5520,31.5500,0.1340,0.1490,1,0,1,0,0,0,0.0000,-2737565.9553,-3998713.0663,4130421.0336,6,-5.3190,30.3629,0.2330,-1.1871,-8.4879,47.8901,1.6786,15.5229,-4.8475,2.0044,-0.5739,0.0000,0.0000,0.0000,0.0000,5.7922,5.7922,0.0000,-5.2183,0.0000,0.0000
238.2510,48.5390,0,14,cncr_PAN,3.6440,2.3370,0.0770,0.1130,1,0,1,0,0,0,0.0000,-2218428.7035,-3585080.6705,4771804.9137,15,3.4514,2.9579,-0.1926,0.6209,3.6687,3.0681,1.4407,0.6297,-1.2234,-0.5195,0.0326,0.0000,0.0000,0.0000,0.0000,0.3890,0.3890,0.0000,-0.4216,0.0000,0.0000
237.2030,45.4860,0,7,cobo_PAN,5.7530,6.1980,0.4820,0.4470,1,0,1,0,0,0,0.0000,-2418048.8508,-3752508.8438,4540492.1092,9,4.7617,6.0772,-0.9913,-0.1208,3.1190,5.8253,0.6316,0.1016,-2.2744,-0.3535,-0.2034,0.0000,0.0000,0.0000,0.0000,0.1979,0.1979,0.0000,0.0056,0.0000,0.0000
236.6950,44.5860,0,4,corv_PAN,4.3890,7.0270,0.0580,0.0650,1,0,1,0,0,0,0.0000,-2490082.6708,-3790067.7634,4469812.7593,4,4.7733,7.2461,0.3843,0.2191,2.1574,6.9569,0.3518,0.2798,-2.9677,-0.5690,-0.6333,0.0000,0.0000,0.0000,0.0000,0.7114,0.7114,0.0000,-0.0781,0.0000,0.0000
237.3140,48.2170,0,13,coup_PAN,5.0090,3.3380,0.1100,0.0780,1,0,1,0,0,0,0.0000,-2291205.1734,-3570837.7756,4748036.2146,16,5.0986,3.8355,0.0896,0.4975,3.5516,3.4825,0.7327,0.5636,-2.2797,-0.9166,-0.1132,0.0000,0.0000,0.0000,0.0000,0.0860,0.0860,0.0000,0.0272,0.0000,0.0000
237.7430,46.8400,0,16,cpxf_PAN,4.7670,4.4140,0.0940,0.0760,1,0,1,0,0,0,0.0000,-2324647.6707,-3683346.3452,4644709.2880,18,4.5355,4.4743,-0.2315,0.0603,2.5717,3.6408,-0.0469,-0.4867,-1.9169,-0.3468,-0.0753,0.0000,0.0000,0.0000,0.0000,0.3626,0.3626,0.0000,-0.2873,0.0000,0.0000
237.7430,46.8400,0,16,cpxx_PAN,4.7770,4.3990,0.0890,0.0790,1,0,1,0,0,0,0.0000,-2324647.6707,-3683346.3452,4644709.2880,18,4.5355,4.4743,-0.2415,0.0753,2.5717,3.6408,-0.0469,-0.4867,-1.9169,-0.3468,-0.0753,0.0000,0.0000,0.0000,0.0000,0.3626,0.3626,0.0000,-0.2873,0.0000,0.0000
239.2490,35.7920,0,41,crbt_PAN,-26.3330,33.2500,0.0560,0.0610,1,0,1,0,0,0,0.0000,-2640867.3993,-4438722.7048,3723964.4991,43,-27.1842,33.6352,-0.8512,0.3852,-29.2938,33.4774,-2.0994,-0.1669,-0.0102,0.0092,-0.0218,0.0000,0.0000,0.0000,0.0000,0.2804,0.2804,0.0000,-0.2586,0.0000,0.0000
237.0870,46.2750,0,9,crok_PAN,4.2340,5.5450,0.0920,0.0820,1,0,1,0,0,0,0.0000,-2391438.0666,-3694761.9929,4601533.3586,11,5.1418,5.8490,0.9078,0.3040,2.6217,5.6060,0.3184,0.2511,-2.8385,-0.4941,-0.3088,0.0000,0.0000,0.0000,0.0000,0.3467,0.3467,0.0000,-0.0379,0.0000,0.0000
237.7640,47.3810,0,10,cski_PAN,4.3360,3.5080,0.0850,0.0820,1,0,1,0,0,0,0.0000,-2299800.9201,-3646938.1334,4685627.9666,12,4.3923,3.8610,0.0563,0.3530,1.6274,2.9609,-0.7991,-0.4296,-1.9658,-0.4706,-0.0679,0.0000,0.0000,0.0000,0.0000,0.3044,0.3044,0.0000,-0.2365,0.0000,0.0000
237.1060,42.3770,0,4,ctpt_PAN,-1.4680,7.3890,0.0950,0.0770,1,0,1,0,0,0,0.0000,-2554568.5849,-3949668.6743,4291695.2559,4,-1.7469,6.9284,-0.2789,-0.4606,-2.9736,6.2617,-0.1654,-0.6527,-1.0613,-0.0140,-0.1465,0.0000,0.0000,0.0000,0.0000,0.0189,0.0189,0.0000,0.1276,0.0000,0.0000
236.7800,47.4230,0,10,cush_PAN,7.0690,5.7330,0.1060,0.1030,1,0,1,0,0,0,0.0000,-2360208.9725,-3604031.0037,4688787.2198,12,7.0246,5.7567,-0.0444,0.0237,1.6391,3.8498,-0.7443,-0.7544,-4.6411,-1.1525,-1.0644,0.0000,0.0000,0.0000,0.0000,-0.3747,-0.3747,0.0000,1.4391,0.0000,0.0000
237.5040,45.6110,0,7,cvo1_PAN,4.1220,5.3790,0.0820,0.0790,1,0,1,0,0,0,0.0000,-2392974.4784,-3756796.2737,4550220.4743,9,4.5087,5.6199,0.3867,0.2409,3.4042,5.3674,0.7538,0.0181,-1.8583,-0.2706,-0.1051,0.0000,0.0000,0.0000,0.0000,0.1183,0.1183,0.0000,-0.0132,0.0000,0.0000
236.7560,43.1190,0,4,ddsn_PAN,0.4250,7.3360,0.0610,0.0590,1,0,1,0,0,0,0.0000,-2547963.8644,-3887178.4472,4352249.4559,4,0.4006,7.4220,-0.0244,0.0860,-1.2664,6.8537,0.1043,-0.3415,-1.7713,-0.2268,-0.3461,0.0000,0.0000,0.0000,0.0000,0.2664,0.2664,0.0000,0.0797,0.0000,0.0000
237.3270,45.5070,0,7,dea3_PAN,4.6810,6.0400,0.2290,0.2020,1,0,1,0,0,0,0.0000,-2409023.4261,-3756332.1141,4542127.9862,9,4.6016,5.8652,-0.0794,-0.1748,3.1722,5.6367,0.6425,0.0821,-2.0719,-0.3106,-0.1543,0.0000,0.0000,0.0000,0.0000,0.1602,0.1602,0.0000,-0.0059,0.0000,0.0000
236.0740,47.4690,0,8,deej_PAN,10.2300,7.5670,0.1380,0.1240,1,0,1,0,0,0,0.0000,-2402335.8636,-3571550.8895,4692244.4633,10,11.0705,6.6669,0.8405,-0.9001,3.2024,2.7413,0.6468,-0.9044,-8.5148,-3.0212,-2.1539,0.0000,0.0000,0.0000,0.0000,2.4134,2.4134,0.0000,-0.2596,0.0000,0.0000
