other1,other2,other3,other4,other5,other6,name,interior_lon,interior_lat,euler_lon,euler_lon_sig,euler_lat,euler_lat_sig,rotation_rate,rotation_rate_sig,rotation_flag,apriori_flag,strain_rate,strain_rate_sig,strain_rate_flag,area_steradians,area_plate_carree,block_label,euler_lon_err,euler_lat_err,euler_rate,euler_rate_err
0,0,0,0,0,0,MohawkValley     ,239.5820,39.9250,62.6076,0,-42.6958,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,0,0.0000,0.0000,1.4937,0.0000
0,0,0,0,0,0,SierraBlock      ,240.5970,36.7460,210.2655,1,-7.7919,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,1,0.0000,0.0000,0.1437,0.0000
0,0,0,0,0,0,J                ,238.8910,41.6940,61.5766,0,-43.9275,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,2,0.0000,0.0000,1.1578,0.0000
0,0,0,0,0,0,nitinat          ,235.4270,45.8800,94.2587,0,-26.2071,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,3,0.0000,0.0000,0.1095,0.0000
0,0,0,0,0,0,daisybanks       ,236.3880,43.3910,60.8022,0,-43.5894,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,4,0.0000,0.0000,1.2067,0.0000
0,0,0,0,0,0,LS               ,235.6060,40.6660,57.8869,0,-40.4520,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,5,0.0000,0.0000,9.1644,0.0000
0,0,0,0,0,0,BR               ,235.4210,40.3760,56.4711,0,-40.5555,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,6,0.0000,0.0000,37.4779,0.0000
0,0,0,0,0,0,eelriver         ,235.2600,41.4070,91.0875,0,-36.7042,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,7,0.0000,0.0000,0.3233,0.0000
0,0,0,0,0,0,H                ,240.5120,44.0180,62.7472,0,-45.1717,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,8,0.0000,0.0000,0.5604,0.0000
0,0,0,0,0,0,C                ,237.6600,45.2130,61.0273,0,-43.9472,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,9,0.0000,0.0000,1.0915,0.0000
0,0,0,0,0,0,PP               ,236.2990,47.8140,204.6845,0,61.3550,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,10,0.0000,0.0000,0.0988,0.0000
0,0,0,0,0,0,V                ,237.3840,46.1770,110.6930,0,-4.3307,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,11,0.0000,0.0000,0.0628,0.0000
0,0,0,0,0,0,KK               ,237.4070,47.4510,61.0363,0,-46.0864,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,12,0.0000,0.0000,0.6730,0.0000
0,0,0,0,0,0,U                ,238.2100,44.0010,60.1520,0,-43.7522,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,13,0.0000,0.0000,1.4002,0.0000
0,0,0,0,0,0,wnv              ,241.7500,40.1450,64.0944,0,-44.8917,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,14,0.0000,0.0000,0.5828,0.0000
0,0,0,0,0,0,georgia          ,234.8810,50.2880,230.7807,0,53.6136,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,15,0.0000,0.0000,0.3579,0.0000
0,0,0,0,0,0,X                ,238.4760,47.7610,61.1273,0,-45.4219,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,16,0.0000,0.0000,0.6713,0.0000
0,0,0,0,0,0,NorthAmerica     ,254.0070,38.0010,55.7909,1,-48.6412,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,17,0.0000,0.0000,0.0211,0.0000
0,0,0,0,0,0,D                ,239.7320,46.4920,63.3568,0,-43.8384,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,18,0.0000,0.0000,0.4643,0.0000
0,0,0,0,0,0,cnv              ,242.7450,39.9510,62.9360,0,-51.6902,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,19,0.0000,0.0000,0.1393,0.0000
