lon1,lat1,dep1,lon2,lat2,dep2,lon3,lat3,dep3,mesh_idx,strike_slip_rate,dip_slip_rate,strike_slip_rate_kinematic,dip_slip_rate_kinematic,strike_slip_coupling,dip_slip_coupling
232.06,49.636,0.0,232.155,49.468,0.0,232.174,49.619,-3.1,0,0.2061679734720047,-2.870081680477344,0.28519483445864857,30.096208825600776,0.7272531386393309,-0.09649349147862739
232.411,49.299,-3.8,232.173,49.109,0.0,232.41500000000002,49.088,-2.1,0,4.67626062688098,-0.41716729824076815,6.176272717424125,28.17283784286488,0.7572306678581137,-0.015123962702018821
234.663,43.131,0.0,234.711,42.959,0.0,234.957,43.141,-3.6,0,-3.773526083414591,19.851188431659143,-5.716356846977639,26.61941349822399,0.6602106932100692,0.7458958807062849
235.01600000000002,40.553,0.0,235.0,40.375,0.0,235.122,40.45,-3.7,0,-14.135961527495631,-10.166334354139385,-14.509249717645805,22.896380048070906,0.9742756756963152,-0.4444601743002747
234.215,47.089,-2.3,234.514,47.122,-4.8,234.43099999999998,47.282,-4.8,0,0.01694453727524319,27.588780124619163,0.1372884837369437,28.158897110286993,-0.0634840140523347,0.9797514741107279
232.16500000000002,49.288,0.0,232.173,49.109,0.0,232.411,49.299,-3.8,0,-9.583789816597571,-1.288839871507424,-12.71930898699599,25.96629486990644,0.7530150287925176,-0.049990407769734395
235.189,41.661,-4.5,234.916,41.672,-2.1,234.963,41.518,-2.0,0,-2.1038786304071713,15.102481984698516,-3.3612238933639453,26.535031699162317,0.6259661048666805,0.5694288595239779
235.236,41.503,-4.6,235.189,41.661,-4.5,234.963,41.518,-2.0,0,-4.4588931251777195,15.680755458013184,-6.798302778309463,25.84029265074517,0.6559220283134664,0.607029578859372
235.248,41.188,-4.2,235.276,41.348,-4.6,235.05200000000002,41.214,-2.0,0,-9.920050162316862,16.539906914724558,-11.305752742346755,24.126837447507775,0.8774515237382204,0.6856616218870287
234.951,42.568,-2.7,234.80700000000002,42.44,0.0,235.09699999999998,42.386,-4.2,0,-3.8205472013323947,12.142946438478646,-6.1203990664757235,26.436620269051502,0.624486310059316,0.45978187248159685
235.269,40.744,-6.5,235.312,40.919,-6.5,235.058,40.907,0.0,0,-17.161599843818454,8.375862251340987,-17.603316738021782,20.26246367987489,0.9749113676997888,0.41322403254409973
234.047,47.495,-2.2,234.162,47.276,-2.5,234.334,47.443,-4.7,0,-0.4284649990350871,27.138032371704288,-3.2139565310450173,28.07239518443248,0.14046555149056317,0.9667266579643885
235.269,40.744,-6.5,235.058,40.907,0.0,235.055,40.729,0.0,0,-12.540915324264839,6.8634062968353025,-12.831112150597349,23.9476138442503,0.9773894799482783,0.28650772968451754
233.725,47.955,-2.3,233.893,48.09,-4.5,233.588,48.137,-2.0,0,0.601649346478541,23.430586396277768,1.0107181133966652,28.429031895141335,0.5850560251764396,0.8240946079446624
234.162,47.276,-2.5,234.215,47.089,-2.3,234.43099999999998,47.282,-4.8,0,0.13194016947161222,27.453857667726282,-2.4348480762718765,28.082659306409006,-0.043154969250099415,0.977609160896252
235.09300000000002,42.2,-4.3,234.862,42.16,-2.0,234.923,42.001,-2.4,0,-5.555509373931508,10.7703670600133,-9.475773841708367,25.154767210953118,0.5865710674397929,0.4286064066879749
234.957,43.141,-3.6,234.711,42.959,0.0,235.013,42.979,-4.2,0,-6.883607185028064,17.546802293989334,-10.655906344529704,25.03444719069067,0.6459937578901593,0.7010585279880497
232.155,49.468,0.0,232.16500000000002,49.288,0.0,232.411,49.299,-3.8,0,-9.33879533423563,-2.3127587026392997,-12.441268920759374,26.131220892086382,0.7500762604968224,-0.08916276396213965
235.13299999999998,42.007,-4.5,235.09300000000002,42.2,-4.3,234.923,42.001,-2.4,0,-5.60192832298772,11.16833483509713,-9.97608398831828,24.93488011756964,0.5617152209354555,0.4482470634598098
235.276,41.348,-4.6,235.036,41.366,-2.2,235.05200000000002,41.214,-2.0,0,-5.663443973923681,17.352370059469216,-6.755320545007997,25.798266035949283,0.8383710431643171,0.6727855677722462
234.914,41.826,-2.0,235.166,41.851,-4.5,234.923,42.001,-2.4,0,-4.471306402186627,12.021857244093408,-8.04109457896243,25.58750527167316,0.5562477143355745,0.4701894657066323
233.488,48.49,-4.2,233.24200000000002,48.316,0.0,233.52100000000002,48.295,-2.7,0,4.745630524580246,18.99587065915677,7.079301415551167,27.74157514464328,0.6692916863536181,0.6845167362495475
233.893,48.09,-4.5,233.786,48.221,-4.6,233.588,48.137,-2.0,0,4.3892683983643535,21.787156139986887,7.013122416107221,27.638716441170246,0.6244113817051391,0.7881622771587903
233.24200000000002,48.316,0.0,233.488,48.49,-4.2,233.265,48.528,-2.5,0,6.937401377075245,17.12412745837177,10.08312374418576,26.81494943635043,0.6873785066908834,0.6383512247147529
235.166,41.851,-4.5,235.13299999999998,42.007,-4.5,234.923,42.001,-2.4,0,-3.9658177287871905,12.072581176544697,-7.299711325452339,25.82084399842489,0.5433685329222582,0.46786173785579155
232.74200000000002,48.885,-2.5,232.7,48.71,0.0,233.011,48.768,-3.0,0,11.170899308711732,8.438510360976165,14.858979774224153,24.591913652043047,0.751746609497175,0.3429624949720533
234.663,43.131,0.0,234.957,43.141,-3.6,234.813,43.303,-2.4,0,-3.8382864219829793,21.204945177726188,-5.70991367339311,26.64383167031584,0.6721906372411046,0.7959529004732053
234.535,46.06,-2.0,234.82,45.899,-4.3,234.833,46.068,-4.7,0,-2.485529659131482,25.653477059211923,-7.908407299738631,26.715129075536076,0.3158046350988978,0.9602511567577137
234.73399999999998,45.343,-2.4,234.92700000000002,45.258,-4.5,234.878,45.435,-4.1,0,-8.521741049851073,24.45577587626708,-10.675418272744537,25.58929153134214,0.7984743263265626,0.9556818080470452
234.82,45.899,-4.3,234.535,46.06,-2.0,234.588,45.868,-2.1,0,-2.7350167878044203,25.99560698998326,-7.084545320816051,26.94685824475536,0.3877285109060806,0.9646928919003946
234.73399999999998,45.343,-2.4,234.767,45.17,-2.6,234.92700000000002,45.258,-4.5,0,-8.523123687150417,24.613714509022923,-10.378994412227804,25.69671006892252,0.8214054621229487,0.9578364735770432
235.269,40.744,-6.5,235.055,40.729,0.0,235.239,40.568,-6.5,0,-15.81686061985026,0.4744608027774536,-16.14077228038469,21.66751361956968,0.979934462489281,0.0215067103332954
234.80700000000002,42.44,0.0,234.911,42.282,-2.2,235.09699999999998,42.386,-4.2,0,-12.404859288113325,7.943863519339582,-19.987466048545006,18.092810446625506,0.6208862517490134,0.4394727219637079
235.239,40.568,-6.5,235.055,40.729,0.0,235.01600000000002,40.553,0.0,0,-16.834921237529322,-2.639257724666861,-17.18787789548717,20.739893517780036,0.9794667317708389,-0.1277110718083045
234.66899999999998,42.108,0.0,234.699,41.93,0.0,234.923,42.001,-2.4,0,-5.0667544000895175,10.252667479880614,-8.520438522801669,25.508051766925554,0.5951339390363711,0.40250110189535127
234.711,42.959,0.0,234.921,42.84,-2.8,235.013,42.979,-4.2,0,-7.0110785997426985,16.129702573847464,-10.9723517158567,24.86949664253919,0.6390354816928285,0.6487981612029075
234.916,41.672,-2.1,235.189,41.661,-4.5,235.058,41.755,-3.4,0,-6.3847976018872785,13.27050366003921,-10.893763025350033,24.416211511129802,0.5862510461928863,0.5437732808605205
234.862,42.16,-2.0,234.66899999999998,42.108,0.0,234.923,42.001,-2.4,0,-5.627124561945747,10.164604834159855,-9.384889925011834,25.20800217464729,0.6000265359294406,0.4037761312738194
235.036,41.366,-2.2,235.236,41.503,-4.6,234.963,41.518,-2.0,0,-2.9976965542158087,16.723253108313806,-4.122572854074363,26.39410237361664,0.727142031612444,0.6338104085000352
232.7,48.71,0.0,232.918,48.602,0.0,233.011,48.768,-3.0,0,12.206163601786445,10.217574126845564,16.486780871406207,23.52394622370857,0.7402884830767402,0.4341897224123273
232.155,49.468,0.0,232.34300000000002,49.605,-6.5,232.174,49.619,-3.1,0,3.904391149149563,-2.851664156532609,5.335620664656454,29.136852317861795,0.7313551500310347,-0.09903787207812398
233.918,47.343,0.0,234.162,47.276,-2.5,234.047,47.495,-2.2,0,-0.1964149623323634,27.218695384101764,-2.6180405251167116,28.207229930449046,0.08356342951330539,0.9649572592004897
234.951,42.568,-2.7,235.09699999999998,42.386,-4.2,235.112,42.551,-4.7,0,-5.40043761179724,12.298536327186403,-8.82447128497341,25.551160514094676,0.612047646712173,0.48167533109241706
234.514,47.122,-4.8,234.215,47.089,-2.3,234.377,46.998,-3.3,0,0.4148031850299954,27.508391986890167,-2.4630579075448296,28.02720837881278,-0.1567576999288446,0.981482509391255
234.837,45.75,-4.2,234.82,45.899,-4.3,234.588,45.868,-2.1,0,-4.075058615702139,25.610637520010034,-7.88074512407886,26.68496489473454,0.5180988625191656,0.95972953432375
234.047,47.495,-2.2,234.334,47.443,-4.7,234.225,47.622,-4.5,0,-0.11878232833694997,27.06986117564262,-0.513609108892549,28.289444691640114,0.26799377829835064,0.956905536880429
234.334,47.443,-4.7,234.162,47.276,-2.5,234.43099999999998,47.282,-4.8,0,0.0547220891632412,27.45078945281262,0.3430273152229333,28.215345277848797,0.09329078149441054,0.9729098109868897
234.90300000000002,45.053,-4.2,234.767,45.17,-2.6,234.709,44.938,-1.9,0,-10.646859856409096,23.6587018945495,-12.474548781291318,24.694964707750543,0.8535906134393851,0.9580202024375197
234.92700000000002,45.258,-4.5,235.1,45.327,-6.5,234.878,45.435,-4.1,0,-8.337709207385016,24.18905351090312,-10.62748420187485,25.589244100676588,0.7846522388986784,0.9452445640832394
234.933,43.458,-4.2,234.813,43.303,-2.4,235.003,43.296,-4.7,0,-5.513459567526868,21.760339520457563,-8.115943797707846,26.022677034310306,0.6792393324568233,0.8362287636266891
234.921,42.84,-2.8,235.201,42.842,-6.5,235.013,42.979,-4.2,0,-6.236509938440519,15.357883323807435,-10.013204247007863,25.22237786293369,0.6227399497651775,0.6090668125834892
234.643,45.671,-2.1,234.837,45.75,-4.2,234.588,45.868,-2.1,0,-3.251183096529957,26.276776332789265,-5.557052452987076,27.27227222484664,0.5864257832185996,0.9634900024308781
232.74200000000002,48.885,-2.5,233.011,48.768,-3.0,232.97899999999998,48.929,-4.8,0,11.291648563612005,6.9199433713443534,14.931151897145687,24.55230738389213,0.7561646607564774,0.2814910581455791
233.95,47.654,-2.2,234.047,47.495,-2.2,234.225,47.622,-4.5,0,0.6331322859296048,26.7072801051913,1.9773015945037766,28.25128854572653,0.3121276790419152,0.9453577181195931
234.422,46.406,-2.0,234.638,46.35,-3.6,234.566,46.524,-3.5,0,0.8485627570952051,26.960006952210247,-3.985387913959471,27.687025433578015,-0.20688220012214484,0.97373364143791
234.74,43.733,-2.4,234.52100000000002,43.652,0.0,234.736,43.555,-2.3,0,-9.139500487043001,22.900190873852463,-11.958141126690613,24.561869660352613,0.7643096423124743,0.9323685785034589
234.767,45.17,-2.6,234.566,45.053,0.0,234.709,44.938,-1.9,0,-11.342967007982383,23.48321177773354,-13.134632121884373,24.395408566400413,0.863736912572426,0.9625994545820687
235.236,41.503,-4.6,235.036,41.366,-2.2,235.276,41.348,-4.6,0,-4.751584301851979,17.2477891520616,-6.143982121046339,25.969690887098082,0.7733543895964101,0.664299859830994
234.638,46.35,-3.6,234.736,46.461,-4.7,234.566,46.524,-3.5,0,0.7644502741330441,26.87895172731379,-3.9385486201558457,27.68445989711695,-0.18808988549796357,0.9708940136873385
