lon,lat,corr,other1,name,east_vel,north_vel,east_sig,north_sig,flag,up_vel,up_sig,east_adjust,north_adjust,up_adjust,depth,x,y,z,block_label,model_east_vel,model_north_vel,model_east_vel_residual,model_north_vel_residual,model_east_vel_rotation,model_north_vel_rotation,model_east_elastic_segment,model_north_elastic_segment,model_east_vel_tde,model_north_vel_tde,model_up_vel_tde,model_east_vel_block_strain_rate,model_north_vel_block_strain_rate,model_east_vel_mogi,model_north_vel_mogi,model_up_vel,model_up_vel_residual,model_up_vel_rotation,model_up_elastic_segment,model_up_vel_block_strain_rate,model_up_vel_mogi
234.5990,46.7000,0,0,NGH1_ACO,28.2000,8.6000,4.5000,4.8000,1,0,1,0,0,0,0.0000,-2529731.1063,-3559545.9027,4634052.7573,5,26.6731,13.6253,-1.5269,5.0253,3.3785,9.0640,0.5412,0.2556,-23.8357,-4.8168,2.7609,0.0000,0.0000,0.0000,0.0000,-2.7381,-2.7381,0.0000,-0.0228,0.0000,0.0000
235.0340,45.3020,0,0,NCL1_ACO,20.8000,23.2000,6.5000,6.8000,1,0,1,0,0,0,0.0000,-2566681.4114,-3670234.4923,4526132.6500,5,20.1706,16.3253,-0.6294,-6.8747,0.9540,8.5177,0.3759,0.1522,-19.5925,-7.9598,2.6819,0.0000,0.0000,0.0000,0.0000,-2.6755,-2.6755,0.0000,-0.0064,0.0000,0.0000
234.8060,44.4290,0,0,NNP1_ACO,20.5000,19.8000,4.8000,4.9000,1,0,1,0,0,0,0.0000,-2620711.8899,-3715921.9964,4457369.6693,5,18.4061,19.4203,-2.0939,-0.3797,-0.6149,8.8041,0.3976,0.1218,-19.4186,-10.7380,3.2186,0.0000,0.0000,0.0000,0.0000,-3.2164,-3.2164,0.0000,-0.0023,0.0000,0.0000
234.8960,43.5730,0,0,NGH1_ACO,22.1000,16.8000,9.2000,9.7000,1,0,1,0,0,0,0.0000,-2652873.6929,-3774097.3545,4388940.8506,5,15.6126,16.9333,-6.4874,0.1333,-2.1196,8.6911,0.4870,0.0772,-18.2192,-8.3193,2.4156,0.0000,0.0000,0.0000,0.0000,-2.4147,-2.4147,0.0000,-0.0009,0.0000,0.0000
224.7720,59.5280,0,14,ab44_PAN,2.6710,5.9470,0.0890,0.1060,1,0,1,0,0,0,0.0000,-2292344.5757,-2274172.7061,5487954.6564,12,-0.8399,0.9736,-3.5109,-4.9734,0.4401,0.3217,1.2789,-0.6574,0.0010,0.0056,-0.0103,0.0000,0.0000,0.0000,0.0000,-0.3275,-0.3275,0.0000,0.3379,0.0000,0.0000
225.3530,56.2450,0,46,ab48_PAN,-1.9630,2.8320,0.1440,0.3800,1,0,1,0,0,0,0.0000,-2486300.5038,-2517127.0725,5294028.0097,43,-2.6225,4.6058,-0.6595,1.7738,-7.3132,-1.7482,-4.6960,-6.3619,0.0054,0.0079,-0.0145,0.0000,0.0000,0.0000,0.0000,-1.4188,-1.4188,0.0000,1.4333,0.0000,0.0000
226.9320,55.5800,0,14,ab49_PAN,1.0700,3.7340,0.2070,0.1180,1,0,1,0,0,0,0.0000,-2457791.2162,-2629394.9631,5252608.4879,12,0.0317,2.3532,-1.0383,-1.3808,0.2884,0.2629,0.2519,-2.1013,0.0048,0.0110,-0.0182,0.0000,0.0000,0.0000,0.0000,0.0413,0.0413,0.0000,-0.0231,0.0000,0.0000
225.4550,58.4170,0,14,ab50_PAN,-0.3800,1.0740,0.1030,0.1250,1,0,1,0,0,0,0.0000,-2339289.0466,-2376740.9985,5424313.8224,12,-0.3927,1.2909,-0.0127,0.2169,0.3982,0.3032,0.7893,-0.9944,0.0016,0.0067,-0.0120,0.0000,0.0000,0.0000,0.0000,-0.1454,-0.1454,0.0000,0.1574,0.0000,0.0000
227.0860,56.7980,0,14,ab51_PAN,-3.4730,0.2690,0.1340,0.1690,1,0,1,0,0,0,0.0000,-2374137.4019,-2553624.5420,5327928.7492,12,0.2087,1.4282,3.6817,1.1592,0.3389,0.2587,0.1282,-1.1792,0.0020,0.0097,-0.0161,0.0000,0.0000,0.0000,0.0000,0.0547,0.0547,0.0000,-0.0385,0.0000,0.0000
228.4010,55.0690,0,14,ais6_PAN,1.5070,1.4730,0.3080,0.3570,1,0,1,0,0,0,0.0000,-2420582.3535,-2726463.3642,5220299.8051,12,0.2386,1.4903,-1.2684,0.0173,0.2725,0.2226,0.0307,-1.2831,0.0032,0.0154,-0.0228,0.0000,0.0000,0.0000,0.0000,0.0653,0.0653,0.0000,-0.0426,0.0000,0.0000
