other1,other2,other3,other4,other5,other6,name,interior_lon,interior_lat,euler_lon,euler_lon_sig,euler_lat,euler_lat_sig,rotation_rate,rotation_rate_sig,rotation_flag,apriori_flag,strain_rate,strain_rate_sig,strain_rate_flag,area_steradians,area_plate_carree,block_label,euler_lon_err,euler_lat_err,euler_rate,euler_rate_err
0,0,0,0,0,0,MohawkValley     ,239.5820,39.9250,62.8704,0,-42.9193,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,0,0.0000,0.0000,1.3764,0.0000
0,0,0,0,0,0,SierraBlock      ,240.5970,36.7460,214.1366,1,-1.0490,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,1,0.0000,0.0000,0.1625,0.0000
0,0,0,0,0,0,J                ,238.8910,41.6940,61.5219,0,-43.8247,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,2,0.0000,0.0000,1.2043,0.0000
0,0,0,0,0,0,H                ,240.5120,44.0180,62.8070,0,-45.2357,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,3,0.0000,0.0000,0.5547,0.0000
0,0,0,0,0,0,C                ,237.6600,45.2130,62.6313,0,-43.4148,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,4,0.0000,0.0000,0.8142,0.0000
0,0,0,0,0,0,PP               ,236.2990,47.8140,61.7250,0,-44.6495,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,5,0.0000,0.0000,0.8992,0.0000
0,0,0,0,0,0,V                ,237.3840,46.1770,84.4473,0,-29.2083,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,6,0.0000,0.0000,0.1170,0.0000
0,0,0,0,0,0,KK               ,237.4070,47.4510,233.3338,0,48.9291,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,7,0.0000,0.0000,0.7450,0.0000
0,0,0,0,0,0,U                ,238.2100,44.0010,59.8665,0,-43.6618,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,8,0.0000,0.0000,1.6654,0.0000
0,0,0,0,0,0,wnv              ,241.7500,40.1450,64.0762,0,-44.8635,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,9,0.0000,0.0000,0.5883,0.0000
0,0,0,0,0,0,georgia          ,234.8810,50.2880,233.2284,0,52.2521,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,10,0.0000,0.0000,0.5528,0.0000
0,0,0,0,0,0,X                ,238.4760,47.7610,211.3244,0,62.6753,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,11,0.0000,0.0000,0.0727,0.0000
0,0,0,0,0,0,NorthAmerica     ,254.0070,38.0010,56.3698,1,-48.1999,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,12,0.0000,0.0000,0.0214,0.0000
0,0,0,0,0,0,D                ,239.7320,46.4920,63.1217,0,-43.7220,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,13,0.0000,0.0000,0.4832,0.0000
0,0,0,0,0,0,cnv              ,242.7450,39.9510,63.0564,0,-51.9707,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,14,0.0000,0.0000,0.1362,0.0000
0,0,0,0,0,0,JDF              ,233.7880,46.8830,66.8162,1,-32.4505,1,1.0990,0.0100,1,0,0,0,0,-1.0000,-1.0000,15,0.0000,0.0000,1.0966,0.0000
0,0,0,0,0,0,carson           ,240.6520,38.7620,62.2457,0,-41.4753,0,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,16,0.0000,0.0000,2.0782,0.0000
0,0,0,0,0,0,Nevada           ,243.9910,36.6180,24.8780,1,-79.2042,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,17,0.0000,0.0000,0.0430,0.0000
0,0,0,0,0,0,DeathValley      ,242.9240,36.3780,236.4784,1,31.1743,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,18,0.0000,0.0000,0.3735,0.0000
0,0,0,0,0,0,SanJacinto       ,243.3470,33.3940,196.2351,1,-17.8856,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,19,0.0000,0.0000,0.3857,0.0000
0,0,0,0,0,0,Elsinore         ,243.7000,32.5460,190.4809,1,-27.6797,1,0.0000,0.0000,0,0,0,0,0,-1.0000,-1.0000,20,0.0000,0.0000,0.3838,0.0000
