lon,lat,corr,other1,name,east_vel,north_vel,east_sig,north_sig,flag,up_vel,up_sig,east_adjust,north_adjust,up_adjust,depth,x,y,z,block_label,model_east_vel,model_north_vel,model_east_vel_residual,model_north_vel_residual,model_east_vel_rotation,model_north_vel_rotation,model_east_elastic_segment,model_north_elastic_segment,model_east_vel_tde,model_north_vel_tde,model_up_vel_tde,model_east_vel_block_strain_rate,model_north_vel_block_strain_rate,model_east_vel_mogi,model_north_vel_mogi,model_up_vel,model_up_vel_residual,model_up_vel_rotation,model_up_elastic_segment,model_up_vel_block_strain_rate,model_up_vel_mogi
234.5990,46.7000,0,0,NGH1_ACO,28.2000,8.6000,4.5000,4.8000,1,0,1,0,0,0,0.0000,-2529731.1063,-3559545.9027,4634052.7573,14,25.4706,12.9800,-2.7294,4.3800,2.0128,6.3778,0.3950,0.6746,-23.8527,-7.2768,2.4978,0.0000,0.0000,0.0000,0.0000,-2.3766,-2.3766,0.0000,-0.1212,0.0000,0.0000
235.0340,45.3020,0,0,NCL1_ACO,20.8000,23.2000,6.5000,6.8000,1,0,1,0,0,0,0.0000,-2566681.4114,-3670234.4923,4526132.6500,14,19.4368,15.8619,-1.3632,-7.3381,2.5006,6.4634,0.3810,-0.0844,-17.3172,-9.3141,2.2676,0.0000,0.0000,0.0000,0.0000,-2.2839,-2.2839,0.0000,0.0163,0.0000,0.0000
234.8060,44.4290,0,0,NNP1_ACO,20.5000,19.8000,4.8000,4.9000,1,0,1,0,0,0,0.0000,-2620711.8899,-3715921.9964,4457369.6693,8,17.4353,18.1005,-3.0647,-1.6995,2.3560,11.1073,0.6439,1.8397,-15.7233,-8.8329,2.4858,0.0000,0.0000,0.0000,0.0000,-1.8728,-1.8728,0.0000,-0.6130,0.0000,0.0000
234.8960,43.5730,0,0,NGH1_ACO,22.1000,16.8000,9.2000,9.7000,1,0,1,0,0,0,0.0000,-2652873.6929,-3774097.3545,4388940.8506,8,15.6376,16.5240,-6.4624,-0.2760,-0.0521,10.9230,0.5167,0.2634,-16.2064,-5.8644,2.1685,0.0000,0.0000,0.0000,0.0000,-2.1451,-2.1451,0.0000,-0.0233,0.0000,0.0000
224.7720,59.5280,0,14,ab44_PAN,2.6710,5.9470,0.0890,0.1060,1,0,1,0,0,0,0.0000,-2292344.5757,-2274172.7061,5487954.6564,13,-0.8461,0.9548,-3.5171,-4.9922,0.4179,0.3009,1.2640,-0.6520,0.0001,-0.0019,-0.0135,0.0000,0.0000,0.0000,0.0000,-0.3223,-0.3223,0.0000,0.3358,0.0000,0.0000
225.3530,56.2450,0,46,ab48_PAN,-1.9630,2.8320,0.1440,0.3800,1,0,1,0,0,0,0.0000,-2486300.5038,-2517127.0725,5294028.0097,46,-2.5812,4.5761,-0.6182,1.7441,-7.2974,-1.8559,-4.7210,-6.4321,0.0047,0.0001,-0.0222,0.0000,0.0000,0.0000,0.0000,-1.3969,-1.3969,0.0000,1.4190,0.0000,0.0000
226.9320,55.5800,0,14,ab49_PAN,1.0700,3.7340,0.2070,0.1180,1,0,1,0,0,0,0.0000,-2457791.2162,-2629394.9631,5252608.4879,13,0.0337,2.3529,-1.0363,-1.3811,0.2677,0.2434,0.2304,-2.1090,0.0035,-0.0005,-0.0279,0.0000,0.0000,0.0000,0.0000,0.0507,0.0507,0.0000,-0.0228,0.0000,0.0000
225.4550,58.4170,0,14,ab50_PAN,-0.3800,1.0740,0.1030,0.1250,1,0,1,0,0,0,0.0000,-2339289.0466,-2376740.9985,5424313.8224,13,-0.3977,1.2784,-0.0177,0.2044,0.3764,0.2828,0.7736,-0.9937,0.0005,-0.0019,-0.0162,0.0000,0.0000,0.0000,0.0000,-0.1398,-0.1398,0.0000,0.1560,0.0000,0.0000
227.0860,56.7980,0,14,ab51_PAN,-3.4730,0.2690,0.1340,0.1690,1,0,1,0,0,0,0.0000,-2374137.4019,-2553624.5420,5327928.7492,13,0.2023,1.4236,3.6753,1.1546,0.3175,0.2393,0.1148,-1.1818,0.0004,-0.0025,-0.0226,0.0000,0.0000,0.0000,0.0000,0.0610,0.0610,0.0000,-0.0384,0.0000,0.0000
228.4010,55.0690,0,14,ais6_PAN,1.5070,1.4730,0.3080,0.3570,1,0,1,0,0,0,0.0000,-2420582.3535,-2726463.3642,5220299.8051,13,0.2326,1.4889,-1.2744,0.0159,0.2517,0.2040,0.0184,-1.2822,0.0008,-0.0028,-0.0343,0.0000,0.0000,0.0000,0.0000,0.0752,0.0752,0.0000,-0.0409,0.0000,0.0000
